global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
981.9353229875732	n/a	n/a	964196.9785307096	1047.6182806933368	n/a	n/a	1097504.062042863	922.3084785487644	n/a	n/a	850652.9296029365	958.4362547088188	750.9966517445922	n/a	n/a	n/a	n/a	0.1358638897	-0.012888834	0.0023652622	-0.0456419891	0.0403136916	0.0736633546	-0.0306862144	0.1573311262	-0.0134486046	0.0781042259	-0.0205925622	0.2399700658	-0.004253867	0.1530623662	-0.3066118447	0.1259612598	-0.0329533204	0.1006316885	-0.050305396	0.0344065857	0.1155427482	-0.0982695103	0.047048581	-0.0239273506	0.0584200503	0.1490402212	-0.0061721818	0.0549461384	-0.1125673089	0.0362212756	-0.0428830161	0.0931005269	-0.0788334993	0.0410620337	-0.0179278472	0.2442990228	-0.0119555003	0.1043348805	-0.0942207748	0.1821040474	-0.0058319187	-0.1383291262	0.0606023712	0.1257307473	-0.0316611326	-0.0588004268	0.0961148682	0.1517242583	-0.0360122242	-0.0582384858	-0.0175200423	0.0864967993	0.0725735592	-0.1536141972	0.0761485257	0.0253745316	-0.1554738063	0.056574525	-0.0084030572	0.0373864203	-0.0325593176	0.1614264052	-0.2162403242	0.1848185845	-0.0129939869	0.0037783172	-0.087508426	0.0005195014	-0.0129778929	0.0878953011	-0.2502363996	0.0047463143	-0.0553916361	0.0555718639	-0.017383571	0.0096054989	-0.0729493721	0.145096399	-0.0450399196	0.2074562024	0.0035616399	0.050303662	-0.0646851025	-0.0280518179	-0.1245654969	-0.0990780644	0.1590628824	-0.0586839178	-0.0484623143	0.0406124355	-0.0721714158	0.1345007704	-0.1408099328	0.1083089751	-0.0051404781	0.0010326358	-0.0406224003	0.0143461734	-0.0658521115	0.0577657119	-0.111990676	-0.0295516622	0.1157968038	0.0365078409	-0.0369501352	0.094267359	-0.0323481346	0.0200657852	-0.0633670509	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-5.1956589942392384e-05	n/a	2.6994872384419084e-09	n/a	2.5734523347864524e-05	n/a	n/a	6.622656919417842e-10	0.0736989571362443	n/a	n/a	0.0054315362829699	-0.0009860011355492	n/a	9.721982393043117e-07	n/a	0.0007460001728643	n/a	5.565162579135656e-07	n/a	8.673676913299559e-07	n/a	7.523267119630577e-13	n/a	0.0	0.0	0.0
980.6940594549848	-1.2412635325883912	1.540735157333812	961760.8382502972	1038.5874418682522	-9.03083882508463	81.55604988465592	1078663.8744064402	923.4994952714184	1.1910167226540125	1.418520833641505	852851.3177665644	958.7179363963304	750.2561808508525	0.823589	13.30052	0.0664834770922133	0.03419396971017	0.1246506798	-0.0169032103	0.0201027351	-0.0573642681	0.0014058999	0.1467534306	-0.0440334738	0.1349238078	-0.0301290885	-0.0064089727	-0.070397078	0.0072888453	0.0687026963	-0.0583751495	-0.0887458264	-0.0889681889	-0.0446802605	-0.0308464727	-0.0440140624	-0.0288699083	0.1368845001	-0.1248619443	0.1866706237	0.0263152094	-0.0863040304	0.1507432429	-0.0665711283	0.010403829	-0.114171948	0.0309902376	-0.0156949175	-0.0961380252	0.0039819243	0.0380675949	0.0956010631	0.0736398496	-0.0073585916	0.0711430071	-0.0827235072	0.0427918706	0.0204656162	-0.1054692223	-0.0591851475	0.1315545789	0.0529042152	0.0222024781	-0.0465807586	0.146852574	0.0180253824	0.0378314171	-0.1387750041	0.0232651443	-0.0185354106	-0.1202469677	0.1035976266	-0.003781569	-0.0927547152	0.1707595664	0.1209916138	-0.0949887372	-0.068327677	0.1444046794	-0.1190299563	0.0661546987	-0.0651456843	0.0057220152	-0.0582208185	0.1129620094	0.0004117319	0.0811047038	-0.0845508885	0.0298003667	-0.1069681063	-0.0160378368	0.1201124001	-0.0756980363	-0.0208114781	0.0170931336	0.0057510514	-0.0538024853	0.0569174469	0.0158328362	-1.6137e-05	-0.0214617197	-0.0951402078	-0.1160100358	0.157853793	-0.072154473	-0.0680989438	-0.0079379152	-0.1069889704	0.1643444235	-0.1170443923	0.0899111515	0.0351559293	-0.010110873	-0.0227876809	0.0078570924	-0.0805694862	0.0842747757	-0.0694668225	-0.0300359301	0.0991161161	0.1192332627	-0.1002124263	0.0951772036	0.0020016847	-0.0172084038	-0.0502026949	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0148448256235411	-0.0147928690335987	0.0002203688477933	0.0002188289742452	-4.761235629757721e-05	-7.334687964544173e-05	5.379764753722913e-09	2.26693647220744e-09	0.0960007405608394	0.0223017834245951	0.0004973695439175	0.0092161421882295	-0.0008230133677827	0.0001629877677664	6.773510035490218e-07	2.6565012441506527e-08	0.0003904717355822	-0.0003555284372821	1.524681762885755e-07	1.2640046971625217e-07	6.86607177302124e-05	6.779335003888245e-05	4.714294159227904e-09	4.595938309494443e-09	0.0	0.0	0.0
979.8758176528116	-0.8182418021731337	0.6695196468235377	960156.6180207662	1035.6827451034828	-2.904696764769369	8.437263295261639	1072638.7485050857	923.3071247638296	-0.1923705075887483	0.0370064121899526	852496.04663965	958.3437326235244	744.818535118904	0.859345	13.877957	0.0909307960076548	0.0440311077659934	0.1283386268	-0.0917961502	0.0651318578	-0.0414265644	-0.0042360853	0.1055103696	-0.0316279437	0.0780662535	-0.043981357	-0.0666863895	-0.1365090266	0.0772429929	0.0996681451	0.0041164021	-0.0076725736	-0.0615961816	0.0030305856	-0.0152610267	-0.0804659946	-0.0096546534	0.1375348517	-0.1016094237	0.106802484	0.1455310624	-0.0066997532	0.0313442559	-0.0080213377	-0.0271159341	0.151667878	0.0058485452	0.0878273789	0.0356675179	0.0708843413	0.1066509979	0.1901222613	0.0619046624	-0.127100395	-0.0384467277	0.0892782999	-0.0395329092	0.0992077035	0.0022593254	0.0106315174	-0.0550745704	0.0053973375	0.0460894739	-0.0380355877	-0.028623693	-0.0381395183	0.0166258467	-0.014261363	0.0102313922	-0.0051454394	-0.1359307916	0.0309031746	-0.0011037213	-0.0470621261	0.0655910272	0.1868734986	-0.0560648642	-0.0538215785	0.1776526651	0.0229302562	-0.0233987411	-0.0205858392	-0.001057525	-0.0783305799	0.0418882676	0.0109723854	-0.0611613591	0.169719254	-0.0804090958	0.0917775095	-0.0967551272	-0.0663463817	-0.0189023614	0.116107531	-0.0184479775	-0.0228423326	-0.0935644932	0.0632783952	0.0642211484	0.0790013819	-0.0774157897	-0.0900498954	-0.1238406497	0.1372336398	-0.0643746609	0.0001723431	0.0207858134	-0.1085100946	0.0842881521	-0.0713672702	0.020738137	0.0191035036	0.0026970872	-0.0465353224	0.0200818172	-0.0261540517	0.0667685882	-0.0763226501	-0.0911881831	0.0836430042	0.0668707059	-0.091486167	0.0218185456	-0.0110708106	-0.0733750334	-0.101299554	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0171340065269021	-0.0022891809033609	0.0002935741796639	5.240349208312679e-06	4.5490018209193295e-05	9.31023745067705e-05	8.66805213879895e-09	2.0693417566727373e-09	0.0667532742285175	-0.0292474663323219	0.0008554142868603	0.0044559996202276	-0.001354998632065	-0.0005319852642823	1.8360212928980208e-06	2.830083214135086e-07	-2.249846993152005e-07	-0.0003906967202815	5.061811492595117e-14	1.5264392723873253e-07	0.0003319996611157	0.0002633389433854	1.1022377498093965e-07	6.934739910338504e-08	0.0	0.0	0.0
980.575093738912	0.6992760861003262	0.4889870445917908	961527.514461076	1042.3679813279043	6.685236224421487	44.69238337631727	1086531.0084976102	922.5954762881564	-0.7116484756732007	0.50644355292799	851182.4128673702	958.4150166493648	749.6412152443032	0.908798	14.6766	0.1076672358779483	0.0501021458512575	0.0681378133	-0.1058245224	0.0301564447	0.0447352579	0.0100857383	-0.0175171003	-0.0443742839	0.089425129	-0.0444584011	0.045334167	-0.1050901845	0.0249397038	-0.0206319232	-0.0505020194	0.1576628654	-0.0103797153	0.0359215521	0.0573955076	-0.0912926583	-0.0035134162	0.0672956512	-0.0723280144	0.0944191309	0.0089792615	-0.1814652079	0.0171672265	0.1303788138	0.0265501076	0.1264117048	-0.0371940023	-0.0258834851	0.0297276557	-0.1250087509	-0.0744772172	-0.1501746695	0.0516984923	-0.0450572466	-0.0327855129	0.0018515634	0.0175746575	-0.0936906171	0.0504535174	0.0275396263	-0.0773171477	-0.0367998611	0.089456318	-0.1340641933	-0.1114310333	0.0299439903	0.1228793855	-0.0124513018	0.0892787329	0.0412214537	-0.1348398122	-0.0164567712	0.0135544268	-0.0246965302	0.1235194471	-0.0010870311	0.0146248716	-0.0692088333	0.0949209783	0.0516681251	-0.1038707299	-0.1424134288	0.0870893984	0.1654016144	-0.0881308734	0.0211350239	-0.0640897457	-0.0736174526	-0.0158561756	0.0802068717	0.0128692867	0.0418646569	0.168638231	-0.0209975865	0.0468882265	0.050057878	-0.0487872988	0.0591975554	0.0513548053	0.2302816469	-0.0480362375	-0.0094520286	-0.1368332772	0.0733276425	-0.1234071473	0.0432970721	0.0277918525	-0.0854653159	0.0435812775	0.0162305383	0.0890482001	0.05527184	0.0440087589	-0.0766419421	0.0261189578	0.0270487542	-0.0123261639	-0.0736448842	0.0838971972	0.017702922	0.100763782	-0.014469221	-0.0820299831	-0.0758660092	0.0390335836	-0.0571604882	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0054083395397555	0.0117256669871466	2.925013657728273e-05	0.0001374912662934	-0.006315324484774	-0.0063608145029831	4.045996114136133e-05	3.988332334798599e-05	0.08657665847646	0.0198233842479425	0.0003929665630415	0.0074955177929495	-0.0005629997702376	0.0007919988618274	3.169687412875904e-07	6.272621971358971e-07	0.0002710001064476	0.0002712250911469	7.344105769461053e-08	7.356305006765246e-08	7.621129249495194e-08	-0.0003319234498232	5.808161103751119e-15	1.101731765425377e-07	0.0	0.0	0.0
982.1698358256818	1.5947420867698838	2.5432023233151635	964657.5864058468	1039.150362756517	-3.21761857138722	10.353069270935936	1079833.476417001	923.0983613878318	0.5028850996753818	0.2528934234755186	852110.5847969002	957.8801899686042	753.9545935663026	0.891189	14.392226	0.0523937739031408	0.0284277738394831	0.0352186906	-0.12196408	-0.0265286138	0.0735701507	0.0015051988	-0.1034991817	-0.0022190764	0.1057830537	-0.0679315362	0.0622231315	0.0120467693	0.0247097377	-0.0270104743	0.0167008631	0.1509401568	0.0200874428	0.1789352709	0.1155116754	0.0131742478	0.0112110152	0.0240145722	0.0162794952	0.0903665856	-0.0523213732	-0.0124433304	0.0375771108	0.0495880662	0.0058334504	-0.0550166842	-0.0733257764	-0.0650506195	0.0006186466	-0.1774353981	-0.1443617782	-0.0805789372	0.0730941216	0.1127186806	0.0445272666	-0.1047197766	0.0761853643	0.0303679563	-0.0696448446	-0.0316141257	0.0771211389	0.0899366052	0.0821693755	-0.0528176991	-0.0145419846	0.1085272858	-0.1413425445	-0.0847739001	-0.0421380968	0.1295614215	-0.018705391	-0.0397216898	-0.0706159437	-0.0218194285	0.0655041259	-0.0533526511	-0.0071730547	-0.0742102363	0.0579861019	-0.0827237071	-0.0488280095	-0.0514821252	0.0044920987	0.1599399009	-0.062631481	-0.0403863715	0.1804339744	-0.0857079793	0.044095177	-0.0937878135	0.1067594602	0.0403029258	0.0695824341	-0.0949138437	0.0539200743	0.0936994233	-0.069037056	-0.1150154257	-0.0906521849	-0.0213024646	0.0186487663	0.0697708239	-0.1643650004	0.034234685	-0.054376114	0.060231549	0.0060228674	-0.0170118522	0.0752748261	0.0434317884	0.1352141744	0.0341470113	0.0990684667	-0.0213204899	0.0030359715	-0.0053682432	-0.0580789888	-0.0253340367	0.221639404	-0.0281651081	0.0735722231	0.1697234196	-0.0723390693	-0.0364268022	0.0366834604	0.0675371847	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.026203241147428	-0.0207949016076725	0.0006866098466302	0.0004324279328727	0.0090050244880615	0.0153203489728355	0.0002347130926494	8.109046603058727e-05	0.0751484591768019	-0.0114281992996581	0.0001306037392327	0.0056472909166474	-0.0006139992917308	-5.099952149320011e-05	3.769951302459241e-07	2.6009511925353796e-09	0.0002250003248425	-4.59997816051e-05	5.062514617923052e-08	2.115979907716896e-09	6.903393130020885e-08	-7.177361194743091e-09	4.765683670761956e-15	5.151451371980396e-17	0.0	0.0	0.0
983.6519843911086	1.482148565426769	2.1967643699966293	967571.2263965658	1037.9333698837845	-1.2169928727325896	1.481071652281921	1077305.680318309	923.713259964601	0.6148985767691784	0.3781002597127611	853246.1866344305	958.3467754069254	759.7853480061208	1.022434	16.511755	0.0487059407526943	0.0250620444844394	-0.0882996668	-0.0886757047	-0.0545738472	0.1429783285	-0.0584056627	-0.0443118997	0.1294452907	-0.0378620403	-0.124387397	0.0771735435	0.1494888818	0.0014985682	0.031329642	0.0284503426	0.1236684066	-0.0860561593	0.0298167702	0.1106510282	0.0517493056	0.0703072602	-0.0226420998	0.1482561761	0.1398528958	0.0383162935	-0.1276937004	0.1446456379	-0.0316471169	0.0280751562	0.0452532181	0.0127804593	0.0553885388	-0.0181725599	0.0088646216	-0.0731859176	-0.0229781839	-0.0621087798	-0.1118601643	-0.0621140615	0.0391168408	0.0198521731	-0.0420574762	0.0188498001	-0.2320556994	0.0109142213	-0.0282007087	0.0111147202	0.0298927341	-0.0754593909	-0.0276895778	-0.0681838978	-0.0262404958	-0.0199592644	0.1284280995	0.0698179808	-0.1232290695	-0.1868044203	0.04706476	0.0110965546	0.0508875913	-0.0515184569	-0.1769607859	0.0682245631	-0.0286912834	-0.0882081373	-0.0460658245	-0.0216243807	0.0271677428	0.0601453994	-0.022656246	0.0560107916	-0.0171747284	0.0031918564	-0.0170614358	-0.0884213351	-0.0436024637	0.0134067356	0.0363435565	-0.1170944806	0.109320633	-0.075884014	-0.0072486055	-0.061679392	0.0391108218	0.0989265448	-0.0044827844	-0.1362589521	-0.0754241861	0.0363412771	0.0524055634	-0.078657826	0.0323466514	0.0795360645	0.0670470492	0.1310447121	0.0035079268	0.1607573628	-0.0197535426	-0.0966887374	0.0391321311	0.0614953891	0.0597432908	0.1611009271	-0.0599376512	0.0675784498	0.0797763781	0.0195525196	0.1006041385	0.0918176484	0.0272932465	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0230090828633251	0.0031941582841029	0.0005294178942113	1.0202647143903184e-05	-6.630549304986744e-05	-0.0090713299811113	8.228902762620995e-05	4.396418408586019e-09	0.0716140493138937	-0.0035344098629081	1.2492053079022702e-05	0.0051285720591327	-0.0009390000582528	-0.0003250007665219	8.817211093987618e-07	1.0562549823988753e-07	-0.000108000030732	-0.0003330003555745	1.1664006638112944e-08	1.1088923681274347e-07	-5.0696463637549614e-08	-1.1973039493775846e-07	2.5701314253533903e-15	1.4335367471951618e-14	0.0	0.0	0.0
984.6445951795932	0.992610788484626	0.985276177416071	969524.978816385	1040.0498910480076	2.116521164223059	4.479661838604132	1081703.7758689723	925.0414421719512	1.32818220735021	1.764067975921676	855701.6697355633	959.0369472975848	767.7327221497072	1.098896	17.74658	0.0729625969375125	0.0486567895692474	-0.172768605	0.0301216639	-0.0573310243	0.0488623894	-0.0147718329	-0.2014063741	0.0420634009	-0.1721560798	0.0491919603	0.0812467557	0.1473520649	-0.1214875279	-0.0508505293	-0.0533477016	0.0665398733	-0.0133949275	0.2180020918	-0.0480708351	0.1056324948	0.0629131521	-0.0705710068	0.159458892	0.1065040416	0.0669594804	-0.0410526283	0.0482259024	-0.0420792791	0.126022688	-0.0208743345	-0.1559569731	-0.0955795795	0.0385417714	0.0951579509	0.0069211898	-0.0185371631	0.0295084465	-0.0821891769	-0.1551406173	-0.0611059213	0.0398654088	-0.1428955243	0.256258309	-0.1671891598	-0.1054691259	-0.1255575614	-0.1315871502	0.0096015695	0.0816074287	-0.0290578556	0.0779045818	0.0568459614	-0.0061138618	-0.0204648802	0.1590541256	-0.0885173054	-0.1376608179	0.068075534	0.0716091089	0.0002052394	-0.0171424958	-0.1039198027	-0.0546353538	-0.0135513242	-0.1632508242	0.0035580473	-0.1794616247	0.0778195771	0.0746061201	0.1527129028	0.1125694537	0.1863563635	-0.1027607688	-0.1130083077	0.0140253733	0.0406217087	0.1245140814	0.0144855483	-0.1923111873	0.0850624156	0.1575139376	-0.0534929165	-0.0531403712	0.1112786151	0.0147320085	0.0080492708	-0.0493736432	-0.1566200596	0.093128645	-0.0185007965	-0.1731636947	0.080880257	0.1155556249	0.0009814068	0.0451260968	-0.0481777129	0.1239378482	0.0623712637	-0.0594634997	-0.1116476816	-0.0283597525	0.0847733491	-0.0204390909	-0.0700565192	-0.0919442483	0.0068177273	0.1120871395	0.107532711	-0.0405765002	0.1487286868	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0334192036774823	-0.0104101208141572	0.001116843174437	0.0001083706153653	0.0023371055952452	0.002403411088295	5.776384859339679e-06	5.46206256332642e-06	0.0248660983898929	-0.0467479509240008	0.0021853709155927	0.0006183228491358	-0.0011889980527276	-0.0002499979944748	1.4137163693900249e-06	6.249899724142212e-08	-0.0001260002247553	-1.8000194023300007e-05	1.5876056638386118e-08	3.240069848764453e-10	-7.479018672689602e-08	-2.4093723089346413e-08	5.5935720306439735e-15	5.805074923061043e-16	0.0	0.0	0.0
982.9845424737337	-1.6600527058595844	2.755774986231728	966258.6107422956	1045.7167793556496	5.666888307642012	32.11362309128974	1093523.5826259523	925.4844222270882	0.4429800551370135	0.1962313292491915	856521.4157850073	961.402645777869	761.5406961578709	1.132804	18.294178	0.0376461385537887	0.018348023001833	-0.1626613922	0.1688382353	0.0353635627	-0.0553457391	0.0620219699	-0.129236548	-0.0963444503	-0.1692023924	0.1267571794	-0.0181485138	0.0246350776	0.0479164021	-0.1433861115	-0.1422945361	-0.0586841678	-0.0462550353	0.0078498085	-0.1452258435	0.0930391791	-0.0190516126	-0.1362212518	0.0163451888	0.0604726995	0.0307077942	-0.0017348204	0.0072947689	0.1908725003	0.0313370327	0.0917704049	-0.1287713371	-0.0085410663	0.1054359386	0.0857791161	0.0262080878	-0.1330103936	-0.1403802833	0.0793328376	0.1415376326	-0.0620551914	-0.1095579876	0.0279810486	-0.038889652	-0.0084358582	-0.071239435	0.0804354687	0.0029661748	0.0575644175	0.0427013084	-0.135136309	-0.0048306912	-0.0352326585	-0.1018324285	-0.1085463994	0.1680273814	0.0094171146	-0.0183178884	0.0799940381	0.1229683863	-0.0311759712	0.0887175487	-0.0510589704	0.1124616027	-0.0359235393	-0.0148408809	0.064609326	0.0517662158	0.1054021607	-0.0749393423	0.1050267038	-0.1201445559	0.0060976848	-0.0620375905	0.1909786398	-0.0010704464	0.0371031815	-0.0691255513	-0.1453171292	-0.1462953726	-0.0113381811	-0.0431213804	0.0286819036	-0.0209815396	-0.0547487855	0.0493983322	0.2693885761	-0.0163150065	-0.1510869991	-0.015903612	-0.1822455197	-0.0680694082	0.0323474434	0.0881690609	0.0361887353	-0.0353338553	-0.0904893916	0.10457491	-0.0265609428	0.0338709671	-0.0360514281	-0.112880733	0.0307045809	0.0267058888	0.0855305656	-0.0419472005	-0.1525835041	0.0082080325	0.0203138086	0.0570680648	0.2328953571	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.02590152973751	0.0075176739399723	0.0006708892427431	5.651542146773865e-05	-7.082488662035757e-05	-0.0024079304818655	5.798129205497295e-06	5.0161645647865065e-09	0.034785020239596	0.0099189218497031	9.838501066051764e-05	0.0012099976330691	-0.0009389995838139	0.0002499984689136	8.817202184026775e-07	6.24992344591942e-08	-0.0002319998888842	-0.0001059996641289	5.3823948442281155e-08	1.1235928795439609e-08	-1.089027890824974e-07	-3.411260235560138e-08	1.1859817469946915e-14	1.1636696394713809e-15	0.0	0.0	0.0
981.7849214237134	-1.199621050020255	1.4390906636516994	963901.6319349672	1038.5085460168343	-7.208233338815262	51.95862786680782	1078500.0001499993	924.2848517733614	-1.1995704537267784	1.438969273454269	854302.4872177046	960.4376529427462	756.5180512651058	1.110122	17.927876	0.0452463596279993	0.026502569614492	-0.0024284345	0.1678105885	0.0558598657	-0.0371466659	-0.0224492021	-0.1209726013	-0.0091800467	-0.0291625592	0.1734498387	-0.1049168925	0.0288362719	-0.0873894104	-0.0955114405	-0.0534256251	0.012893645	0.0407550053	-0.0263046569	-0.0656197836	-0.0206334407	-0.0433159482	-0.1155166225	-0.1217510454	-0.0600564515	0.0376307159	0.0525312072	0.0611575637	0.1203656543	0.0219977461	0.1317833721	0.0613900293	0.1398919725	-0.0062132776	-0.0371111132	0.0143911654	-0.1344048463	0.0511111911	0.0295619343	-0.0417299188	0.084430589	0.0719624461	-0.0975535335	0.0922443825	-0.0046556409	-0.0044723266	0.1447676771	0.0521382355	0.1522886928	-0.015030298	0.0825022105	0.0754087961	0.0141264602	-0.1197623286	-0.0679679743	0.0825220991	0.0557911213	0.1897137427	0.0354935744	-0.0338909929	-0.0191368876	0.0056598203	-0.0120566401	0.0212267427	-0.0404914471	-0.127853859	0.0767195537	0.0171273309	0.0733079907	-0.1637029954	0.0245875892	-0.1734688702	-0.0540637882	0.0203946346	-0.001732074	0.0199092966	-0.095028291	0.0130750392	0.1536248833	-0.0127357361	0.0228548418	-0.0407757775	-0.1138450106	-0.0931023814	-0.0717718261	-0.070835248	0.0140060504	0.0090663687	-0.0201742819	-0.0543261003	-0.1942263369	-0.0102126261	0.0487586694	-0.0589145226	0.038163826	-0.0705961806	-0.0486658129	0.0452025136	0.0081585541	-0.100916453	0.0751547336	-0.0283752149	0.0623905817	0.063233294	-0.0482814837	-0.0219356188	0.169953404	0.0099409417	-0.0713159509	0.0671698225	-0.0155803285	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.023003959302315	0.002897570435195	0.0005291821435825	8.395914426916142e-06	-0.0110185563362961	-0.0109477314496757	0.0001198528238942	0.0001214085837361	0.0146892854369866	-0.0200957348026094	0.0004038385572568	0.0002157751066492	-0.0009390000522061	-4.683921999175042e-10	8.817210980430584e-07	2.193912529435592e-19	-5.999982874982379e-06	0.0002259999060092	3.5999794500081806e-11	5.1075957516175204e-08	-2.818380116743554e-09	1.0608440896575385e-07	7.94326648245541e-18	1.1253901825613315e-14	0.0	0.0	0.0
982.4244909655952	0.6395695418817695	0.4090491989028565	965157.8804490088	1037.2722984949748	-1.2362475218594682	1.528307935303676	1075933.8212250485	923.4480422326926	-0.8368095406688099	0.7002502073543445	852756.2867033929	957.492456514855	751.1397997087694	1.03085	16.647676	0.0559972436853691	0.0294421987978856	0.1264459649	0.0196392694	0.0352701683	0.0195983153	0.0274707728	-0.04804438	0.0466180271	0.1138570463	0.0003113927	-0.0941480765	-0.0657169204	-0.0633151076	-0.0397743567	-0.0495517147	0.1369801891	0.0900633758	-0.124948118	0.1363977815	-0.0347425383	-0.0726804703	0.051276645	-0.1236805846	0.0246478659	-0.0554183497	-0.0158662027	0.0230675854	-0.0272924605	-0.0011661611	-0.028590073	0.0349300565	0.018022446	-0.1056454006	-0.0253662353	-0.0376507951	0.0255487048	-0.0074860661	0.107492105	-0.0781430268	0.0273597984	0.053642038	0.0768407334	0.1208586912	0.1311460451	0.0018313035	-0.0690653273	0.2258969358	-0.0447943465	-0.1012523063	0.0056767821	-0.0392197474	0.2005258096	-0.0665739187	0.1330114031	-0.0645663806	0.0717888117	0.121274345	-0.012432413	0.0242533887	-0.0018868528	-0.0436840731	-0.0036431697	-0.0837416521	-0.0288078605	-0.076251917	0.0604274665	0.0824459742	-0.005006421	0.033330578	0.023684275	-0.0034114765	0.0952639938	0.1616258058	-0.0480117129	-0.0219733511	-0.0233385285	-0.0022328192	0.0493563282	0.1038506612	-0.1973818038	0.0294603164	-0.0786239132	0.0696825753	-0.0430270981	-0.1146445062	-0.0263441395	-0.005659249	0.1222415019	-0.031945753	-0.048566862	0.0228014606	0.0856548559	-0.1435222293	0.0357503059	-0.078655507	0.0406392464	-0.0076368405	0.0577878396	-0.0432452435	-0.0218723604	0.0358117181	0.1152916499	-0.0585738701	-0.0454606137	-0.087729233	-0.0734196137	0.0826529729	-0.0166415936	-0.0953114461	-0.0141399841	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0335723112791868	-0.0105683519768717	0.0011271000846266	0.000111690063507	-2.237572179808467e-05	0.010996180614498	0.0001209159881066	5.006729259852814e-10	-0.0032856940364212	-0.0179749794734078	0.0003230998870694	1.0795785300973837e-05	-0.0009389996057376	4.46468499974359e-10	8.817202595753682e-07	1.9933412146935421e-19	0.0003229997154294	0.0003289996983043	1.0432881616747338e-07	1.0824080148437466e-07	1.5166925883080109e-07	1.5448763894754464e-07	2.300356407428453e-14	2.3866430587586916e-14	0.0	0.0	0.0
