global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
912.9385560245364	n/a	833456.8070761656	n/a	1119.2914358602989	n/a	1252813.3183902097	n/a	837.5102815652195	n/a	701423.4717274533	n/a	874.7339504510409	792.757723618689	n/a	n/a	n/a	n/a	-0.0785307255	-0.076052952	0.1248150784	-0.0598394152	-0.0396948205	0.0941733575	-0.005131931	0.0907322933	-0.0339212159	0.0645701636	0.0246843366	-0.095521065	-0.0173296494	0.0437878919	-0.142280005	0.1787364049	-0.051718318	0.1743176188	0.1894371413	-0.0097561364	0.1782099981	-0.1356646214	0.165747161	-0.1155028222	0.1200278532	-0.1255665954	0.0478397754	-0.1132212931	0.0267465161	-0.108813718	0.0240266357	-0.017029068	-0.027081537	0.0375256132	0.1219194005	-0.0522915059	0.0541072662	0.149846054	-0.0620772556	-0.11050532	0.0765052465	-0.1921146524	-0.0284081594	-0.0203989028	-0.0324874641	0.0547663832	-0.0698091616	0.0987620369	-0.036497556	-0.040303845	0.0801740831	-0.0042969866	0.0139440805	-0.1215393864	0.3486940086	-0.0937692574	0.0619525567	-0.0785012409	0.1205187187	-0.0617789479	0.2029268538	-0.2283067784	0.032230682	-0.0670300309	0.0136158702	-0.1676690908	0.1053646433	-0.0458269348	-0.0049514481	0.1421973907	-0.1360840727	0.0734080938	0.1854637565	-0.2427626021	0.1440324982	-0.0858496573	0.1042000657	-0.0404037485	0.0381741567	-0.1292744157	-0.0076456488	0.0564851454	-0.3334580365	0.0397745508	-0.336539324	0.0793876724	-0.1679431641	0.2412281858	-0.1737326955	0.2088173838	-0.000297772	0.0425824422	-0.0485034808	0.1900324907	-0.1979471475	0.1602935742	-0.1214008467	0.0922221834	-0.2919394974	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.017227839978247	n/a	0.000296798470316	n/a	-0.0140473199521551	n/a	0.0001973271978382	n/a	-0.0879344175229306	n/a	0.007732461785097	n/a	0.0027420190911016	n/a	7.518668695965644e-06	n/a	0.0010226225174163	n/a	1.045756813126851e-06	n/a	-0.0010044030406982	n/a	n/a	1.0088254681637902e-06	0.0
911.4134071415758	-1.5251488829605933	830674.3987174159	2.326079115195945	1107.8079861084927	-11.48344975180612	1227238.5340857543	131.86961820225602	836.6649793407585	-0.8453022244610793	700008.2876552718	0.7145358506788488	871.7810844259059	788.5485038575672	1.314722	25.133026	0.229609702230116	0.1133925430603601	-0.1194134246	-0.0170932763	0.1254651762	-0.1862428596	0.0516359615	0.1079037912	-0.0632468864	0.1220514825	0.0027294937	0.1332723328	-0.0608918926	-0.1917050417	-0.0257223839	-0.1630435864	-0.2969929553	0.0320509007	0.1290179094	-0.1830156944	-0.1148079491	0.0161735415	-0.1036236479	0.0197960379	0.0834073913	-0.1083305827	0.172612454	0.0812150911	-0.110023652	0.0893647679	0.0443151298	0.108083222	0.0353818548	0.1099502031	-0.1528987816	0.0886777763	-0.0211337221	0.0909198926	0.0828117017	-0.0016650062	0.0120819112	-0.0720097094	0.0269488816	-0.0461242466	-0.1167130654	0.0470144393	-0.1023904016	-0.0301766346	-0.0722343318	0.0336792104	-0.0790878889	0.0930889101	0.2515208651	-0.2244501403	0.1026688463	-0.3113413008	0.0906821665	0.0322336339	0.1072620633	0.0911336352	-0.1408963364	0.0418951098	-0.1357772834	-0.0489638473	-0.0899678052	0.0152061542	0.1776616574	0.051877266	-0.0577716561	-0.0245476806	-0.0139207056	-0.0527823405	0.2302205537	0.1193865268	0.053771692	-0.0377000683	0.0268170813	-0.0764228105	0.0916905087	-0.1701683023	0.1226840897	-0.3068733756	6.14144e-05	0.0191603437	0.0499967654	-0.2213290512	-0.1128296017	-0.1412279296	-0.1561386059	-0.2464769316	-0.0002458805	-0.0840475271	-0.0996089606	-0.0382177364	0.3239674763	-0.056468301	-0.131940292	0.1439865366	-0.1664762003	-0.4083790655	-0.0692374615	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0671322326589916	0.0499043926807446	0.0045067366617809	0.0024904484088339	-0.0895829612373972	-0.0755356412852421	0.008025106944061	0.0057056331043727	-0.0641820344996162	0.0237523830233144	0.0041193335525099	0.0005641756992862	0.0015807672706006	-0.001161251820501	2.4988251638020703e-06	1.3485057906168866e-06	0.0013090824535948	0.0002864599361784	1.7136968703097816e-06	8.205929503539027e-08	-0.001165036988835	-0.0001606339481367	2.5803265294016106e-08	1.357311185353724e-06	0.0
912.4546444126106	1.041237271034788	832573.4781101437	1.0841750545919728	1112.5689987712844	4.7610126627917	1237809.7770269385	22.66724157526291	838.8585217825974	2.1935424418389857	703683.6195672845	4.81162844414894	876.2531173131665	810.6600135417211	1.419424	27.134562	0.2968405020518727	0.1308732016149728	0.029037031	0.0117407008	0.1155078637	0.0136495	0.0244897455	0.0144261406	-0.1027318191	0.082012698	0.0308062341	0.0106390472	-0.0016066438	0.0377203492	-0.0355770675	-0.076141218	0.0429281224	0.104817563	-0.1857019552	-0.101708232	-0.2924334131	-0.0176707743	-0.1535592091	0.017041923	-0.1213930161	0.1017753053	-0.0032822407	-0.0603127059	-0.1174876886	-0.1306060352	-0.094362619	0.055213632	-0.0006689896	-0.1406165021	-0.0263520163	0.0642432089	-0.1013959434	-0.0589003178	-0.0549190172	0.0689932943	0.0556936307	0.0617629822	-0.0067675845	0.1857063649	-0.0063846083	0.0999738072	0.1403080766	-0.0198513971	0.0049276398	-0.0971095897	0.0621630545	0.0088944861	0.0193197469	0.1465384408	0.1125156152	-0.130687652	0.0299622409	-0.0843907711	-0.1190057366	0.0605401541	-0.3128092863	0.0457476166	-0.1876808002	0.0757462265	0.0143791844	-0.115231615	-0.0933089356	-0.1957363559	0.0611505916	-0.1433817833	-0.110527895	0.0742676328	0.0296254488	-0.0929972032	-0.179797565	-0.0128711225	-0.0713151912	-0.0648835829	-0.0260612988	0.0505204507	0.1379080059	-0.3171263122	0.0911609179	-0.223999581	0.3481473594	-0.0211754355	0.205538728	0.1607711388	-0.0941564565	0.0484031478	0.2016105212	-0.0535437737	-0.0711210372	0.1199579316	0.0185933947	-0.1097970413	0.0654979516	0.008325533	0.2958797204	0.0458323681	-0.0092050256	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.1285022993295399	0.0613700666705483	0.0165128409329786	0.0037662850831475	-0.0247356317066049	0.0648473295307923	0.0006118514759247	0.0042051761472751	-0.1170659390205983	-0.0528839045209821	0.0137044340787744	0.0027967073573843	0.0014563755330971	-0.0001243917375034	2.1210296934038625e-06	1.547330435913961e-08	0.002262584399634	0.0009535019460392	5.119288165467149e-06	9.091659611005416e-07	0.0001118533542133	0.0012768903430483	1.6304489481700052e-06	1.2511172848765956e-08	0.0
911.2691328971564	-1.185511515454209	830411.4325711352	1.4054375532745351	1113.6124143269071	1.043415555622687	1240132.609343003	1.0887160217154006	840.1819982601118	1.3234764775143049	705905.7902003544	1.7515899865336724	876.2149287097387	806.2648671150207	1.293693	24.731009	0.264267581399573	0.1422482825048451	0.1275664143	0.0233222638	0.0482102147	-0.0123180546	-0.0103518109	-0.0411945657	-0.0193086304	0.0244020186	0.1330490739	0.2034771473	0.0438382023	0.1770110547	-0.0579861668	0.0387468518	0.1568034739	0.0121294671	-0.1150515765	0.0355612382	0.0109320203	0.0683623752	0.0128909236	0.0669682814	-0.0370048436	-0.0844229064	-0.1797583315	-0.1404533878	-0.0540516049	-0.074521764	0.0075545477	-0.0980897257	0.0822885224	0.1883342959	0.0333917375	0.119534762	-0.1180960742	-0.1206775348	0.0429281977	0.0260902505	-0.0285954484	-0.0022291301	-0.1347828747	-0.0338816402	-0.0343833145	-0.0469148102	-0.0006128153	0.0036035698	0.0648672421	0.0549281476	0.1415899855	0.0835978613	-0.0991162494	0.1770743046	-0.1453646182	0.0777005976	0.0702010287	-0.1712474154	-0.2284448158	0.0384603099	0.1343376529	-0.2317634443	-0.1242398349	0.2239001345	-0.0180329613	0.0066576601	0.0770574528	-0.0585745933	-0.1486613302	-0.0715047694	0.1579670405	0.0585116559	0.0718964457	-0.0316831037	-0.023396699	-0.0892152245	-0.0012751442	-0.0413022722	-0.0224835159	0.2404865522	-0.0099169264	-0.044392121	0.2413294313	-0.1581454434	-0.0634430713	0.0137883442	0.145102872	0.045409353	-0.1182764803	0.1853180711	-0.0180061403	0.1668367429	-0.0785187859	-0.1257110058	0.010651669	0.0929547688	0.0191617724	0.0836745139	-0.1908225078	0.032855566	0.1775105595	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0698869859417072	-0.0586153133878327	0.0048841908040163	0.0034357549635538	0.0023414427183325	0.0270770744249374	5.4823540032322864e-06	0.0007331679594135	0.0054893270098546	0.1225552660304529	3.013271102111925e-05	0.015019793231795	0.0013183632979122	-0.0001380122351849	1.7380817852819322e-06	1.904737706073217e-08	0.0017972374247563	-0.0004653469748777	3.230062360944657e-06	2.1654780702782694e-07	-0.0004051859868511	-0.0005170393410644	2.673296802083089e-07	1.6417568394049977e-07	0.0
910.0927504558294	-1.1763824413269504	828268.8144322566	1.3838756482623558	1107.9646882753111	-5.64772605159601	1227585.7504650073	31.896809553876253	838.6628914362268	-1.519106823884954	703355.4454721723	2.3076855423738323	875.5745152599878	796.0755095163981	1.216279	23.251114	0.2320308985921831	0.1097387352498529	0.1075064352	-0.006966459	-0.0326816306	0.0446280807	0.0222377611	-0.0834680547	-0.0527894116	-0.0278518575	-0.104793696	-0.0359963881	0.052424149	0.0361612101	0.037699904	0.1360004188	-0.0244282862	-0.0236656944	-0.1453693298	-0.0729427762	-0.0708953125	0.0617842173	-0.073656916	0.0391838221	0.0593484163	-0.04757497	-0.0936568882	0.0740534095	0.1593133033	0.0649722164	-0.0019034759	-0.0580240678	0.1570936454	0.1632513684	-0.0462912023	0.02318621	-0.0165259683	0.0156410328	-0.0160674703	-0.2078156057	0.1375503612	-0.1115504507	-0.0842432963	-0.093865513	0.067153419	-0.0562786182	0.0398649361	0.0727911944	0.0721581387	-0.0322852592	-0.0537327989	0.0650491909	-0.1286496892	-0.004092491	-0.1177290364	0.0756478283	0.2110502928	0.1113551162	-0.1144415254	0.1042780816	-0.0012020041	0.0119535886	-0.0154655523	-0.0302543809	0.0400104623	0.0899865959	0.0390135707	0.270381475	-0.1071874309	-0.0900538301	-0.0589148808	-0.0170066882	0.1700054198	-0.0783512979	0.0013893064	0.1763795857	0.05014687	-0.1154052604	-0.067893725	-0.0261577066	0.0086693228	0.002709359	0.0601106987	0.0247444941	0.1266445956	0.0997989111	-0.0052376725	0.0061767116	0.0977191875	0.0286835923	0.0009254087	0.1169996887	-0.0331250677	-0.1274290498	-0.0345635573	0.0384390732	-0.0327922182	-0.3145917139	0.1278494313	0.0072485587	-0.083782521	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0453007443050808	-0.0245862416366264	0.0020521574345943	0.0006044832778145	-0.0632726201244651	-0.0656140628427976	0.0040034244574148	0.0043052052427385	-0.0675266181081895	-0.0730159451180441	0.0045598441531292	0.0053313282414812	0.0008519858141614	-0.0004663774837508	7.258798275322635e-07	2.175079573497278e-07	0.0012551714943651	-0.0005420659303911	1.5754554802667185e-06	2.938354728908771e-07	-0.0007730355526034	-0.0003678495657523	1.3531330302415574e-07	5.97583965588844e-07	0.0
913.7446541599328	3.651903704103347	834929.2930058552	13.336400664043747	1115.7729539908037	7.808265715492553	1244949.284857364	60.969013483736425	839.4695105830325	0.8066191468057013	704709.0591985161	0.6506344479935576	875.528775204223	793.6954491569883	1.208558	23.103521	0.0483379354189879	0.0322678084927851	0.1129960495	0.017733971	0.0447658523	0.0465361374	-0.0387866371	-0.1469584862	0.0736788791	0.0239518412	0.0047764557	0.1120251218	0.0880779079	0.1642894378	0.0303605831	0.1668983944	-0.1590120542	-0.1586640684	-0.0420689249	0.0598664809	0.0074179499	-0.0295177776	-0.0450272524	-0.2360763763	-0.0803554002	-0.0798386096	0.0979853353	-0.0679541674	0.0567950075	0.0278496531	-0.1312264131	-0.0179476917	-0.0224268935	0.1361355391	0.1349342288	-0.1140568182	0.163008625	-0.2040420644	0.061763365	0.0839939411	0.1526104521	0.1089481055	-0.0806431745	0.1565947381	0.0251360141	0.0281608308	-0.1051377842	0.0516467213	0.0883527477	0.0735794421	-0.0051009709	0.2715863868	-0.2751344445	-0.0120067377	0.0935674451	0.0212211411	0.0011241163	-0.0865552791	0.053328918	0.1593360275	0.0265880352	-0.0328432658	0.2603116722	-0.0245237883	-0.0455314263	0.0550709091	0.0504380881	0.152970356	-0.1206606016	-0.0233448383	-0.0343880719	0.0209131204	-0.2211961133	-0.0056806595	-0.1350041923	0.0245278867	-0.1191717382	-0.195523242	-0.003736307	-0.0932959064	-0.0648827374	0.1036409205	0.17116059	-0.1759705421	0.0832650524	0.0342863039	0.0242814776	0.0232144577	-0.0930805558	-0.0978136433	0.02356661	0.1314140044	0.1888813625	-0.1296706088	-0.0790192616	0.1814683901	-0.0394918061	0.0064566765	0.1044519603	-0.0529803588	0.0859826306	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0452188275552174	-8.191674986339492e-05	0.0020447423654684	6.710353908182012e-09	-0.0343771789223694	0.0288954412020957	0.0011817904306605	0.0008349465222637	-0.0804304802907083	-0.0129038621825188	0.006469062159794	0.0001665096592254	0.0008339164054418	-1.8069408719599943e-05	6.954165712649726e-07	3.2650353147595457e-10	0.0012552250613662	5.356700110000986e-08	1.5755899546817808e-06	2.8694236068484586e-15	-0.0006620242226339	0.0001110113299695	1.2323515381597213e-08	4.382760713540196e-07	0.0
912.2387278423704	-1.5059263175623985	832179.4965754664	2.2678140739270454	1104.533547243096	-11.239406747707562	1219994.3569854167	126.32426404041428	837.8089104374753	-1.6606001455571686	701923.7704084296	2.7575928434244896	873.4159891031768	792.9304669607253	1.303597	24.920343	0.1078313864951371	0.0511726809575368	0.0985930004	-0.0679973438	0.1361672894	0.0839206396	-0.1745817117	-0.0722405639	-0.0359288006	0.09583092	0.2315671183	-0.1175620757	0.1008240441	-0.0298147918	-0.0019663641	-0.1770393192	-0.130514849	0.01055751	-0.1090491748	0.076279476	-0.0039451114	-0.0591504777	0.0585317647	0.1624234462	-0.0666363296	0.0218578582	0.1143077206	0.35023768	-0.0840548679	0.1337857869	0.0338890066	-0.0581044626	0.1807506363	0.0114712129	0.1090908949	-0.093385469	-0.0401636824	-0.1138036797	-0.026558063	0.0142465359	-0.1361936945	0.0791258888	0.0585979824	0.1148439427	0.0590745196	0.0086805484	0.0023498194	0.1584301564	-0.013125765	-0.0422298685	-0.031674366	0.2253425201	0.1111043241	0.0847891395	0.1059250921	0.0355630715	-0.1543179833	-0.0348856025	0.0014962837	-0.132770753	0.0496284117	0.1680475438	-0.0834418413	0.0391760298	0.236478723	0.2470105255	-0.0400636774	0.1434368186	0.1837268179	0.0538814819	0.0710619877	-0.0182613124	-0.0200529716	-0.10266875	0.0973401983	0.0767929571	-0.1618898607	-0.1831829221	-0.0296411563	-0.0782227713	0.0286931995	-0.0294324004	-0.1538098189	-0.0493353101	-0.0193759804	0.0485737374	-0.0386129317	0.1417089677	0.0986833309	-0.0340662917	-0.0995526164	-0.2141044366	0.192528034	-0.0314897644	0.1385459726	-0.1649471603	0.0859341396	-0.2332267789	0.2242220944	0.1081317329	-0.082868043	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0128062978817382	-0.0324125296734792	0.0001640012654358	0.0010505720798341	-0.06227783684065	-0.0279006579182806	0.0038785289615506	0.0007784467122729	-0.069025032591881	0.0114054476988273	0.0047644551243102	0.0001300842372106	0.0004227426811293	-0.0004111737243125	1.78711374448389e-07	1.6906383156501177e-07	0.0012029139626557	-5.231109871050004e-05	1.447002001552039e-06	2.736451048299679e-09	-0.0004032540215659	0.000258770201068	6.696201696077316e-08	1.6261380590907137e-07	0.0
911.3309601996804	-0.9077676426900324	830524.1190184713	0.8240420931150185	1108.1125405212167	3.578993278120606	1227913.402460385	12.809192884832482	838.396171125581	0.5872606881056299	702908.1397580345	0.3448751157942979	874.4591058209758	801.6757501352402	1.294682	24.749918	0.1572514730355705	0.0972508883701664	-0.0236557794	-0.1026278404	0.1285830654	-0.166861354	-0.167725744	0.0367905048	0.0275226328	-0.0002713038	0.0735297968	0.1372611587	0.0390902354	-0.1050090653	-0.1888773217	-0.1436458717	0.1470116206	0.2316167278	-0.0943519601	0.1466790759	0.0013305662	-0.032031127	-0.139473408	-0.0289995447	-0.1466112369	-0.1097489581	-0.0378053771	0.0282819843	-0.024738083	-0.0853841655	0.0565260408	-0.0924560685	-0.0605658877	-0.1473676907	0.0261635686	-0.1108629909	0.1902013255	0.1195609259	0.0580384946	-0.0630437533	-0.0131776562	0.0777479948	0.0475261373	-0.1577800134	0.184634057	-0.0566027405	-0.1004605766	0.1287281982	-0.0998694281	-0.0671942606	0.126003906	-0.1470620057	0.1864817024	0.181967655	0.1927609822	0.2113113216	0.0399976953	-0.2158127555	0.0156610087	-0.0094292193	0.0397151865	0.1549007469	0.0362328545	0.0247722583	0.1764239369	-0.1103061265	0.0282616104	0.0724133813	0.1386797864	0.0832024136	-0.0527523445	0.0031813108	-0.070151738	0.1751332967	-0.004549674	0.2038592515	0.0966647394	0.0197590412	-0.0015996605	-0.0108501362	0.1164007895	-0.0676667152	-0.1185391565	0.1119643801	-0.2258796628	0.1864657722	-0.1141454323	0.1654398393	0.1549542023	0.2465451755	0.019374922	0.1054164653	-0.0335054819	-0.1156014689	-0.0060356725	-0.0865513729	0.0373351487	-0.0011487091	0.1788415358	-0.0043978501	0.1976141504	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.008859275360237	-0.0039470225215011	7.848675990850242e-05	1.557898678523769e-05	-0.034392047676846	0.027885789163804	0.0011828129434064	0.0007776172372881	-0.0772925226543463	-0.0082674900624653	0.0059741340582726	6.835139193296248e-05	0.0021041104920988	0.0016813678109695	4.427280962960253e-06	2.826997715764368e-06	0.0005420752083129	-0.0006608387543428	2.938455314674739e-07	4.367078592413437e-07	-0.0004040708820096	-8.168604436999604e-07	6.672609844816962e-13	1.632732776880161e-07	0.0
906.3534707716136	-4.977489428066747	821476.6139797503	24.77540100651623	1107.1764637125966	-0.9360768086201006	1225839.7217991308	0.8762397916363924	836.9883033849017	-1.4078677406793076	700549.4200031362	1.9820915752454584	873.633796529567	784.1478940963746	1.559676	29.815701	0.0605471469633493	0.0326039549140154	-0.1254162987	0.0137150212	-0.1059605516	-0.1141878692	0.0396288201	0.127594793	-0.1446780593	-0.1469743327	-0.0112546216	0.0264424232	-0.1791704266	-0.1013325243	-0.0184472776	-0.249027891	-0.1147002355	-0.33578924	0.1978465447	-0.1455488529	-0.052147398	-0.0414405488	0.0196957641	-0.0425696564	0.0415621554	0.150463846	-0.0651095341	-0.1103083616	-0.1463332977	-0.050977045	0.0258246241	0.0358066272	-0.0031141108	0.0661574592	-0.0341264253	0.0380063878	0.0473845349	0.012439118	-0.0648606477	-0.1114821949	0.001076867	-0.0906556067	0.0475100269	-0.0924786868	0.0438628627	-0.0044173325	0.0338897368	-0.1039481446	-0.1197629413	-0.1363676866	-0.0225472727	0.132171109	0.1364706973	-0.2643676734	-0.0056535949	-0.1577671058	-0.2468654281	0.1763650368	-0.1048290716	0.1731619846	0.0920719181	-0.1556525353	0.0183260428	0.0969202784	-0.1977474535	-0.0882998208	0.0778943595	0.0410648452	-0.0053430385	0.009162118	0.1116150243	0.0194342035	0.0807769788	0.045477031	0.0682371679	0.0767645835	0.0190714188	-0.0199191328	0.1128462842	-0.1084033266	-0.0239057934	-0.1138400169	-0.0938598404	0.091639542	0.0737782712	-0.2506045696	0.0560652019	-0.3799893922	-0.0423291745	-0.1684045117	-0.055839669	0.118366147	-0.1115575461	0.3074588396	-0.1165675005	-0.0695482149	0.0986348146	-0.073558654	-0.1729407556	0.2518550844	-0.0143591319	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0087729055822478	-8.636977798920017e-05	7.69638723550346e-05	7.459738549903727e-09	-0.0476179277223991	-0.0132258800455531	0.0022674670405756	0.0001749239029793	-0.0519179352325593	0.025374587421787	0.0026954719988122	0.0006438696868259	0.0019481670274154	-0.0001559434646833	3.795354766708556e-06	2.4318364177462763e-08	0.0008231067919619	0.000281031583649	6.775047909738106e-07	7.897875100826493e-08	-0.0004043020280376	-2.31146028000027e-07	5.342848626018927e-14	1.634601298753163e-07	1.0
909.3499011684368	2.9964303968231434	826917.2427550456	8.9785951230057	1111.9642994413043	4.787835728707705	1236464.6032319907	22.92337096509004	837.4525548621069	0.4642514772052664	701326.7816450702	0.2155294340872719	874.0403239847985	792.8908094042823	1.466157	28.027943	0.1143031241288096	0.0551194536831604	0.0268360688	0.0152405654	-0.0683527197	0.1220856163	0.0646178966	-0.0508142078	0.092692918	-0.0782293365	0.0966228612	-0.0962244925	0.0495507565	-0.0173764872	0.0348863142	-0.0683963015	-0.123127203	0.154992504	0.0519723702	-0.2193212724	0.1780996335	-0.0199945615	0.0706443896	-0.0306073546	-0.0206596839	0.0613728728	-0.0897924604	0.0762001442	-0.0625462547	0.2121381393	0.0959811965	0.008107865	0.0158280918	-0.2129768793	0.0776147922	-0.0662692368	0.0386689061	0.0857327398	-0.0103408392	0.0125370779	0.0553990169	0.1480995076	0.1444407551	0.0931217949	-0.0840571168	-0.0581137381	-0.0505803245	-0.0284803937	0.0558853976	0.0172841572	-0.0816714415	-0.0706758959	0.1832877926	0.1127141141	0.1430874924	-0.0745499342	-0.0038115157	0.273200042	0.1716503803	-0.0620342537	-0.0343623728	-0.0620892908	-0.0451396932	0.0359239019	0.1201019425	0.0411278863	-0.0189506076	0.064800576	0.0617789402	0.0497900062	-0.1079254463	-0.0785891652	-0.0914675761	-0.0260385039	0.039266038	-0.0509891379	-0.1496951633	-0.066734631	-0.0366580305	-0.0598631483	0.0893921858	-0.1166228966	-0.1565744963	-0.03013222	0.0804130278	-0.0597623761	-0.0187839988	-0.0867678938	0.1124635726	0.2318003704	0.0154735294	-0.1714805999	0.0934242077	0.1284601667	-0.2940962147	-0.0104947769	0.0634510151	-0.2346625946	-0.3090049434	0.1012093874	-0.0026031325	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0305932554874743	0.0218203499052265	0.0009359472813218	0.0004761276699865	-0.0240389847974711	0.023578942924928	0.000577872790093	0.000555966549457	-0.0911377848505594	-0.0392198496180001	0.0083060958274668	0.0015381966040585	0.0017132402375353	-0.0002349267898801	2.9351921115100114e-06	5.5190596603368665e-08	0.0011811506587486	0.0003580438667867	1.395116878662252e-06	1.2819541054357225e-07	-0.0004050110049839	-7.089769462999881e-07	5.026483103848562e-13	1.640339141580687e-07	0.0
