global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44
761.0222161819395	n/a	n/a	579154.8135224706	792.367675866021	n/a	n/a	627846.5337573198	696.9396305585707	n/a	485724.848643117	n/a	706.9933704830481	536.3971931040654	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.4911299483367344	n/a	n/a	2.223468522826712	-0.2398951027615794	n/a	n/a	0.0575496603289887	2.0505599285151987	n/a	n/a	4.204796020432257	0.0542112046812081	n/a	0.0029388547129878	n/a	-0.0199225749585287	n/a	n/a	0.0003969089929781	0.0005306578548984	n/a	n/a	2.815977589653714e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.0997961590379	77.07757997709837	5940.953335125995	702411.2683218208	948.5574998643664	156.18982399834533	24395.26112063409	899761.3305489374	738.5263489820908	41.5867184235201	545421.168140817	1729.455149237146	761.8999926267429	671.2394275100839	4.567095	214.291046	6.571750178499491	3.2888938812303605	0.0004720483	-0.0428328166	0.0208291413	-0.0099960772	-0.0741837578	0.0671059662	0.070778927	-0.0463404727	0.1514027281	-0.1094211201	0.3049931196	-0.0198931254	-0.0279893908	0.1020213032	-0.0258961643	-0.0055934068	0.0901730936	0.0011335058	-0.0066812295	0.0360811373	-0.0178111898	0.0763977994	-0.0122845921	0.0575604469	-0.0336713148	0.0305479806	-0.0217212137	0.1896224744	-0.1634391778	0.1829890033	-0.040878616	0.0832955743	-0.1433243678	0.0151544786	0.2993031923	-0.0471994857	-0.007668416	0.0493992346	0.1646722592	-0.1407683515	-0.2144286129	0.1296294506	0.1295955703	0.1295391098	0.1294600787	0.0	0.7548905167072775	-0.7362394316294569	0.5420485006860658	0.5698596922145803	-0.4238408146405845	-0.183945711879005	0.0338360249186739	0.1796410361551943	0.8940862472675946	-1.1564736812476042	1.3374313754183853	0.7993902175530503	-0.0023277090551195	-0.0565389137363276	5.418229445285316e-06	0.0031966487664838	0.0016407217178879	0.0215632966764166	0.0004649757635551	2.691967755549022e-06	0.0123302745170227	0.0117996166621242	0.000139230953373	0.0001520356696651	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.3321632446638	-4.767632914374076	22.730323606223045	694442.494298031	912.7240320841472	-35.833467780219166	1284.0374131560052	833065.1587439434	739.8265587261127	1.3002097440219131	547343.3369965223	1.6905453784495288	758.7268653990035	653.118661419531	1.466805	68.823456	1.47149034450733	0.6292364215888073	-0.0023351462	0.010793681	-0.006196215	-0.0025495027	-0.0504354977	0.1308036256	-0.0021292232	-0.0329961146	0.0644792784	0.1035912345	0.0173167697	-0.0119332233	-0.0889600545	-0.0874250674	-0.0091617273	-0.0995283304	-0.0457152	-0.0256064078	-0.0083279996	0.0221080617	-0.0383034765	0.0291870545	0.0006500229	0.0507468747	0.0005361954	0.0227942343	-0.0392457887	0.1201205045	-0.1041364854	0.1770191055	-0.052448731	0.0457315469	-0.1237290649	-0.0121645383	0.1499227879	-0.0072783466	-0.0799899808	-0.02533066	0.0692232143	-0.0008405277	0.0107586834	0.1295391098	0.1292343642	0.128726986	0.1280177706	0.0	0.4883581702159461	-0.2665323464913314	0.0710394917261751	0.2384937024166669	-0.0827630165839394	0.341077798056645	0.1163340643271695	0.0068497169140734	0.7010874031914511	-0.1929988440761434	0.0372485538147275	0.4915235469137323	0.0037233953190868	0.0060511043742062	1.3863672702197494e-05	3.661586414753861e-05	0.0050592359336822	0.0034185142157942	1.1686239443587716e-05	2.55958682326612e-05	0.0083822659893591	-0.0039480085276636	1.5586771334504504e-05	7.026238311636628e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.8710572264945	2.538893981830711	6.445982650976202	698680.4243089376	910.3425369262696	-2.3814951578775663	5.671519186994295	828723.5345373566	740.3241819518323	0.4976232257196216	548079.8943826497	0.2476288747756014	761.4003150534937	667.5511716826188	1.023681	48.031773	0.497331070357086	0.2253937387305392	-0.0243065213	0.0196837794	0.0060084852	-0.0035592395	-0.0311899087	0.063558868	0.0003956175	0.0277615875	-0.0234271131	0.0646957857	0.0053809985	-0.0256412663	-0.0056387058	0.0284023631	-0.026327685	0.0151738911	0.0275231197	-0.0237499453	-0.0010276367	0.0174306622	-0.0109199714	0.0167158025	0.0144512445	0.0374653247	-0.0278393389	0.0281479991	-0.0239099281	0.0885756353	-0.1008254406	0.1136155879	-0.0386972245	0.0652358024	-0.0958194627	0.0083488538	0.12876396	-0.0109982784	-0.0300570794	0.0143728479	0.0533509106	0.0224497315	-0.0472953378	0.129358491	0.1285129588	0.12710783	0.125149223	0.0	0.4100442619167239	-0.0783139082992221	0.0061330682330989	0.1681362967308308	-0.1402687236747937	-0.0575057070908543	0.0033069063480191	0.0196753148413556	0.5414738294416566	-0.1596135737497945	0.0254764929251811	0.2931939079702121	0.0044330563136093	0.0007096609945225	1.965198827963128e-05	5.036187271466643e-07	0.0034677905669746	-0.0015914453667075	2.5326983552150858e-06	1.2025571416398018e-05	0.0066454147262449	-0.0017368512631142	3.0166523101813915e-06	4.416153688379258e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.467303180276	-0.4037540462185234	0.1630173298378295	698005.6146833232	920.5340823703342	10.19154544406456	103.86759853843309	847382.9968053933	742.4370847617294	2.1129028098970366	551212.8248294953	4.4643582840707925	762.2610986345638	670.9548172221672	0.806461	37.839691	0.3808798278491104	0.1646240767596978	-0.0374002252	0.0011838073	0.0150041532	0.0063703914	-0.014600952	0.0367969758	0.0204969875	-0.0361049883	0.0095390304	0.0060209671	-0.0120613185	-0.0386472986	0.0046208296	-0.023659503	-0.0363337919	-0.0021262012	-0.0270109908	-0.0374324793	-0.0127298152	0.0065201053	-0.0058486578	0.0172841805	-0.0022965939	0.0367259273	0.0101352065	-0.0066459299	-0.0186610281	0.025713273	-0.0628092758	0.0790283015	-0.0013087434	0.0512481718	-0.0837702858	-0.0263365208	0.0447037845	0.0327947847	-0.0444020054	-0.0282929078	0.0418003454	0.0788917447	0.021827386	0.1290877201	0.1274333647	0.1246917927	0.1208863942	0.0	0.3407361186961424	-0.0693081432205814	0.0048036187166846	0.1161011025841116	-0.0970434231456067	0.043225300529187	0.0018684266058385	0.0094174259758172	0.5130459224256896	-0.0284279070159669	0.0008081458973084	0.2632161185176267	0.0026478542733936	-0.0017852020402157	7.01113225312875e-06	3.1869463243902982e-06	0.0020467092596565	-0.0014210813073181	2.01947208200892e-06	4.189018793563659e-06	0.0050533285321112	-0.0015920861941337	2.5347384495511293e-06	2.553612925344913e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.9949923456318	-1.4723108346441904	2.1676991938106727	695547.6472575904	924.0599644978842	3.525882127549949	12.431844777376153	853886.817987831	739.806305568	-2.6307791937293814	547313.3697581729	6.920999166159414	760.4674913359852	669.9037487433371	0.690795	32.412533	0.4465396362926972	0.1965138899183076	-0.0435101973	0.0032474136	0.0099748605	-0.0281867074	0.0015023455	0.0174334212	0.022092013	0.0109196604	0.0108188857	-0.0286371046	-0.0272137246	-0.0211741997	-0.0033830022	0.0227901871	-0.022600961	0.0008346461	0.0210448376	-0.0365956165	0.0027677973	0.0095775631	0.013232127	-0.0011539341	0.0130206747	0.0198863427	-0.0060448924	0.0088681067	0.0103436145	0.0104275666	-0.028403952	0.0367431528	0.0111977969	0.0475817787	-0.0270782961	-0.0089766955	0.0489379436	-0.0042164892	-0.0147017659	0.0234306321	0.0138706018	-0.0012956802	-0.0031056119	0.128726986	0.1259985909	0.1214940211	0.1152767764	0.0	0.2678003591174729	-0.0729357595786694	0.0053196250253174	0.0717170323434474	-0.012853683840305	0.0841897393053017	0.0070879122042946	0.0001652171882665	0.6071130059192456	0.0940670834935559	0.0088486161969836	0.3685862019563019	0.0006179263811257	-0.0020299278922679	3.818330124911038e-07	4.120607247807199e-06	0.0009788154982965	-0.00106789376136	1.1403970855516089e-06	9.580797797054258e-07	0.0042442091074357	-0.0008091194246755	6.546742433872123e-07	1.801331094764014e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.5756603679969	-0.4193319776348971	0.1758393074671939	694848.381557942	918.203251224094	-5.856713273790206	34.30109037139039	843097.2105584965	740.9562567730762	1.1499512050762632	549016.1744511689	1.32238777405635	761.1824083807137	668.2830438397816	0.657815	30.865084	0.2500803301106732	0.1081405415110314	-0.0453395883	0.0011178744	-0.0116318716	-0.0026774598	-0.0182395826	0.0047204889	0.0199229564	-0.023847762	0.0169975046	0.0274587942	-0.0189917516	-0.0274309812	-0.0033060011	-0.0324560406	-0.0258225221	-0.011029129	-0.0255030439	-0.0489893824	-0.0050060825	-0.0042877244	0.0108023169	-0.0045807367	-0.0026868865	0.0159902704	0.0201936145	-0.0006915834	0.0058814834	-0.0169245095	0.0041381501	0.0093275368	0.0140466363	0.0223435243	-0.01763144	-0.0207006961	-0.011666333	0.0152471384	-0.0167225923	-0.0356437649	-0.0059488901	0.0462797913	0.0769855698	0.1282765399	0.1242126365	0.117534563	0.1083828658	0.0	0.2191046256130704	-0.0486957335044025	0.0023712744615317	0.0480068369650437	0.0230348070810606	0.0358884909213656	0.0012879837806129	0.0005306023372616	0.6260902896641056	0.01897728374486	0.0003601372983329	0.3919890508116836	-0.0006051488104835	-0.0012230751916092	3.6620508282959497e-07	1.4959129243298812e-06	0.0018479759893637	0.0008691604910672	7.554399592321763e-07	3.415015257264746e-06	0.0034060683513112	-0.0008381407561244	7.024799270769479e-07	1.1601301613803795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.6780225231114	-0.8976378448854803	0.8057537005706495	693352.6891929992	910.1942070855034	-8.009044138590525	64.14478801389124	828453.4946120083	739.4379705185255	-1.5182862545507303	546768.5122445557	2.305193150757685	760.1069592512835	666.9233547203638	0.64895	30.449167	0.1138059616017593	0.0511170113616306	-0.0343759126	-0.0128089092	0.0101233427	-0.0317527298	0.0461512148	-0.0363734756	0.0062343789	0.0032067518	-0.0435941267	-0.0176605577	-0.0259036157	-0.0172932843	-0.0069619374	0.0120102486	-0.0180968343	-0.0016294463	0.0142835033	-0.0357019051	0.0051519906	0.0042464296	0.0194338247	-0.0100656322	0.0079423575	0.0046017463	-0.006699328	0.0160094568	0.0182163484	-0.0139459887	-0.0035296278	-0.0095216228	0.0144594042	0.0373841281	0.0092841691	0.0170579413	0.0142046401	-0.0377143994	0.0152476833	0.0113153854	-0.0112023957	0.0140932825	0.0313342554	0.1277366958	0.1220804792	0.1128382417	0.1002814672	0.0	0.197323903540223	-0.0217807220728473	0.0004743998540146	0.0389367229083512	0.0067456822982308	-0.0162891247828298	0.0002653355861906	4.5504229668664366e-05	0.6336236567759528	0.0075333671118471	5.675162004186036e-05	0.4014789384261304	-0.0001071993457655	0.000497949464718	1.1491699732551225e-08	2.479536694129427e-07	0.0015498506361051	-0.0002981253532586	8.88787262555651e-08	2.402036994235383e-06	0.0028380882166031	-0.0005679801347081	3.2260143342303165e-07	8.054744725221364e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.9599265932017	1.2819040700902633	1.6432780449139828	695489.1591633382	920.8035032484266	10.609296162923217	112.55716507261724	847879.0915945752	740.3481529975953	0.9101824790698174	548115.3876469508	0.8284321452056786	760.3055162470857	669.7709014383403	0.588893	27.631233	0.2264963587448622	0.1120149751885395	-0.0464957965	5.61148e-05	-0.0127079364	-0.0025485009	0.0057271323	0.016105987	0.018766353	-0.0117000691	0.0172296462	0.002316781	-0.0014747686	-0.0215391233	0.0184840541	-0.0145075479	-0.0202260752	0.0145470592	-0.018153773	-0.0417982068	0.0003853145	-0.007465429	0.0150182152	-0.0049404104	-0.0084892575	0.0075330115	0.0201994998	-0.0134148869	-0.0051172324	-0.0108959203	-0.021253091	0.0234583062	0.0115186365	0.0357556208	-0.0191628254	0.0001047648	0.0003873823	-0.0020561515	-0.0089354009	-0.0359549846	-0.0079179339	0.0248903221	0.0331164907	0.12710783	0.1196080616	0.1074345	0.0910628379	0.0	0.2295743392234328	0.0322504356832097	0.0010400906017568	0.0527043772298757	0.0207602946405813	0.0140146123423504	0.0001964093591063	0.0004309898335637	0.6816241605166198	0.048000503740667	0.0023040483593577	0.4646114961999866	0.0005524468937891	0.0006596462395546	3.051975704572251e-07	4.351331613585247e-07	0.0033878346136027	0.0018379839774976	3.3781851015378983e-06	1.1477423369124555e-05	0.0029850741391236	0.0001469859225205	2.160486141920248e-08	8.910667616064502e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.9424714323309	-1.0174551608707816	1.035215004382588	693793.1607157993	911.5331815931532	-9.270321655273392	85.9388635922308	830892.7411453365	740.2012200722993	-0.1469329252960278	547897.8461965205	0.0215892845360481	759.8555987233582	668.1468900752274	0.532757	24.997282	0.1426936935574996	0.0742009139355342	-0.0359685612	0.004084832	-0.0030933577	-0.0134897368	0.015601502	0.0021787544	0.0040439233	-0.0158530415	-0.0456306957	-0.0270552647	-0.0092465505	-0.0223945173	0.017879195	0.008471279	-0.0203296266	0.018116261	-0.0096229827	-0.0288381798	0.0053308625	0.000226306	0.0229063238	-0.0165307828	0.002672225	-0.0061076679	-0.0008574145	-0.001927969	0.0200565393	-0.0206766188	-0.0034789787	-0.0156261578	0.0150637724	0.0370613638	0.0085792155	0.0104578903	0.0057433584	-0.0187434318	0.0108029694	0.0072832183	-0.0115850859	0.0079554725	0.0097610148	0.1263903806	0.116802275	0.1013572156	0.0808296822	0.0	0.1860726817292999	-0.0435016574941329	0.0018923942047368	0.0346230428859333	0.0271837723432071	0.0064234777026258	4.126106579613085e-05	0.0007389574788073	0.6750754137821389	-0.0065487467344809	4.288608379237444e-05	0.455726814293126	0.0002099038742514	-0.0003425430195376	4.4059636425747554e-08	1.173357202340051e-07	0.0023062874564183	-0.0010815471571844	1.1697442532136572e-06	5.318961831632392e-06	0.0026847680833205	-0.0003003060558031	9.018372715201472e-08	7.2079796612164306e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
