global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
921.6053824021992	n/a	849356.4808727038	n/a	1114.5871032714845	n/a	1242304.4107791188	n/a	857.2263323674437	n/a	734836.984904139	n/a	890.1575656188162	728.580812702612	n/a	n/a	n/a	n/a	-0.0816596704	-0.0492033796	0.0865366117	-0.057264615	0.1683413145	0.0985588868	-0.1751407082	0.1083971975	-0.1484670253	0.0157630289	-0.010437948	0.0616254019	0.0207897128	-0.0855788318	0.0234543263	-0.0981048265	0.180312065	-0.0271855015	-0.047331041	0.0454963792	-0.0506518173	0.027166064	0.0920911243	-0.0375670654	0.0574138683	-0.0283712214	0.1323611947	-0.1341856442	-0.0199038826	0.065312336	-0.099380362	0.2026189861	-0.0908605979	0.0514457705	-0.0946040494	0.0031738689	-0.228219602	0.0717106138	0.2139622721	-0.0895844059	0.0516191668	-0.330673197	0.1963308933	-0.0114950128	0.0516529177	-0.068637321	0.1345953091	-0.0410164367	0.1157645072	-0.0597047413	-0.1034057	0.23984655	-0.0031530452	0.0706653101	-0.0213584715	0.1816266729	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.5355902526026881	n/a	0.2868569186830113	n/a	-1.1484338505157865	n/a	1.3189003090105158	n/a	-2.768119989057368	n/a	7.662488273818963	n/a	0.0059153427050838	n/a	3.499127931858813e-05	n/a	0.001235248601122	n/a	1.525839106573858e-06	n/a	0.0019398626187296	n/a	n/a	3.7630669795444615e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.5772069163904	5.971824514191212	860399.4747908121	35.66268802829511	1107.0438647211815	-7.543238550302931	1225546.1184168097	56.900447826776265	857.1367018171698	-0.0896305502739096	734683.3256020157	0.0080336355424038	889.5253156611794	726.5862173527088	1.431933	55.114315	0.6028740549402105	0.3242280237366953	-0.0875284276	-0.0034956089	0.1027809344	-0.0747517804	0.109214835	0.0624791775	-0.0390840001	-0.0243008312	-0.0229665675	0.0456372655	-0.0725014037	0.0868678357	0.0276067801	-0.0943252245	0.0010768983	-0.1428183784	0.1036956826	-0.0291269871	0.0180496524	0.1074947949	-0.0752000487	0.0012215001	0.0911851631	-0.0491529582	0.0135455353	-0.0554288593	0.1218991698	-0.1091273526	0.0336426129	0.0643269727	0.0675703498	0.0896334578	-0.1115236127	0.0820404581	-0.1039104197	0.0134631405	-0.2029297718	0.0568623129	0.0846272717	-0.0026616845	-0.0714764734	-0.0917050755	0.1808216266	0.2153237074	0.0114552165	0.0309200048	-0.0555595338	-0.107314185	0.3398685573	-0.0487461091	-0.0651129778	0.1162258271	-0.1007805561	-0.0310526529	0.0241428226	-0.034780613	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.5096560387965212	-0.0259342138061668	0.2597492778817611	0.0006725834457439	-0.9428319940301576	0.2056018564856289	0.8889321689668831	0.0422721233903371	-2.5350702147235182	0.2330497743338497	6.426580993578344	0.0543121973170583	0.0038899376583476	-0.0020254050467362	1.513161498583081e-05	4.102265603344469e-06	0.0005719264340029	-0.0006633221671191	3.270998459112735e-07	4.399962973915794e-07	0.0020168996111656	7.703699243599986e-05	5.9346982035843e-09	4.0678840415199474e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.2708781693016	-3.3063287470888554	854276.6562318519	10.93180978382616	1106.585706189214	-0.4581585319674559	1224531.9251422817	0.2099092404145743	851.4717833626015	-5.664918454568237	725004.197862689	32.091301096907785	883.3772642236007	737.8480764865305	0.957386	36.849255	0.8068237814680538	0.4637344591547812	-0.103388267	0.0583021242	0.1278251928	-0.072479846	0.1060863696	0.1106817955	-0.0505664725	-0.0144359932	0.0522656845	0.0092210286	-0.0178601033	0.0868608386	-0.043715771	-0.0613398766	-0.1086259871	-0.1840354509	0.0970924549	-0.0574001728	0.0329130132	0.0438513626	-0.0251184499	-0.0505734326	0.1028229621	-0.0025413194	-0.1037275343	-0.1146053313	0.1224522667	-0.1239849922	0.0299293742	0.0633243358	-0.0152862371	0.0414663158	-0.1110120605	0.1106983526	-0.1275990046	0.0209317857	-0.1570297292	0.025583842	0.0130726601	-0.0389845832	0.0245949279	-0.1371140169	0.1233327088	0.0709799854	0.0744312582	-0.0400223318	0.169636222	0.0850377074	-0.0366263929	0.059475491	-0.0307996675	0.1113318426	0.0107545586	0.0930282721	0.0469752133	-0.022896463	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.4768538288568607	-0.0328022099396605	0.2273895740954481	0.0010759849769255	-0.7953288193832151	0.1475031746469425	0.6325479309414987	0.0217571865309264	-2.1224690157347226	0.4126011989887956	4.504874722753922	0.1702397494069917	0.001091770610464	-0.0027981670478835	1.1919630658729354e-06	7.82973882786162e-06	-0.0006837737861578	-0.0012557002201607	4.6754659063657283e-07	1.5767830429116304e-06	0.0022413763009744	0.0002244766898088	5.0389784267516345e-08	5.023767722569684e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.8798605749824	5.608982405680877	864676.5551029488	31.460683627237632	1102.1234586754624	-4.462247513751663	1214676.1181627638	19.9116528739829	856.1228707735655	4.65108741096401	732946.3698615711	21.632614104427898	887.0533285140991	742.4202504562505	1.043095	40.148155	1.0281578087147394	0.6405296914004852	-0.0790209526	0.1198060659	0.1533816646	-0.1707000002	0.0092853903	0.0614064336	0.0117854175	-0.1051493185	0.1958646754	-0.0051679908	0.1199338833	0.0719198988	0.0491193854	-0.0414064512	-0.05493579	-0.200006618	0.0481276254	0.0883600396	0.0082094375	0.0107665598	0.049852339	-0.0411219241	0.0504966354	-0.0842015385	-0.1007469838	-0.182423684	0.1291947986	0.0754319284	0.0265660099	0.049257971	0.0501824026	-0.1115400806	-0.0799772103	0.1522828774	-0.1694251682	-0.0364330349	-0.0351912823	-0.1045131902	-0.218436216	0.0205172046	-0.0443345065	0.0901731831	-0.1038120958	0.0910248458	0.0059373016	0.0557068087	0.0178660082	0.0314034915	-0.1127056734	0.0200366787	-0.0007095032	-0.0790780213	-0.0438173906	-0.0213468157	0.1415997107	-0.1272474819	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.413914728206791	-0.0629391006500696	0.1713254022265016	0.0039613303906396	-0.5283502239468731	0.2669785954363419	0.279153959144711	0.0712775704211619	-1.5473894318149348	0.5750795839197878	2.3944140536925467	0.3307165278413562	-0.0011427028946952	-0.0022344735051592	1.3057699055447896e-06	4.992871845258441e-06	-0.0007631988471679	-7.942506101010001e-05	5.824724803184117e-07	6.308340316458109e-09	0.0020920642929729	-0.0001493120080015	2.229407573344001e-08	4.3767330059322006e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.2919884538776	-0.5878721211048514	863583.5998045618	0.3455936307723171	1110.9866056481187	8.863146972656295	1234291.2379295283	78.55537425890645	856.7173464223084	0.5944756487429004	733964.6116608817	0.3534012969482922	888.7867280558536	746.8355195849884	0.738222	28.41374	0.2311415836438025	0.1147644708043246	-0.0982170689	0.1189216515	0.158584398	-0.1600776262	0.039454089	0.0979809339	-0.0566636324	0.0225801449	0.1395689158	-0.0192023181	0.0478253163	0.0616964616	0.0546366558	-0.0750274785	-0.0420657744	-0.2069077951	0.084375078	0.0458494891	-0.0029053379	-0.0126283998	0.063262178	0.0168041736	0.0757434854	-0.0997223055	-0.069108159	-0.1751240921	0.1048847813	-0.0167674165	0.0003233911	0.0482898186	-0.0395788048	0.0126741873	-0.0946762555	0.1512372307	-0.1599708004	-0.0258162728	-0.0706331819	-0.0741640585	-0.147164132	-0.0101551185	-0.0026082188	0.0013216789	0.0211722348	0.076408534	-0.0075270896	0.0090986461	0.0864055659	0.0636083368	-0.0990451872	0.0696785002	0.0149504903	0.0069699659	0.0387424965	0.0855935931	0.0390006084	-0.1155385004	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.4353524880991841	0.0214377598923931	0.1895317888941502	0.0004595775492038	-0.6219250346024978	-0.0935748106556246	0.3867907486653181	0.008756245189236	-1.5759259014120346	-0.0285364695970997	2.4835424467413336	0.0008143300970661	-0.0007628037652109	0.0003798991294843	5.818695842199258e-07	1.44323348582929e-07	-0.0018469151824331	-0.0010837163352652	3.4110956911018917e-06	1.1744410953206352e-06	0.0023802996981971	0.0002882354052242	8.307964882475883e-08	5.665826653237207e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.9545094308476	-0.3374790230300277	862956.4805919067	0.113892090985302	1108.365260034678	-2.6213456134407807	1228473.5496517392	6.871452825105223	857.3716730836962	0.6543266613878131	735086.1858063365	0.4281433798029219	890.5920876452798	731.8814440217924	0.8600179999999998	33.101593	0.3319656661466281	0.1870612621783197	-0.0905312731	0.1286217952	0.1700874534	-0.1862250288	-0.0023128608	0.0574957481	-0.0445307418	-0.0419888774	0.2100683164	-0.0327587866	0.1215673454	-0.0100293642	0.0703035331	-0.0452216107	-0.0248246313	-0.199682453	0.027799384	0.086515743	-0.0164085993	-0.0111675404	0.0580397129	-0.0242860233	0.0424438956	-0.1181335577	-0.066494292	-0.1934850562	0.0764073415	0.04838346	0.0081759499	0.0317442687	0.0010323062	-0.051255112	-0.0794966165	0.1553207571	-0.1709046489	-0.0450828775	-0.0004358512	-0.1029925128	-0.2041839155	0.0286726	-0.0400081353	0.1262332553	-0.0932311803	0.0534702363	0.0519984821	0.0345233273	0.0273871804	0.0488973393	-0.1016411412	0.0843079067	-0.0150837764	-0.1001835886	0.01158996	-0.0966284572	0.0897871686	-0.1958198705	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.42105376609436	-0.014298722004824	0.177286273942244	0.0002044534509712	-0.4952288271011156	0.1266962075013822	0.2452515911919466	0.0160519289952333	-1.455230502095219	0.1206953993168156	2.1176958142283038	0.0145673794162455	4.690784504722306e-05	0.0008097116102581	2.2003459269742887e-09	6.556328917868026e-07	-0.0024409480461136	-0.0005940328636804	5.9582273638258015e-06	3.528750431324554e-07	0.0023820619707306	1.7622725334998784e-06	3.1056044823280797e-12	5.67421923240095e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.4608672099382	-11.49364222090935	841734.4428616118	132.10381150227002	1097.4697683528975	-10.895491681780411	1204439.8924485624	118.71173898774616	853.6124739388349	-3.759199144861327	728654.255663978	14.131578210726133	884.457094016828	709.1864357252417	1.246877	47.991615	1.1193136511602182	0.6458194475570237	-0.0216131265	0.0849358633	0.1102620042	-0.1553363302	-0.1580869633	0.0310247506	0.0637827291	0.0129579385	0.143913694	-0.0604410851	0.1647416254	0.1640283423	-0.0085525571	0.0120865534	-0.0024444635	-0.1731566055	-0.1359034082	0.1246590792	-0.0725888938	-0.1303224387	0.0866699507	-0.0170539497	-0.0318150048	-0.0122045582	-0.0702777982	-0.2168495768	-0.0799342856	0.1233970187	-0.0889806605	-0.0658767553	-0.0378340329	-0.1148003289	-0.0086221148	0.1036203182	-0.1425988134	-0.1028648516	0.106215375	-0.1202453328	-0.1208781562	-0.0411737773	0.0956664238	0.1002004778	-0.130335853	-0.148363509	0.1002663408	-0.055390058	-0.0463583103	0.0860733643	-0.1314463398	-0.2533074194	-0.1303078298	-0.1783698227	0.2695016074	-0.2900405317	-0.0891218086	0.0191841545	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.3839165250076775	-0.0371372410866825	0.1473918981739706	0.0013791746755303	-0.1449459596803421	0.3502828674207735	0.0210093312276553	0.1226980872085192	-0.9433960493307508	0.5118344527644682	0.8899961058928685	0.2619745070367025	0.0006252166783752	0.0005783088333279	3.908958949185183e-07	3.3444110670516584e-07	-0.0048368419754258	-0.0023958939293121	2.3395040295240952e-05	5.740307720515052e-06	0.0038090410058563	0.0014269790351256	2.036269166688273e-06	1.4508793384294772e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.5675138382184	4.106646628280146	849286.6825619548	16.864546529564688	1083.4285795873525	-14.04118876554503	1173817.4870666682	197.154981949668	850.3369429252788	-3.275531013556133	723072.9165035088	10.729103420768068	879.3404284025494	714.5094454673028	1.597928	61.503349	2.405327108641472	1.2193959235717342	0.0781204818	-0.0646588073	-0.0931995895	-0.1155083529	-0.144572531	-0.0948006373	0.0818125473	0.1200595043	-0.1769282833	-0.1139979225	0.0868558102	-0.1452386421	-0.0546074176	0.1193442369	0.038900361	-0.0788027275	-0.2926892412	-0.2405451403	0.0332291318	-0.0182163724	0.0205758631	0.0806780636	-0.1219177467	0.0783003994	0.0006993859	-0.1112374195	-0.2848433482	-0.1509237847	0.0266698998	-0.1607671613	-0.0705467871	0.0540341507	0.0814138889	-0.0194860915	-0.009541887	-0.1739169857	0.0590359494	0.0593685218	0.0952497161	0.0002020404	0.035448618	0.0410301949	0.0209733846	-0.0522277833	-0.0558497866	-0.0341481452	-0.1199220328	-0.035984377	0.0675255067	-0.2983087783	0.1092163504	-0.1934846104	0.194258053	0.0417115143	-0.3804669524	0.2114452239	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.235074019074986	-0.1488425059326914	0.0552597944440668	0.0221540915723232	0.2036952597570689	0.348641219437411	0.0414917588474997	0.1215506998908049	0.1353883927072487	1.0787844420379995	0.0183300168798521	1.163775872383238	-0.007520255460063	-0.0081454721384382	5.655424218460736e-05	6.634871635807297e-05	0.0005167719465861	0.0053536139220119	2.670532447783871e-07	2.866118202595964e-05	0.000726948241639	-0.0030820927642173	9.499295807240636e-06	5.284537460220339e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.630076507378	-1.9374373308403392	845719.477616966	3.753663410933738	1094.9977359693878	11.569156382035317	1199020.041778085	133.8453793919885	852.9457793073426	2.608836382063828	727516.50243821	6.806027268379883	883.0436163450543	726.7562156185027	1.612153	62.050861	1.4721075084450312	0.7902688675869132	0.0067756534	-0.0243282384	-0.0880094167	0.151713766	-0.0293547005	-0.009038675	0.0622963072	0.0158517264	0.0102181694	0.0008642555	-0.0425271825	-0.2491528686	-0.0758239789	0.0070556399	-0.0094146382	0.1644508875	-0.05103808	0.0629958784	0.0244461418	-0.0575264725	-0.1864511899	0.0002775091	0.0001792046	0.0930154682	0.0038472634	0.1465757246	-0.0238587723	0.0991995412	-0.0077333227	-0.185979457	0.1729367003	0.0962176925	0.0345608735	-0.0907683489	0.0960431879	0.0836324934	0.0751069658	0.0822312187	0.0602913594	0.0419471848	-0.029113614	0.1096267236	-0.0434681003	-0.0530614893	-0.0298327395	0.0281016502	-0.1685880082	0.0133142611	0.1355697188	-0.1016476023	0.0112732536	-0.069008843	0.0362719692	0.1301906246	-0.0056206115	-0.0622490436	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0604801619124373	-0.2955541809874233	0.0036578499849546	0.0873522738991465	0.3600805249965333	0.1563852652394644	0.129657984481779	0.0244563511840176	0.8348999448276473	0.6995115521203986	0.6970579178732085	0.4893164115498891	-0.0112579650815639	-0.0037377096215009	0.0001267417777777	1.39704732146604e-05	0.0013950702521119	0.0008782983055257	1.94622100832756e-06	7.714079134894913e-07	-0.0010701740332892	-0.0017971222749282	3.2296484710431086e-06	1.145272461526474e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.2636075137468	3.6335310063687984	852415.688959298	13.202547574243454	1101.958140096859	6.960404127471293	1214311.742525729	48.44722561771941	852.4877774213331	-0.4580018860094696	726735.4106527644	0.2097657275882312	881.6545020153648	734.5438726099304	1.179123	45.383774	1.0885238481694977	0.58909935504785	-0.003365972	0.0121090994	-0.0411732093	0.2565536639	0.024646331	0.0481746188	-0.013174226	-0.0063950894	-0.0623698001	0.0581791347	-0.1593602717	0.0062515161	-0.078131567	-0.0416965922	-0.0654330407	0.1970840195	-0.0294081876	0.1100562521	0.117366868	-0.0459514878	-0.0737365852	0.0013187662	0.061444399	0.0936024365	-0.0400911871	0.1950102474	-0.0729035294	0.1355436679	0.1069614703	0.0190411634	-0.0256889066	-0.0238858443	9.29753e-05	-0.0984084621	0.1295937258	0.2266545951	0.0559036244	0.0328906267	-0.0521105066	0.0261193317	-0.0117882504	0.0475211804	-0.0487529983	-0.0882821744	0.0442471821	-0.0015735069	0.0413615032	-0.0189655846	-0.1200007271	0.0529089421	0.0205892356	0.1203943235	-0.0211896535	-0.0483052875	-0.049300682	0.0568883654	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.1634595587197367	-0.1029793968072994	0.026719027336851	0.0106047561667952	0.555171298418685	0.1950907734221516	0.3082151705878885	0.0380604098744533	1.340797941044464	0.5058979962168166	1.7977391187090737	0.2559327825761902	-0.016467926737058	-0.005209961655494	0.0002711926110171	2.714370045171881e-05	0.0012436106151954	-0.0001514596369164	1.5465673622266814e-06	2.2940021614877964e-08	-0.0013998663753432	-0.0003296923420539	1.0869704040905165e-07	1.9596258688165085e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
