global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
910.1030001939768	n/a	828287.4709620776	n/a	960.0192231666751	n/a	n/a	921636.9088495465	855.5755350933094	n/a	732009.4962502028	n/a	872.4055951118469	694.9807224350077	n/a	n/a	n/a	n/a	-0.0313004161	0.1642366918	-0.0823143709	0.1215055674	-0.004069752	-0.0230915497	0.0751183015	-0.0616942095	0.1883575279	-0.0132725262	0.0014576741	-0.0269449555	0.2752237678	-0.1383968487	-0.0396674413	0.1380978238	-0.0882289835	0.1244402824	-0.0659862655	0.0008067103	-0.0118874156	0.0207126347	-0.1439980222	0.16397672	-0.0375699076	0.0134791533	0.0142291726	-0.0299389367	0.1707329347	-0.1346203205	0.1344741011	-0.108916229	0.0340575101	-0.0406697764	0.0177008478	-0.1199111353	0.1344960838	-0.059577699	0.160187003	-0.011746685	-0.1277049596	0.0636759238	-0.1011260069	-0.1279483194	0.0598096503	-0.0951759656	0.1112483472	-0.0623539803	0.0218487552	-0.0492935601	0.0041225373	-0.0139736484	0.0850182693	-0.185181556	0.0281458608	-0.0489509936	0.0792899036	-0.1286668941	0.1944666569	-0.1156235029	0.0166926324	-0.2442330399	0.0339911051	-0.0248771243	0.0254724384	-0.1216689727	0.1198097502	-0.1853761093	0.063314739	-0.1994475409	-0.0645881062	0.0003368198	-0.0575580945	0.0223811196	-0.1356852061	0.0174935886	-0.0349247106	0.1157620289	-0.0465635702	0.0960452016	-0.0685564041	0.0535616524	-0.0307551797	0.0266978055	-0.072305347	0.0467772991	0.0181017344	-0.0746380547	0.012567632	-0.0464394224	0.0865282057	-0.1115968622	0.0135549149	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.1797494417782559	n/a	n/a	0.0323098618195946	-0.2185903138130669	n/a	n/a	0.047781725292895	-0.4552794876930193	n/a	0.2072794119140181	n/a	0.0021487555878725	n/a	4.617150576413293e-06	n/a	-0.0034289250081416	n/a	n/a	1.1757526711458871e-05	-0.0013148189007328	n/a	n/a	1.7287487417242085e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.5629676691248	-0.5400325248519948	827304.7921550653	0.2916351278980204	962.2515558614964	2.2323326948212525	4.983309260367915	925928.0567578704	856.7106467685911	1.135111675281678	733953.1322866577	1.2884785153607774	872.7166593074799	693.0590863756248	1.040848	20.677757	0.177355688069775	0.0970264068419635	-0.0443347311	0.1504163609	-0.1249085687	-0.0229267781	-0.0806545347	-0.0116735166	0.0732112428	-0.078785139	0.1343700642	0.0603777527	-0.0119272784	0.0434462999	0.0305836543	-0.1415276148	-0.1370410237	0.0825656148	-0.1004105156	-0.0305474785	0.0711462877	0.0249503052	0.0036946842	0.1570899983	-0.0521727295	0.0589298051	-0.0034178087	-0.0272157298	0.1189018722	0.0434955869	-0.1011093025	0.02920509	0.025305937	0.1179994361	0.0149153271	-0.1053128061	-0.0981795278	0.014404576	-0.007235575	-0.1609724482	-0.0873778473	0.028856332	-0.0371624072	-0.0044015073	-0.0991640047	-0.1452691767	-0.0365662387	-0.0595293064	-0.0247352808	-0.0245174581	0.1706953024	0.1047343458	0.085292256	0.0650033886	0.0305741789	-0.0284345327	0.0231447834	0.0598401346	0.0915920133	-0.0425768105	-0.067195617	0.0432229533	-0.0175859018	0.0341144674	-0.0398062935	0.0884912745	-0.0203599257	-0.1256204983	0.0126030012	-0.0984314141	-0.0699678724	-0.15144197	-0.0103409118	-0.0007678749	-0.0648046345	0.015719459	-0.0942123353	-0.1240898228	-0.0109646447	0.097418298	0.0218379706	-0.0178554411	0.0358853401	0.0274896565	0.0150017896	0.0333694504	-0.0125010267	0.0677235077	0.0700045685	0.0388290554	-0.0216253839	0.0077639624	0.0372665306	0.0157219848	0.0547865315	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.159124627907488	0.0206248138707678	0.0004253829472038	0.0253206472066965	-0.2202275150942654	-0.0016372012811985	2.6804280351580546e-06	0.0485001584045949	-0.3786266570637906	0.0766528306292286	0.1433581454393013	0.0058756564434732	0.0012950041360375	-0.0008537514518349	1.677035712354232e-06	7.2889154151037e-07	-0.0030426437683535	0.0003862812397881	1.4921319621223162e-07	9.257681101100386e-06	-0.0009860347465843	0.0003287841541484	1.0809902001914453e-07	9.722645214715648e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.0043005007116	-3.5586671684131943	820843.7925257836	12.664112015541985	949.6806137619948	-12.570942099501622	158.02858526902224	901893.2681553592	853.1128704151719	-3.597776353419249	727801.5696680138	12.94399468922271	868.182356262207	688.3733560539215	0.993628	19.739674	0.1235154369634689	0.0618741776915168	-0.0837806341	0.0432783416	-0.1450703945	0.0045242214	0.0291707688	0.1536122326	-0.0221259051	-0.1406085413	0.1303593437	0.0690454982	-0.1122420766	-0.0756475325	0.0020396707	0.0540776752	0.0471523591	0.1309156098	-0.141188961	-0.0143654488	-0.0399189635	-0.0391984509	-0.0284688465	0.0714854225	-0.0430874935	0.0269921226	0.1527934586	-0.0498908154	-0.0367515899	0.1251953909	-0.0714658203	0.0918278389	0.0046908033	0.0544178429	0.2124152013	0.0542745846	0.0350815403	-0.0153434848	-0.0540323649	0.0519938698	-0.0350537748	-0.0745273434	-0.0124066107	0.0288999938	-0.0917498884	-0.0502003891	0.1116213799	-0.1343992215	-0.001840461	-0.0620645346	0.0365167975	0.0798702233	-0.0528526713	0.0372520761	0.1614429375	0.122411326	-0.0222456074	0.0734726017	0.1169640453	0.0319568884	-0.0754745231	-0.0950949888	0.0732452144	0.1011936276	0.0072177966	0.1256769038	-0.0066021979	-0.0289280769	0.0548040039	0.054073676	-0.0947037495	-0.1409204859	-0.0367508329	0.0319710344	0.0213622541	0.0110034574	-0.0945635337	-0.0230023675	-0.0070346718	0.0430532769	0.1228135381	0.0416220158	0.1074893502	0.0888974655	-0.1040559761	-0.001934663	-0.0684673362	0.035449995	0.0055095062	0.0421199198	0.04371028	0.0530080159	-0.0693007964	0.0442704057	0.067415487	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.1542205211931673	0.0049041067143207	2.4050262665445423e-05	0.0237839691570921	-0.1915892106799361	0.0286383044143293	0.0008201524797277	0.0367064256489609	-0.3275623494003667	0.0510643076634239	0.1072970927446879	0.0026075635171448	0.0014934376523963	0.0001984335163587	2.230356021594972e-06	3.937586041451812e-08	-0.0026558886327945	0.000386755135559	1.4957953488126057e-07	7.053744429807038e-06	-0.0011790204580944	-0.00019298571151	3.7243484847059497e-08	1.3900892406051286e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.258339942962	0.2540394422504732	821304.1787161734	0.0645360382189315	952.4843645793636	2.8037508173688366	7.8610186458964195	907226.464768154	853.8981636715799	0.7852932564080675	729142.0739216963	0.6166854985599868	869.147843503952	683.5967025960558	0.79047	15.703671	0.0244105745687847	0.0149801927916089	-0.0968668979	0.0704329261	-0.0626514291	0.0496163275	0.0439967878	0.1025636421	-0.0301205552	-0.1098660338	0.0604898634	0.0565860047	-0.1031997057	0.0470528932	-0.0095633748	0.069854348	-0.0033326965	0.1131232757	-0.090135165	-0.0848844168	-0.1432853668	-0.0344310733	0.040813826	0.0397801828	-0.0797141107	-0.0266771885	0.2037743873	0.0255133553	-0.0865127314	0.014451265	-0.0047963705	-0.053802974	0.0162434238	0.0840249991	0.0490392324	-0.0673863168	-0.168841843	-0.0515620234	-0.028380396	-0.0671078683	-0.1891935769	0.0286692116	-0.0932055235	0.1080246827	-0.0230335979	-0.0710938573	0.0723960169	-0.0771982162	-0.06096525	-0.0995982326	-0.0076139935	-0.0029296297	0.0419378227	-0.0322436359	0.1844371575	0.1571213051	0.0558938042	0.0512663778	0.047595455	-0.0113317363	-0.0076272507	-0.0597807956	-0.0366493234	0.1003068828	-0.0628572718	0.0363037578	0.093354753	-0.1493151959	-0.0481433239	0.0155464351	-0.0692358746	-0.1421601572	-0.0194542762	0.0200683607	-0.0161385822	0.010739785	-0.0807299916	-0.0654604919	-0.0529097527	0.0597287066	0.0824622756	0.0132206472	0.0224471293	0.0613562413	-0.1266838878	0.0135555272	-0.0559097948	0.0404550578	-0.0243572317	0.0477919477	0.0292526663	0.0422087799	-0.0703192022	0.0147535328	0.0632637723	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.1543023803322967	-8.185913912941989e-05	6.700918659009722e-09	0.0238092245762127	-0.1989970497427577	-0.0074078390628216	5.487607958066573e-05	0.0395998258063215	-0.3395566236094254	-0.0119942742090586	0.1152987006370329	0.000143862613802	0.0015459648439469	5.252719155059995e-05	2.390007298719763e-06	2.759105852193418e-09	-0.0026099150064358	4.597362635870008e-05	2.1135743205693633e-09	6.811656340818781e-06	-0.0011789892328482	3.1225246199893114e-08	9.750160002439394e-16	1.390015611171987e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.0996817285956	-0.1586582143664827	821016.6332286622	0.0251724289859607	951.74654872243	-0.7378158569335938	0.5443722387426533	905821.4930050567	853.8849494065884	-0.0132142649915749	729119.506823092	0.0001746167992675	869.7729513168335	681.4796208889685	0.907085	18.020384	0.0366660518348069	0.0225148512921947	-0.0940882923	0.0936492553	-0.0121646228	0.1592327463	0.0854291993	0.0663588531	-0.0199169859	-0.1342621938	0.0545329724	-0.0883848465	-0.0555037135	0.0867031498	0.0990380264	0.0714174739	0.0320524599	0.1684595277	-0.1025040246	0.0324100595	-0.0392278433	-0.0224292725	-0.0447863852	-0.117399096	0.0597572364	0.0946884449	0.0503922178	-0.0214473911	0.0043579389	-0.0258983132	-0.0184372926	-0.0274587263	-0.1771384394	0.0659379335	0.1547901489	0.0809793996	0.0003267722	-0.0675048769	-0.0650558822	0.0165478661	0.0100281677	0.033710783	0.0449654383	-0.0126450149	0.0028178368	-0.0962009607	0.1403818245	-0.1199072111	0.0228307257	-0.0123651993	-0.0482662017	-0.0815258998	-0.0971003514	-0.0922293728	0.0455878226	-0.0552036581	-0.0110603729	0.1276314742	-0.0305297497	-0.0457284733	-0.0386481754	-0.0716222866	0.0694857914	0.1580382258	-0.0916509367	0.0972089312	0.0553599224	0.0608372295	-0.0037650382	-0.0099408352	0.0005692339	-0.1654619825	-0.051757514	0.0184438989	0.0166685009	-0.0101331657	-0.0941819047	0.0526812976	-0.0576978954	0.009389579	0.0967097092	0.1281500651	-0.027648917	0.0166319145	-0.0854623627	0.010900519	-0.1001312497	-0.0040912307	-0.0480721104	-0.0104586603	0.1021768951	0.0029312502	-0.0941042318	0.0211096492	0.1224963759	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.1541443866986043	0.0001579936336923	2.4961988287328043e-08	0.0237604919506888	-0.1987599843255054	0.0002370654172522	5.6200012057005586e-08	0.0395055313690751	-0.3574311379331476	-0.0178745143237222	0.1277570183641848	0.0003194982623089	0.0017438690465165	0.0001979042025696	3.0410792513983666e-06	3.916607339470928e-08	-0.0027790341168911	-0.0001691191104553	2.86012735211921e-08	7.723030622844698e-06	-0.0011780829766703	9.062561779000274e-07	8.213002599819663e-13	1.3878794999203546e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.692133003688	0.5924512750924578	822090.6240507775	0.350998513358679	953.3058177203668	1.5592689979367833	2.4313198079267804	908791.9820994972	854.8164404247702	0.9314910181818732	730711.1468204748	0.8676755169535028	871.882937669754	682.7663606050336	1.040899	20.678761	0.0775955184713107	0.0482161848977927	-0.0399069374	0.0874471037	-0.0229953533	0.0475491699	-0.0580682607	-0.0497224202	0.0050235891	-0.0667397674	-0.0154005765	-0.107127649	-0.0244102236	-0.0048076636	0.0596471278	-0.0313093858	0.0031020542	0.1159792892	-0.0491248989	0.1374590599	0.0895703422	-0.0409091015	-0.0578520701	0.0785254847	0.0020020632	0.009539296	-0.0797914342	-0.0874397507	-0.0272115012	-0.150289009	0.1627813754	0.0457011697	-0.1548700821	-0.011265749	0.0295257325	0.218560506	0.1521736814	0.1503238009	0.0422293854	-0.0482127285	0.0703019107	0.0231295542	-0.0103659721	0.0940199247	-0.1612476691	-0.0904305648	0.0994800887	-0.0481555624	0.1163122773	0.0139437094	0.0715770088	0.0019401572	-0.0322549308	0.0239517662	0.0059125681	-0.1432406731	-0.0536031926	0.060356549	-0.1967046297	0.0069167287	0.1121193462	-0.0794342513	-0.0154915237	0.0207794875	0.1090375171	-0.006341981	-0.1610327933	0.2055085978	0.0066818793	0.0193089088	-0.0961029658	-0.1201510925	-0.0279678392	0.0127818379	-0.0066010577	0.04262783	-0.1318187782	0.0656960906	-0.0035021818	0.0649697341	0.0489895308	0.0106173745	-0.0684627955	-0.0153142405	0.054354853	-0.0211874225	-0.1255017504	0.0751001564	0.0233934748	0.0172332918	0.0702663727	-0.0169261889	0.0748478175	-0.0685633139	0.089215899	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.1328846913578303	0.021259695340774	0.0004519746459825	0.0176583411972658	-0.2011745922602443	-0.0024146079347389	5.8303314785041065e-06	0.0404712165710755	-0.3162518052406398	0.0411793326925078	0.1000152043179635	0.0016957374410002	0.001660105292282	-8.376375423449988e-05	2.755949581462705e-06	7.0163665234576965e-09	-0.0027788436772542	1.90439636900408e-07	3.6267255302759245e-14	7.721972182615643e-06	-0.0010071995204759	0.0001708834561943	2.9201155600943387e-08	1.0144508740468831e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.0421047003824	0.3499716966944106	822725.3796992995	0.1224801884871645	953.949621433165	0.643803712798217	0.4144832206127691	910019.8802324788	856.1370159967428	1.3205755719725405	732970.590159807	1.7439198412906018	871.2725937843322	685.485031820585	1.052728	20.913757	0.2474399212041551	0.1359009067778089	-0.0499532337	0.0263361038	0.0090874554	0.0249605265	0.0402394734	0.0051577824	0.0217232538	-0.0068278139	-0.0389030137	-0.0628047412	-0.0678207162	0.0627512685	-0.0087547211	0.0643312572	-0.0780018387	0.0135206111	0.0576506397	0.0075200544	0.0193735273	-0.0586480036	0.0484291316	0.004265739	0.0325151145	-0.0027896859	0.1289167014	-0.0278111218	-0.0524280324	-0.1762259607	0.0331600444	0.0839069933	-0.0314443025	-0.0404241293	0.0934246227	-0.1095798527	0.1508051008	0.1326257063	-0.1271338669	-0.2115590265	-0.0643282491	-0.0599074509	-0.041017016	-0.0911565949	-0.0384882282	-0.0524424646	-0.0206759776	0.071155221	0.0192256048	0.0116673986	0.0260675617	-0.0225989035	0.0987055817	-0.013312821	0.0399961456	0.0974656817	0.0127333929	0.1808053235	-0.1044545584	0.0744029766	-0.0027761644	-0.0303255575	-0.0674649435	-0.1451455071	0.010432527	-0.0561246187	0.0733286253	0.0782825697	-0.2089069414	-0.0409586598	-0.2602623533	-0.0481154578	0.0153433601	0.03989637	-0.0209127286	-0.0123041232	-0.0679695352	-0.0531850777	-0.0494283458	0.009355015	0.0506785587	-0.0876118458	-0.0730034202	-0.0377993963	0.0118230269	-0.0183808118	0.0039385898	0.0401810115	0.0245585466	0.0007263495	-0.0390854135	0.0222492392	-0.0912473428	-0.0545401246	-0.0568495799	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.1332953198496369	-0.0004106284918066	1.6861575828337892e-07	0.017767642293817	-0.1541865313031536	0.0469880609570907	0.0022078778725072	0.0237734864352983	-0.210322220779517	0.1059295844611227	0.0442354365536278	0.0112210768641061	0.0004901763687347	-0.0011699289235473	2.4027287246593663e-07	1.3687336861525442e-06	-0.0022412926610666	0.0005375510161875	2.8896109500432105e-07	5.023392792551002e-06	-0.0011819525266237	-0.0001747530061477	3.0538613157692976e-08	1.397011775192148e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.4837235353068	-1.558381165075616	819900.7735873639	2.4285518556624344	953.409086494911	-0.5405349382540408	0.2921780194732996	908988.8862110608	855.6541016608446	-0.4829143358981582	732143.941689027	0.2332062558159592	872.348419380188	677.2330061806856	0.987372	19.615387	0.1075095728193983	0.0563344575217299	-0.0319082045	0.023367164	0.0819108221	0.0537223026	0.0077470097	-0.2356111281	0.0263191113	-0.0363169551	-0.0625928217	-0.1059438971	0.1188539495	-0.0168528626	0.0863343383	-0.0708485497	-0.023866393	0.0648497399	0.0739323788	-0.0444190729	0.1165284226	-0.0483645164	-0.0051971583	0.0020042233	0.0592848289	0.1438467575	-0.0714431743	0.0287539895	0.0330618908	-0.1492431347	0.0364354846	0.0282699374	-0.040092083	-0.115353943	-0.0488342208	-0.1903673948	-0.0196266829	-0.0627432186	-0.0750227739	0.1049098987	0.0175337647	0.0520930336	0.0267908493	-0.0068161022	0.1503355943	-0.0553810799	0.0300075625	0.0745197313	-0.0423702038	0.1126447701	0.045059692	-0.0237444033	0.0040897422	0.033499534	-0.0324184167	-0.1720240792	0.0338426404	0.114714791	-0.0961031832	-0.0085813248	-0.0306553212	0.1183457574	0.0657799795	-0.052104238	-0.0040975105	-0.0741872846	0.1505339159	-0.0649969823	-0.0134191629	0.019936238	0.0482804606	-0.0234755688	0.0189927416	0.025497679	-0.0093424302	-0.0419002537	-0.0463216417	-0.0087883059	-0.08242005	-0.0063279546	0.0096845665	-0.0076095471	-0.1595753142	-0.0581510173	0.1590695771	0.0276430068	0.0519145124	0.0497040503	0.0077802368	0.0048186599	-0.0373203392	-0.108238799	0.0484255912	0.0201705829	-0.1254840717	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.1336459566313266	-0.0003506367816897	1.229461526737107e-07	0.0178612417239024	-0.1834427760384898	-0.0292562447353361	0.0008559278560138	0.0336512520807075	-0.1780345357713741	0.0322876850081429	0.0316962959273286	0.001042494603185	-6.292223946179006e-05	-0.0005530986081964	3.959208218886851e-09	3.059180703888944e-07	-0.0022409736319652	3.190291014000361e-07	1.0177956754011453e-13	5.0219628191633e-06	-0.000823070038037	0.0003588824885867	1.2879664061418285e-07	6.774442875142285e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.9794844658152	-1.504239069491632	817178.908335081	2.2627351781850518	949.1505738467704	-4.258512648140595	18.134929974373424	900886.8118336536	853.7515496660216	-1.9025519948230567	728891.7085571333	3.619704093005193	869.4795835971833	680.1319650769711	1.043214	20.724766	0.0913315854963281	0.04867838246873	-0.0437157228	-0.0775477944	-0.0888734155	-0.1281342932	-0.0940463993	-0.1809044556	-0.0494540264	0.0065604622	0.0076212238	0.0904172269	0.0217836956	-0.0215434565	-0.061255565	-0.0328756654	0.0421162305	0.0183594109	-0.0506663758	-0.0945940914	0.1222669441	0.0854857756	0.0438812288	0.1044862036	0.0210117913	0.0297588177	-0.0359111111	-0.0629571631	-0.0241340999	0.0008305716	-0.0726894966	-0.0127145572	0.0492056928	-0.0734072156	-0.0903284322	-0.042098752	-0.081545	0.1496633135	-0.0732847215	-0.0226753832	0.0617714082	0.0938745542	-0.0928117431	-0.0138346742	0.038238285	0.025132181	0.0319689107	-0.0341571978	-0.0852496296	0.023463609	0.0604059478	0.1631826865	0.1003629579	0.0602737866	-0.0419413195	-0.0055448284	-0.0267729398	0.0456055303	0.0166909725	0.0273421197	-0.0115460371	0.087792729	-0.0383173628	-0.0178927025	0.0484865179	-0.1305702872	-0.0365380262	-0.1043482725	-0.0317560365	0.0454625517	-0.0449514501	-0.0044633605	0.0111967423	0.0505651314	-0.0184385238	-0.0507095026	-0.045507796	-0.0363020945	-0.0319035163	0.0020099351	0.0323208153	-0.1292759705	0.0609572632	-0.0466812896	0.1895967879	-0.0833388081	0.0901378978	0.0165060441	0.052097942	-0.0377934798	-0.1047874505	-0.0760917607	0.0167811895	0.0345994246	-0.0995064579	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.1099506325216452	0.0236953241096814	0.0005614683846628	0.0120891415919098	-0.1448250558586323	0.0386177201798574	0.0014913283118897	0.0209742968044559	-0.1626527959379444	0.0153817398334296	0.0264559320264305	0.0002365979203033	0.000117082122211	0.0001800043616727	1.370822334143154e-08	3.2401570221228624e-08	-0.0021710463743518	6.992725761340024e-05	4.8898213573308414e-09	4.713442359586096e-06	-0.000845874446218	-2.2804408181000034e-05	5.200410324856612e-10	7.155035787646081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.0732723026954	0.0937878368802103	817348.4816921036	0.0087961583466689	950.9397286670963	1.7891548203259615	3.201074971095625	904286.3675574508	853.9836650130012	0.2321153469796399	729288.1001090378	0.0538775343034786	869.6127534389495	680.5536749907266	0.806913	16.030346	0.0872143667649049	0.0415675882690847	-0.0674102828	-0.0716808017	-0.0510317182	-0.1386918923	-0.0513633656	-0.0077677773	-0.0710922629	-0.0264333736	-0.0483929921	0.0828795144	0.0247134614	0.0256462101	-0.1131797024	-0.0089240099	0.0469791566	0.0010171288	-0.0014409019	-0.0674770811	0.0743762692	0.0240666203	-0.0515304176	0.113953296	0.0271850513	-0.0338007022	0.0246759311	-0.080978942	-0.0286798938	0.0809607232	-0.1115416419	-0.029431625	-0.0201634584	-0.1015086058	-0.0665655837	0.086251317	0.0187922412	0.0285813397	0.0133736801	-0.0022735818	0.0137099886	-0.0434219003	0.019771532	-0.1249243913	0.1352582249	0.0329840421	0.0325108864	-0.0037074565	-0.0661780632	0.0163958581	0.0548807082	0.1091062182	-0.0396136668	0.0551109439	0.0008961623	0.0560975342	-0.0396115103	-0.0113256981	-0.0475681537	-0.0389579044	0.0107265122	0.0792407381	-0.0247527896	0.0270455971	-0.0129368912	-0.1145587718	-0.0953972103	0.0386941405	0.034039881	-0.0821732229	0.0835695078	0.0081317135	0.0336189297	0.0465834062	-0.0149279479	-0.0094404911	0.0038751335	-0.0193174102	0.0040369118	-0.0028182276	0.0506445503	-0.1355468678	0.0775477149	-0.0131157476	0.0993480562	-0.0975375251	0.065682971	-0.0206735369	0.0222303027	0.0187533122	-0.0327540674	0.0022700128	-0.0282259528	0.0483465684	-0.0834335054	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.1103965432535574	-0.0004459107319121	1.9883638083446618e-07	0.0121873967623345	-0.1346422873146622	0.0101827685439701	0.00010368877522	0.018128545533324	-0.1483568054261468	0.0142959905117976	0.0220097417162515	0.0002043753447134	-0.000246924854578	-0.000364006976789	6.097188380836643e-08	1.3250107915106758e-07	-0.0016059353932431	0.0005651109811086	3.1935042096963737e-07	2.57902848727087e-06	-0.0005291984645712	0.0003166759816467	1.002836773519644e-07	2.800510149045156e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
