global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
923.3279397507232	n/a	852534.4843243151	n/a	1122.3276593930254	n/a	1259619.3750386268	n/a	876.6767728812529	n/a	n/a	768562.1641094878	898.6105794362966	740.5927621619102	n/a	n/a	n/a	n/a	-0.0288231343	-0.0097119552	0.0105810922	-0.0725772271	-0.0069368351	0.0249898625	-0.116198185	0.022501494	-0.0257965729	0.1820398038	-0.2559567078	0.0842153846	-0.0046230383	0.1612689206	-0.0287990185	-0.0178789022	0.0705835539	-0.0857940312	0.0693487622	-0.0732242975	0.0558640139	-0.0488836574	0.1353851933	-0.0011198855	0.1383869015	-0.03119712	0.123419942	-0.0612208282	0.0048912015	-0.0267896006	0.0114329946	-0.0735744465	0.0186967829	-0.0086200805	0.0042377653	0.0197845471	-0.0476610626	0.1873435411	-0.0364249196	0.1749425162	0.2056686324	-0.0772493649	0.1267143782	-0.0805780904	-0.0084606921	-0.0139107321	0.1975815012	0.0996340362	-0.2081176494	-0.1485513476	0.0176773567	-0.0621123773	0.0292816446	-0.022476254	0.0877110489	-0.0934788141	0.163973142	-0.0283802105	0.0356808052	-0.0122730258	0.0964657185	-0.0503035771	0.1026621381	-0.0735361965	0.0032331765	-0.0798007589	0.0844379582	-0.1213869812	0.0404890006	-0.1724959538	0.0986139592	-0.0648975042	0.0444702676	-0.0054732248	0.1750976352	-0.116813363	-0.190942759	0.0468023251	0.0727038529	-0.0313192939	-0.0390938662	0.0913960742	-0.0098994326	-0.0470111567	0.0485646923	-0.0286591976	0.013024421	0.0478937657	-0.0716038814	0.019220721	-0.1125165178	0.1423552789	-0.0069584821	0.188279667	-0.1148457679	0.0421077978	-0.1517681963	0.1811149507	-0.0204603593	-0.0036991068	0.0232671031	-0.0521531977	0.0399422115	-0.0314404698	0.1155108895	-0.0315492091	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.1330241884766252	n/a	n/a	0.0176954347198647	-0.1258073278812475	n/a	n/a	0.0158274837486197	0.0949165495953536	n/a	0.0090091513870872	n/a	0.0001438827345501	n/a	2.0702241301614536e-08	n/a	-0.0002235756723913	n/a	4.998608128522191e-08	n/a	-0.001053484533145	n/a	1.1098296615757387e-06	n/a	0.0	0.0	0.0	0.0
917.4757128970562	-5.852226853667048	841761.6837559614	34.24855914678172	1112.06767215907	-10.259987233955371	1236694.507461293	105.2673380409272	873.4734986469423	-3.203274234310584	10.260965820198058	762955.95283853	895.9342293838396	730.6786140886552	0.985889	23.097687	0.1026228304563253	0.0482293280031646	-0.0042317607	-0.0126010829	-0.0118961298	-0.0055751433	-0.0134908954	-0.0110721282	0.0889653498	0.1667097122	0.0553337626	0.2138202989	-0.1362880104	0.0958906263	0.0423770133	0.00614857	-0.111753123	6.51686e-05	-0.0279301338	-0.1030561511	0.0029770005	-0.0600599245	-0.0715394623	0.0213410135	0.0328575326	-0.1274214228	0.1202144896	0.0784689085	0.2976087892	-0.0606745509	0.0113060769	-0.1281075399	0.0378967618	0.0001199851	0.081802724	-0.224089404	-0.016362328	-0.0347114476	0.0883943851	0.0048818859	-0.0548236061	0.119777911	0.0684599025	-0.1426806197	-0.0286978845	0.074191951	0.086077492	-0.0096802781	0.1164978088	0.0208165838	0.0606412846	0.0841741929	0.0186049795	-0.0574295203	0.0766980589	-0.0597713829	0.0881823082	0.0087355063	0.0545831171	-0.1332440588	-0.0705830812	0.0225414544	0.0610503814	-0.071156177	0.2627543083	-0.0355140098	-0.1795871611	-0.1384423796	-0.0803204438	-0.1111502313	-0.0428208856	-0.0524872006	0.1785212228	-0.1234675874	0.0842247625	-0.0479365026	0.0826845445	-0.0939435235	-0.1694118818	0.1294920767	0.0423858799	-0.1478465909	-0.1201463902	0.172612074	-0.0184867328	-0.0402362173	0.0533841519	0.0079757414	0.0125324952	0.007677666	-0.0489606452	0.0428515528	-0.148914812	0.1347608654	-0.0161632076	0.2419600638	-0.1348021331	0.1130552672	-0.1085464761	0.0883900777	-0.0578258501	0.1033817699	0.0142493786	-0.1101418337	0.0651743232	-0.0373440808	0.1203482907	0.0276202344	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.1393593195079319	-0.0063351310313067	4.013388518382511e-05	0.0194210199337138	-0.1541169379255507	-0.0283096100443032	0.0008014340208605	0.023752030555548	0.1255918439701417	0.030675294374788	0.0157733112718204	0.0009409736849799	-0.00025299087077	-0.0003968736053201	6.400438069296285e-08	1.575086585997745e-07	2.011978551874627e-05	0.00024369545791	4.0480576932035206e-10	5.938747620598714e-08	-0.0009479976962566	0.0001054868368884	8.986996321078208e-07	1.112747275671992e-08	0.0	0.0	0.0	0.0
916.2850144587784	-1.1906984382777637	839578.2277217237	1.4177627709171057	1104.7162372909977	-7.351434868072374	1220397.96493438	54.04359461951029	872.3786617516598	-1.0948368952824694	1.1986678272717568	761044.5294796169	894.6931199168803	721.1741393013234	0.954882	22.371239	0.0548596332473762	0.0308896214529558	-0.0095556242	-0.0273174213	-0.0621216992	0.0352751255	0.0158518561	-0.00030496	0.0707013755	0.1048658361	-0.0288777683	0.0540359468	-0.0002815555	-0.113749931	0.0575837593	-0.1242334807	0.0648356477	-0.0250199127	-0.2154469198	-0.1157850047	-0.1442925425	-0.0371077383	-0.0588371569	0.11041511	0.0094270481	-0.0906915777	-0.0574454218	-0.0383043532	-0.0138440084	0.0225281174	-0.0973453644	-0.0201456176	-0.0057528451	0.056448367	0.0385704435	0.0569019131	0.0091675529	-0.0509871325	0.0486787693	0.0553112083	0.0870801903	0.1547195127	0.0530188017	0.0335716569	0.0436227951	0.0162960188	-0.0148198636	0.091710761	0.0590460109	-0.0756746341	0.0747961657	0.1052004349	0.0330022747	0.0748050657	0.1658186385	0.0484738236	0.002166219	0.0839313171	-0.0882176926	-0.0242159235	-0.0978181717	0.1415359136	-0.1362116688	-0.0475067692	0.0355119604	0.0519390321	-0.088566994	-0.1244109445	-0.0140509665	-0.1004521576	0.0862842952	-0.048557808	-0.0128558541	0.1398609101	0.0157984567	-0.0754466692	0.0409955671	-0.029952391	-0.004374669	-0.012874905	0.0816885802	0.0838822873	-0.087029789	0.0191703423	-0.0205102537	-0.0459409147	0.0484358871	-0.0091732571	-0.0285386108	-0.0082847185	-0.0192130859	-0.0062990606	-0.0758017349	0.0627267576	0.0306617238	0.1496278575	-0.0675171834	0.0834485683	-0.1249681985	0.084779729	-0.0070280511	-0.0706200632	-0.0833453275	-0.043524865	-0.0900845979	-0.0611135439	-0.0085046619	-0.0543293509	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.1156655132993051	0.0236938062086267	0.0005613964526519	0.0133785109667917	-0.1357624585047858	0.0183544794207649	0.0003368869148072	0.0184314451392636	0.1257571442985039	0.0001653003283622	0.0158148593421147	2.7324198556653014e-08	-6.298256759027003e-05	0.0001900083031797	3.9668038202629335e-09	3.610315527724019e-08	3.5031264569163056e-05	1.4911479050416789e-05	1.227189497314699e-09	2.2235220747101872e-10	-0.0009959988598189	-4.800116356229998e-05	9.920137287605488e-07	2.304111703334675e-09	0.0	0.0	0.0	0.0
918.7963931121584	2.5113786533800067	844186.8119959119	6.307022740652776	1109.9735700660776	5.257332775079931	1232041.3262452336	27.639547907929646	874.8529847085695	2.4743229569096457	6.122274095090092	765367.7448534925	896.5625186568572	724.7118610171452	0.938074	21.977474	0.0721120583735583	0.0359750877692971	-0.0112581293	-0.0145906526	-0.0570026789	-0.0240241925	-0.0278175314	-0.0650261717	-0.0255734276	-0.0240383247	0.0316607794	0.0385690798	-0.0208776182	0.1202807178	0.0295070464	-0.0549785254	-0.0242603236	0.0095663812	-0.0213649994	0.0341714592	0.0239200548	-0.0090147392	0.0230639742	0.0056799238	-0.042438585	-0.0543223965	0.1320373505	-0.1358026277	-0.1416955204	-0.1200173352	0.0117274533	-0.022391864	-0.1169086803	0.2043090946	0.1474430685	0.1022071319	-0.1519874349	0.1661381492	-0.0413330983	0.0818764538	-0.1251108428	-0.0128108886	0.0085769968	-0.0160077828	-0.0207176119	-0.0694699617	0.145281476	-0.0352776675	-0.101972919	-0.2583848865	-0.0623558737	0.1447163472	-0.0096519501	0.027608381	-0.0002124008	-0.0109758343	-0.022567156	-0.0524487454	-0.043190071	-0.0535818255	-0.0441510417	-0.0440673995	0.0484330599	-0.1209185784	-0.044978687	0.0357125895	0.1284824837	-0.1012806124	0.0393213756	0.0636931928	0.1362347569	0.030943849	-0.0168413738	-0.0203736982	-0.2385932962	0.0513450926	0.1615527093	0.0167926981	-0.2008550762	-0.016305555	0.1890299048	0.0066303485	-0.0639757077	-0.1478368712	-0.0056528279	-0.0529965294	0.0542404856	-0.0183979165	0.0438454827	-0.0105903772	-0.0203928214	0.0751095725	-0.101576993	-0.0451916335	0.007943978	0.0850743049	0.043495292	0.0398168426	0.0382763655	0.042822742	0.0332889014	-0.0073716674	0.0521503117	0.033117741	-0.0939211788	0.0474763247	0.0351041336	-0.1204591379	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.1010367854350704	0.0146287278642347	0.0002139996789258	0.0102084320110524	-0.1149724261944697	0.020790032310316	0.0004322254434639	0.0132186587850427	0.100866806619436	-0.0248903376790678	0.0101741126776026	0.000619528909778	-0.0001320657133658	-6.908314577552997e-05	1.7441352646817645e-08	4.772481030243124e-09	-0.000131934426097	-0.0001669656906661	1.7406692789544754e-08	2.7877541859628852e-08	-0.000996009233776	-1.0373957100035663e-08	9.920343937670547e-07	1.0761898591338035e-16	0.0	0.0	0.0	0.0
913.4532186489704	-5.343174463188007	834396.7826601637	28.54951334406444	1100.763207836686	-9.210362229391649	1211679.6397269112	84.8307723966043	874.6607205233731	-0.1922641851963362	0.036965516909211	765031.3760264663	896.6824502838249	710.6098119209149	0.952506	22.315592	0.2098286524032326	0.1084912565472516	0.0053635881	-0.0369277359	-0.0814949777	0.0732614102	0.0419067662	-0.0298322207	0.1911162436	0.1033358773	0.0792018375	-0.020949503	0.0037776888	0.1215274725	-0.0032378565	0.0646278366	0.0623476606	0.0086513734	0.0019118622	-0.0855775138	0.1510772258	-0.0619957437	-0.170816069	0.1192796963	-0.0140263211	0.0989291549	0.1198740207	-0.0795373929	0.089419805	0.0594834014	0.0099854883	0.1791476362	0.0799688033	0.0380701311	0.0045185932	-0.0588258317	-0.0372383042	0.076864466	-0.0425542879	0.1001810109	0.1061835888	-0.2175751323	-0.1731354671	0.0382181062	-0.0613062012	0.0490101021	-0.0114286262	-0.0317888196	0.0032096027	0.0138348125	-0.1007458241	0.1005966487	-0.0124181353	-0.014451126	0.0271311321	-0.1071770333	0.1498653393	0.060284449	-0.0627944838	-0.0958686481	0.0851105936	-0.0785981661	0.0644273695	-0.2441522206	-0.1300355514	0.0637476619	0.0011057196	0.013347321	-0.1148651569	-0.0055747208	-0.0841160272	-0.0159572475	0.0126007032	0.0640664906	-0.0568805618	-0.0838356946	-0.2259057129	-0.0115242336	0.1257012018	-0.1396573882	0.019697837	0.0539482512	-0.0996269476	-0.0207848968	-0.0129961213	-0.0653820576	0.0620503318	-0.0388748004	-0.0160122814	-0.0365870041	-0.0332941182	0.0585888418	-0.0986241806	-0.0778757119	-0.0197534061	0.0570539842	0.1449769073	0.0043046185	0.0363151634	-0.0439809363	0.041103224	-0.0565830357	0.0981115063	0.0553626314	-0.0201474768	0.0734513725	-0.2010398774	0.0188700716	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0862994765559079	0.0147373088791624	0.0002171882729998	0.0074475996538236	-0.0409483568115405	0.0740240693829292	0.0054795628480087	0.0016767679255652	0.1710297388214883	0.0701629322020523	0.0292511715613465	0.0049228370551897	-2.393180743642776e-05	0.0001081339059293	5.72731407174259e-10	1.1692941611542325e-08	0.0002760058340074	0.0004079402601044	7.617922040612044e-08	1.6641525581404556e-07	-0.000493996561028	0.000502012672748	2.4403260230749055e-07	2.5201672359959056e-07	0.0	0.0	0.0	0.0
913.8367186401716	0.3834999912012335	835097.5483350361	0.1470722432513462	1104.2922535833911	3.529045746705151	1219461.3813242847	12.454163882337715	872.3553549965659	-2.305365526807236	5.314710212191206	761003.8653911845	893.8896298050308	708.2382842684085	1.028685	24.100328	0.0800156017054978	0.046574686201196	0.0197247945	-0.0437020197	-0.1120646791	0.0825288765	0.0418500495	0.010010136	0.0130461576	0.1126156714	0.0073904598	-0.2237734196	0.1531589555	-0.0496852008	0.1012979551	-0.1308995414	0.0529435507	0.0119854795	-0.1791911111	0.0099660868	-0.114363241	0.0686392128	-0.1018531917	0.1451153626	-0.0695201492	-0.110604672	0.0860535924	-0.0060930812	0.0331936224	0.1428934345	0.038387475	0.116128332	-0.150332894	0.0306472293	-0.0607810356	-0.0462050013	-0.1190291036	0.0221649613	0.0924180202	-0.0133028106	0.0944404285	-0.1976974407	-0.1340599008	-0.0453405439	-0.0478820738	0.0754428629	0.014563436	-0.0468951354	0.0743517913	0.2457600199	-0.0743684842	0.1216135066	-0.0092835593	0.1192427055	0.1084453136	0.0770780796	-0.077976626	0.0770922446	-0.1900007093	-0.1526310831	-0.0194354035	0.031583011	-0.0066737267	-0.1061747067	-0.0550936296	-0.0655160432	0.0235480788	0.0709625565	-0.2563114716	0.1375454011	0.0044361395	0.0044224535	-0.1063858969	0.0501026679	0.0088203722	-0.0481603585	-0.2454984132	0.0649291909	-0.038490874	0.0005333881	-0.0486984488	0.0445115181	-0.1309996633	-0.0114313953	-0.0032825732	-0.0582545907	0.0446089514	-0.0409190178	0.0919031241	0.0200882686	0.0438362409	0.0783384385	-0.136613815	-0.1346810253	0.0486322389	0.0289356485	0.0559973535	-0.0094417112	0.0267023487	-0.1882122648	0.0477931849	0.007699133	-0.0156692431	-0.0543478105	0.0366124933	-0.018431861	-0.1038336741	0.1252729181	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0942752836511289	-0.007975807095221	6.361349882017763e-05	0.0088878291075008	-0.0463196982556723	-0.0053713414441318	2.885130890944792e-05	0.0021455144464965	0.1334603837140946	-0.0375693551073937	0.0178116740211133	0.0014114564431854	0.0003690421426967	0.0003929739501331	1.361921030861715e-07	1.5442852548323397e-07	0.0002759435810737	-6.225293369997244e-08	7.614485993577765e-08	3.875427754253163e-15	-0.0003050508029198	0.0001889457581082	9.305599236201466e-08	3.5700499507082434e-08	0.0	0.0	0.0	0.0
916.6314346039712	2.794715963799604	840213.1869041343	7.810437318316348	1106.7101183739778	2.417864790586691	1224807.286111344	5.846070145558823	874.3567966335422	2.001441636976324	4.005768626222467	764499.8078192695	895.0929967182141	708.749967917928	1.050174	24.603771	0.145691464272809	0.0875071857110661	0.0121696081	-0.0407918364	-0.0758360369	-0.0803118155	0.0311227413	-0.0290764071	0.0040978659	-0.0760405072	-0.0052935108	-0.3038008471	0.088468345	0.2051789046	0.0916114726	0.0273530887	-0.0124265372	0.0213527765	-0.1314881804	0.1718904323	-0.1233695596	0.0393880735	0.0251491195	0.0619982754	-0.1135306062	-0.1688538429	0.1830844011	-0.0006066272	-0.0862332846	0.0002944223	0.1946824006	-0.152792593	0.0666487422	-0.0740118866	-0.0811937348	-0.0480457149	-0.0757612791	-0.1267362386	0.0990967905	-0.3050631985	-0.0166571284	0.0293581788	0.1478678228	0.0532158041	-0.0406761498	-0.0452521949	-0.1282640932	-0.1403235778	-0.0122755104	0.0065120989	0.1113150283	-0.2091764335	-0.0114234248	0.1853715175	-0.0076336422	0.146813763	-0.150704114	0.0625609842	-0.1059983848	-0.1613482308	-0.0796329947	-0.1664334749	0.0544018297	-0.002343658	-0.0361247251	-0.0898315202	-0.0828408981	0.0379386913	0.099088649	0.1591077334	0.0163608521	0.0332255173	-0.030622115	-0.2213335428	0.227341438	0.0867518458	-0.0733621021	-0.1646581864	-0.0482656836	0.0614698982	-0.2841608993	0.001517924	0.040249391	-0.0906157136	-0.0025418456	-0.0669910099	0.0479279396	-0.0298667147	0.1675661009	-0.0437193211	0.0955696805	0.1169913912	-0.0838542315	-0.2187489496	0.0870423943	-0.0680835967	0.0804739577	-0.0528845535	0.0807283651	-0.0813081945	-0.0247858936	0.1695700675	0.0197877961	0.0021001874	0.0373573812	0.0250247696	0.1100806269	0.0814525667	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0778871663381437	0.0163881173129852	0.0002685703890641	0.0060664106801856	0.0262793643843366	0.0725990626400089	0.0052706238962079	0.0006906049924447	0.1531150477207745	0.0196546640066798	0.023444217838535	0.0003863058172154	-0.0002729731735965	-0.0006420153162932	7.451435350334492e-08	4.121836663550576e-07	0.0001770414262443	-9.890215482940004e-05	3.134366660661591e-08	9.781636229898616e-09	-0.0003049758677797	7.493514009998536e-08	9.301027992798108e-08	5.615275221804434e-15	0.0	0.0	0.0	0.0
916.7451701283104	0.1137355243391766	840421.7069535848	0.0129357694967074	1106.4524195305655	-0.2576988434122995	1224236.9566850425	0.0664086938960368	874.9994547526042	0.6426581190619345	0.4130094579962236	765624.0458173546	896.6418576288808	724.3565412375093	0.990032	23.194742	0.2056446483956281	0.1216196675698511	0.000336596	-0.0105391929	-0.0356374221	-0.0242649975	0.0059213934	-0.0081385873	0.126845473	-0.148270614	-0.0001981156	-0.2051514788	0.1353338733	0.0459915338	0.0402760626	0.0484666486	0.0442076998	0.0019796156	-0.0232745008	0.0476960529	0.0395202134	0.0913780762	-0.0882814079	-0.017777815	0.0759068749	0.1988603741	0.0413266048	0.0337253234	-0.0575164886	0.1848494279	0.2122085099	-0.0032186572	0.2139588197	-0.0697703368	0.090804353	0.0014888732	0.0626606302	0.0812208832	-0.0640590126	-0.0982738554	-0.0291074106	-0.1365026712	0.0733678703	0.1643679413	-0.0327243004	-0.0270498278	-0.0033734047	-0.0603511791	-0.1798431813	0.023386896	0.0729185603	0.0370932883	0.0030589585	0.0474550969	-0.0494570022	-0.00877728	-0.0885614162	0.1380829913	0.039157945	0.035384974	0.1444879599	-0.136213117	-0.0156177128	-0.0601041857	-0.2128994811	0.0272090924	-0.2277035978	0.1331068409	0.0747053162	-0.1800846812	-0.1958576488	0.1661771634	-0.0025247426	-0.0951653069	-0.0637435141	0.1335956799	-0.0462624599	0.0641966105	0.0671625122	-0.0044153723	-0.0116829864	-0.0119805204	0.0589998086	-0.0170259537	0.0012963735	-0.0318183647	0.0333608889	-0.0035883324	0.0705720442	-0.0225671562	0.0158803869	0.108039106	-0.1125880955	-0.0950471903	-0.0356936526	0.0116825009	0.0895313301	-0.0086240061	-0.0005965325	-0.0885621065	0.0888884085	-0.0297240773	0.0072104824	-0.0278848433	-0.0283833898	-0.0097009819	-0.1627181233	0.0354675237	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.098612504875291	-0.0207253385371472	0.0004295396574793	0.0097244261177792	-0.0752545682743885	-0.1015339326587251	0.0103091394811465	0.0056632500461646	0.0940333352046138	-0.0590817125161607	0.0088422681297032	0.0034906487538422	-0.0002069031051429	6.607006845359999e-05	4.2808894917773945e-08	4.365253945463389e-09	0.000351056799656	0.0001740153734117	1.2324087658471294e-07	3.0281350183613394e-08	-0.0005509637195863	-0.0002459878518065	3.0356102030037095e-07	6.051002323642579e-08	0.0	0.0	0.0	0.0
918.4103897137156	1.6652195854052252	843477.643934099	2.77295626761715	1113.825193030812	7.372773500246467	1240606.5606301257	54.35778908593654	875.5369297348973	0.5374749822931335	0.2888793565910041	766564.9153296105	897.4672472897399	722.8544484893238	0.91447	21.424471	0.0767802429586362	0.0344466689870947	-0.0020081188	-0.0083130216	-0.0444214679	0.046701231	0.0033747811	-0.0081009335	0.0012734128	-0.0610024321	0.0531788421	-0.126237641	0.0211213262	0.0371907922	0.0595059941	0.0885896524	-0.0436247475	0.0075005017	0.00895392	0.0754379313	0.0826004887	-0.0069504967	-0.0928879056	0.1503745469	0.012201417	-0.0115600125	0.0903229179	-0.1446870171	-0.1114018534	-0.0357767763	-0.0560665633	-0.0687388366	-0.1668143538	0.0531118029	0.0023403211	0.0691812262	-0.0230791251	0.0978350031	-0.0586339972	-0.0854177243	-0.0761955986	0.0016419836	-0.2114660817	0.1443463592	-0.0887472125	0.0052861739	0.0061837864	0.0142629701	-0.0770195218	-0.0828586669	0.067302875	-0.1618338924	-0.0125574166	0.0369371807	-0.0567805492	-0.0075558224	0.030797039	0.0596497789	-0.0854234753	-0.0977609881	0.0902928109	-0.0361382647	0.0609086742	-0.0691760836	-0.152410625	0.0150669725	0.1624237831	-0.0015392567	-0.0390243019	0.1124212653	0.228568013	0.0370707211	-0.048454486	-0.0149553739	-0.0323397645	0.0601273885	0.0789510756	0.1107799865	0.1065420136	0.0657490713	0.0215824788	-0.2132958426	0.0592811725	-0.112391964	-0.0050420164	-0.0286762881	0.0260242049	-0.0041073888	0.022134286	-0.0359778831	-0.0125254616	0.0582879675	-0.0274951105	-0.0559944948	0.0027826587	-0.0084686339	0.0920651838	0.0193785342	0.0044614679	-0.0199203575	-0.000289279	0.0258622232	0.0386046091	0.0635721461	-0.1045500581	0.0339716914	-0.0025758864	-0.0385183126	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0776203567947533	0.0209921480805376	0.0004406702810352	0.0060249197889448	-0.0949969670410553	-0.0197423987666667	0.000389762309062	0.0090244237469993	0.1083347923235606	0.0143014571189468	0.011736427227789	0.000204531675725	-0.0003888944769484	-0.0001819913718055	1.5123891420096966e-07	3.3120859411647756e-08	0.0002851438913329	-6.59129083231e-05	8.130703876446868e-08	4.3445114836093855e-09	-0.0007379442193074	-0.0001869804997211	5.44561670809208e-07	3.4961707275952285e-08	0.0	0.0	0.0	0.0
920.3331405928484	1.922750879132764	847013.0896734956	3.696970943205816	1113.7871052394405	-0.0380877913714812	1240521.7157976525	0.0014506798515574	875.622338464758	0.08540872986066	0.0072946511364112	766714.4796184911	897.0974286363426	733.1077587209596	0.906317	21.233459	0.1037304460536213	0.0540926197401464	-0.0126298713	-0.0090100392	-0.0112619955	-0.0213719967	-0.0083581723	0.0437513526	-0.0856053682	0.0626499857	0.0320725645	-0.0208954848	0.0287636919	0.1246441089	0.0711904411	-0.0236857493	-0.0893760879	0.0197365074	-0.0035333756	0.1342301583	0.0229047937	-0.0808620837	-0.0530522241	0.0508992153	-0.0764008832	0.0360801023	0.0805742802	0.0636241977	0.1502573481	-0.2115143337	-0.0825393506	0.0221282354	-0.0830989992	-0.091175061	-0.0946266396	0.0268549642	0.2872932649	-0.068707995	-0.1394568722	0.0320752869	0.0300449481	0.134830552	0.0364380603	0.073121405	-0.0320761146	-0.0339709053	0.0155737786	0.061764126	-0.0161490308	-0.0487619362	0.0408174913	-0.1008817544	-0.0114168855	0.0982242233	-0.1003654802	0.0665124199	0.0605349704	-0.0079909865	-0.0432402183	0.0004072917	-0.0340703632	-0.0313732771	0.0456187575	-0.122191804	0.1916490619	-0.0284277394	0.1061289691	0.0494652198	0.0723777675	-0.0266094942	0.0457026616	-0.0374641227	0.1679751377	0.1591648641	0.1010791471	0.0976370727	0.0563849074	0.0189919743	0.1027042883	-0.1182446804	-0.0036097658	-0.050660988	0.2020136176	0.0620682513	-0.0049288043	-0.0267682056	0.0306253493	-0.0222983788	0.0150572732	-0.0420938554	-0.015780636	0.0523239009	0.0311324849	-0.0039410539	-0.0210237442	-0.0144273819	0.0270159688	-0.0640662096	0.0174370107	0.0290849721	-0.0545512658	0.1525302042	0.1561510689	0.1212776285	0.0502748976	-0.0423273232	0.0607581324	0.0092721908	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0449903484825995	0.0326300083121538	0.0010647174424512	0.0020241314565857	-0.0533469548169733	0.041650012224082	0.0017347235182661	0.0028458975882441	0.1136820035961534	0.0053472112725928	0.0129235979416358	2.8592668393743517e-05	-0.000130977473604	0.0002579170033444	1.7155098591686513e-08	6.652118061415526e-08	6.104835962994493e-05	-0.0002240955317029	3.7269022135070904e-09	5.0218807329230135e-08	-0.0007379959691559	-5.1749848500068196e-08	5.446380504903562e-07	2.6780468197800103e-15	0.0	0.0	0.0	0.0
