global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
975.0885115945327	n/a	n/a	950797.6054436412	1099.1289564520766	n/a	n/a	1208084.462911431	881.9454838515987	n/a	777827.8364862306	n/a	891.2106198963367	803.2646144708325	n/a	n/a	n/a	n/a	-0.0232452412	-0.113529212	0.029546795	-0.067683645	0.0703199469	-0.0536430439	0.0071625454	-0.1276124215	0.0247834168	-0.1058248318	-0.0274841689	0.0880795395	-0.0048847047	0.0247279806	-0.0282629719	0.0705172463	-0.0411842075	0.1787251132	-0.0803383175	0.091265324	-0.0424298004	0.0298095753	-0.0156038895	-0.1461840929	0.0635546424	-0.0072121614	0.012104548	-0.046350105	0.0979555996	-0.002926356	0.0179773013	-0.1216256633	0.0120800575	-0.0557246656	-0.13151621	0.026078873	-0.1090942166	0.0753846075	-0.060708343	-0.0030449908	-0.0431140394	0.0555816589	0.0851604974	-0.0464858813	-0.0583248644	0.0031860847	0.0092949347	0.1690629853	-0.02119501	0.0371457058	-0.0291525205	0.0767771365	-0.1601231376	0.0727229991	-0.0780140855	0.0355475214	-0.0472121921	0.0357463182	-0.0461422175	0.1083019083	-0.0128945428	0.1230361704	-0.0054061173	0.0505869391	-0.0053000239	0.0807624022	-0.001668059	0.092679091	-0.1212523654	0.0350919394	-0.0833611105	0.0004001995	0.0079799893	-0.0740229236	-0.0441005298	0.2127992411	0.0023970616	0.0090079487	-0.0734094407	0.004858201	0.0536944604	-0.0934938395	-0.0371526069	0.000368272	-0.0990996762	0.0009228881	-0.0739819846	0.0102026078	-0.0301661843	0.0408795552	-0.0907077232	0.1189927001	-0.0918422128	0.1164299016	-0.2057600059	0.0232151979	-0.0584297222	0.0618057666	-0.0672052855	0.0080864961	0.0262256421	-0.0598494555	0.0413936592	-0.1249435679	0.2027835673	-0.0427750151	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0769456998565516	n/a	0.0059206407264145	n/a	-0.0971487737926679	n/a	0.0094378842494189	n/a	-0.1532852862710285	n/a	n/a	0.0234963789871911	-0.0004050002382441	n/a	1.6402519297777777e-07	n/a	-0.0008890000639658	n/a	7.903211137311965e-07	n/a	-1.7993496957577305e-07	n/a	n/a	3.2376593276234374e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
969.6827616702052	-5.405749924327552	29.22213224436733	940284.658280356	1082.0681474033372	-17.06080904873943	291.0712053975492	1170871.4756248903	880.5125046071394	-1.432979244459375	775302.2707695377	2.053429515051361	888.7466628024453	774.5414617137732	1.211687	24.016785	0.0957046827046232	0.0567323687316261	-0.0200025285	-0.1295960197	0.1469208464	0.1089458405	-0.0843533268	0.1222970154	-0.039649676	0.0475572787	-0.0971249471	-0.0256859508	-0.2057724235	-0.1639261384	-0.0054391151	0.0356897355	0.064984507	-0.0347321437	-0.2107125574	0.2378529957	-0.0319780945	0.0039811436	-0.0012644173	-0.0523166103	0.0279899666	-0.1503308726	0.0734763301	0.0878533309	0.0699833884	-0.0025368766	0.0533997732	0.0455997172	-0.0783923688	0.0935844045	-0.1505107036	-0.0695079418	0.0001602734	-0.0320784733	-0.093774561	0.0253748816	0.0742680357	0.1464392894	-0.1764718868	0.0204114425	0.1700189644	0.0147358648	-0.0385742324	0.0633301428	0.0584802488	-0.0115065227	-0.0649578662	-0.0595267029	0.053260658	-0.0292785505	-0.2891209793	-0.004076616	0.0345530947	0.0312868967	0.0297813116	-0.0362997626	-0.1290375275	0.1778902378	-0.086279231	-0.1321942041	0.0006246543	0.0795975531	-0.0272149888	-0.0001685373	0.074619391	-0.0203009075	-0.1515850414	-0.0081610406	0.0710876675	-0.0937469192	-0.0414421388	0.1132812122	-0.0475967953	0.1485347644	-0.0231087414	-0.0739940683	0.1174706632	-0.0174483112	-0.0409526453	0.0151364135	-0.048984489	0.0131520682	-0.1229539138	0.0051746668	-0.088204074	-0.1112345742	-0.1115211899	0.2649512153	-0.0768122206	0.1525577649	-0.1390687219	0.045181711	-0.1822726084	0.1159173953	-0.0035939291	0.0356678918	-0.087684507	-0.037920735	0.0721085066	0.0316189855	0.1335671647	-0.1646223883	0.0445195027	0.1009094267	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0678877863929301	0.0090579134636215	0.0046087515413321	8.204579631445569e-05	-0.0781225580263225	0.0190262157663454	0.0061031340725761	0.0003619968863875	-0.1103507051959695	0.042934581075059	0.0018433782520908	0.0121772781372477	-0.0008950006097876	-0.0004900003715435	8.010260915201759e-07	2.401003641127681e-07	-0.0008919998933283	-2.999829362499958e-06	7.956638096976986e-07	8.998976204116904e-12	-8.991820555226816e-07	-7.192470859469086e-07	5.173163706431196e-13	8.08528368973995e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.728020521888	3.0452588516827745	9.27360147375229	946199.8019084304	1092.3529731122962	10.284825708959032	105.77763986366467	1193235.017867273	882.6353243350613	2.1228197279219785	779045.1157640589	4.506363597254743	890.6646468915437	773.6618125436235	1.155885	22.91074	0.2455091043090438	0.1153569666735274	-0.0125545426	-0.113485738	0.0435628716	0.0873537323	-0.0853310195	0.0591470199	0.054723121	-0.0365006187	-0.1062829412	0.174629136	0.0287144153	-0.0643583989	-0.0847016957	-0.0615328912	0.0394727326	-0.0443551553	0.0579492663	0.0109626363	-0.0416700034	-0.2178632521	0.0820459812	0.0392733366	-0.0055435458	0.1131248177	-0.0623200725	0.1028075579	0.1091890975	-0.1028217738	-0.0565442499	-0.0534979074	-0.0438741913	0.0049180769	-0.0690960083	0.0384071893	0.0062077657	-0.2390335635	0.0746644941	-0.0054303856	-0.0005805784	-0.1440780805	0.0320102876	0.2293355922	-0.0807497323	0.0169068475	0.2997644673	0.0862842174	0.1229833367	0.0883336046	0.0548116665	-0.0466485443	0.0528188727	0.0597247307	-0.0029067924	-0.0088829564	0.2065310738	0.0206173441	0.0087203427	-0.0335390173	0.0374492704	-0.0971891892	0.1556859582	-0.149230042	0.0693529257	-0.0440265877	-0.1224727961	0.0011556842	-0.0920960267	-0.01102693	0.004328141	0.0721115935	0.2107934852	-0.0103500386	-0.2438613565	0.0678721549	-0.0982271744	0.0004777931	0.0288686418	0.067756809	-0.190377902	0.2815943162	0.0475913916	-0.0291225323	-0.0682999128	0.0524348469	-0.0763019262	0.0794016009	0.0671762751	0.1023738937	-0.096976128	0.1237685542	0.0413366753	-0.0209067597	0.1096485108	0.0069156547	-0.0725445733	0.1544569236	0.1672519551	-0.0227819479	-0.0300329614	0.0456996849	-0.0403160701	-0.0570826064	-0.0220667284	0.0196053747	-0.0002455891	0.1208074819	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0374306427662531	0.0304571436266769	0.0014010530178948	0.000927637597896	0.0063597633866976	0.08448232141302	4.044659033477933e-05	0.0071372626313328	-0.0818406997877616	0.0285100054082079	0.000812820408376	0.0066979001417505	-0.0020141170563054	-0.0011191164465178	4.0566675165003305e-06	1.252421620866628e-06	-0.0004689974797593	0.0004230024135689	2.1995863602057506e-07	1.789310418851993e-07	-0.0004999729991915	-0.0004990738171359	2.49074674950675e-07	2.499729999205437e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.2709295387994	5.542909016911381	30.72384036975749	957014.0115807066	1095.3840765354437	3.0311034231474423	9.187587961816142	1199866.2751274067	885.0799939597381	2.4446696246767488	783366.59570777	5.976409573817156	892.0360518003765	793.6257817477571	1.147759	22.749676	0.2863627408719879	0.1468781001447559	-0.0319317647	-0.0239462191	0.0890435485	-0.0533655689	-0.0883915301	-0.0667270407	-0.0944302548	0.0735717606	0.0637105394	0.1378269093	0.0144987297	-0.0711396374	0.0307773399	-0.151162548	0.0693028762	-0.057662279	0.0004745969	-0.1866969119	-0.053974079	-0.0013740985	-0.0049110024	0.0150676652	-0.0897863817	-0.0918799318	-0.0951890138	-0.0462847227	-0.1357926318	0.0245208714	-0.0849920214	0.0301560134	0.1391794112	0.0436332912	0.0599198183	-0.1701107325	0.0429088814	0.0410970061	0.0374602846	0.0129171738	-0.1972388464	-0.0580390215	-0.0494273487	0.101727509	0.0610508943	-0.1335194751	-0.2149341851	-0.1089207233	-0.0761459253	0.0594987554	0.1591233729	-0.0685800239	0.0348413935	-0.1196261464	0.1220818954	0.0923150971	0.0408177327	-0.0281814289	0.0077734406	0.1018185684	-0.1034667199	-0.1443375421	-0.104590555	0.1012427743	0.045553358	0.0071134031	0.1203572897	-0.0435651515	-0.0960757562	-0.088854047	-0.0429806694	-0.0682782818	0.0600607814	-0.0956077906	0.1491745431	-0.1144506683	0.0145195031	0.0809716216	-0.0089970364	0.1515800246	-0.1185370968	-0.1581229328	-0.0725031409	0.0391591546	-0.06307069	-0.0131322549	-0.0684677527	-0.0715451081	0.1003995341	-0.0037849994	0.0817587851	-0.0602220964	0.0886403156	-0.0297602865	0.2111265462	-0.1105990609	0.0609732276	0.0105498472	0.0466625766	0.0397014838	0.1946644493	-0.000522172	-0.0497360133	-0.0395790177	0.0230572117	-0.0932361318	-0.1939055675	0.0258667067	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0089915572300185	0.0284390855362346	8.084810142069795e-05	0.0008087815861372	-0.0578423513481709	-0.0642021147348685	0.0033457376094852	0.0041219115364292	-0.1882616984872243	-0.1064209986994627	0.011325428964191	0.0354424671172945	-0.0009350309606332	0.0010790860956722	8.742828973426449e-07	1.1644268018730726e-06	-7.813704601655758e-05	0.0003908604337427	6.105397960193636e-09	1.5277187866556476e-07	-0.000776037307805	-0.0002760643086134	7.621150249024971e-08	6.022339031052323e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981.2855651998672	3.014635661067814	9.088028168981776	962921.3604696228	1107.097538902646	11.713462367202284	137.20520062786412	1225664.9606442957	885.1691282291515	0.0891342694134209	783524.385569956	0.0079449179838643	891.6226515920539	805.164865472167	1.34084	26.576715	0.3301553616765936	0.1723296390346284	-0.177091955	-0.061385435	0.0849563496	0.1274321604	0.1260355777	-0.2162386373	0.1544489203	0.0695698044	-0.1285844011	-0.017991848	0.1593117476	-0.1171719625	0.1644901642	-0.1165749012	-0.1091619385	-0.1782250557	0.1707581186	-0.0621969753	-0.0295380063	0.1778183715	0.1729178279	-0.093274927	-0.0318177213	0.0188921076	-0.1047640999	-0.152908696	0.1227686336	-0.0302641656	0.1488870936	-0.0707344755	-0.0625947458	0.0603908767	0.0287611419	0.0878676373	0.0616178282	0.0522673491	0.0540337072	-0.0902336411	-0.0061155262	0.0587582306	-0.0665472498	0.0031916105	-0.036879836	0.0424566934	0.0647963102	-0.0660104719	0.007969805	0.0079078727	0.1418220577	0.0968082728	0.1863015033	0.0609964059	0.1548346412	0.1018607014	-0.1471567511	0.126393729	0.1762991585	-0.0223316359	-0.0464572841	-0.1010800847	0.0169185126	0.0096799153	0.0593833988	-0.1978457217	0.0002340956	0.1012427912	0.1101062601	0.0190027649	-0.0036028456	-0.0653155161	-0.0363359172	-0.0335190717	-0.0058545094	0.0975428537	0.0123526549	-0.1556310814	0.0216071349	0.0116778178	0.0306633509	-0.0182981124	0.074774498	0.0128218144	-0.1007156596	-0.1577739704	-0.1601522211	0.1143209633	-0.0836784861	-0.011525207	0.0906487477	-0.1557038809	0.0857833443	-0.1002301928	-0.0139570636	-0.0641116998	0.0841723076	0.1401719667	-0.0709414572	-0.0347910732	-0.0127541496	0.2644589142	0.1189401623	-0.0322268145	0.0601023011	0.0190080956	-0.0178016947	-0.1160050855	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0467262130768943	-0.0377346558468758	0.0021833389885073	0.0014239042518821	-0.1949851870398475	-0.1371428356916766	0.0380192231649643	0.0188081573815542	-0.2748650931634984	-0.086603394676274	0.0075001479694545	0.0755508194397786	-0.0004521727060368	0.0004828582545964	2.0446015608464242e-07	2.3315209403188186e-07	-0.0006918872268402	-0.0006137501808236	4.787079346646224e-07	3.766892844610538e-07	-0.0004991562339897	0.0002768810738153	7.66631290371136e-08	2.491569459307801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.146107550694	-3.1394576491732096	9.856194330952176	956769.8077165736	1093.4567688120392	-13.640770090606791	186.07060866479284	1195647.7052608654	884.3778073339618	-0.7913208951897559	782124.106104826	0.6261887591639167	892.3567162162379	811.5360718500234	1.511636	29.962059	0.1956984634638765	0.1209945460923829	-0.0742121709	-0.0215989755	-0.0062239846	-0.1377074081	-0.0860766626	-0.0727067327	-0.0488633984	-0.1199256957	0.1139953647	-0.2014064545	-0.1034644807	-0.0624035251	-0.0357638657	-0.0658382418	-0.1319044653	0.1540679312	-0.1450153079	-0.0684274136	-0.0384665404	0.1305295827	0.0358535673	0.0652129838	-0.123459638	-0.0359965583	0.0919202942	-0.0720155076	-0.0595209107	0.0136371497	0.0839633139	0.0762815487	-0.0476231381	-0.0353157962	-0.2039271467	0.1392593011	-0.0914585899	-0.0481401271	0.2287676751	0.0445768663	-0.0856875197	0.03726944	0.1680512479	0.1232078313	-0.0397760519	-0.0734195994	0.063163578	-0.0937884018	0.0432058486	-0.016231669	0.0730888434	0.1183123997	-0.1693109586	-0.1280287728	-0.0496936039	0.0684285243	-0.1294822634	0.1183255336	-0.1302104187	-0.0578859656	-0.0209462816	0.0764891166	0.1110455383	0.0811122896	0.0662698034	0.0277174982	-0.0682551162	0.0154092176	0.1228704867	-0.0496420231	-0.1263537655	0.2022097133	0.1012562971	0.130155368	-0.0410599625	-0.0335913463	0.1978906128	-0.1359658469	-0.0728453346	-0.0354962819	-0.1431994549	0.0276920874	0.1369404599	0.1072998	-0.0488039288	-0.0376681155	-0.0852483936	-0.202100399	0.0137433431	-0.0415001315	0.0026773506	-0.1044043992	0.0479616419	-0.0241903194	0.0384218154	0.0966185843	0.0316413231	-0.2986942618	-0.0719116466	0.1530084938	-0.0241550853	-0.0829755064	-0.0469456967	0.1219212551	-0.0394289636	-0.0609175589	0.0706925329	0.0152195491	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0466603446992905	6.58683776037991e-05	0.0021771877674566	4.338643168156663e-09	-0.0913915728511511	0.1035936141886963	0.0083524195882072	0.0107316369006764	-0.217884877355587	0.0569802158079113	0.0032467449935161	0.0474738197802591	-0.000720824734693	-0.0002686520286562	5.195882981452338e-07	7.21739125010917e-08	-0.0009097420073433	-0.000217854780503	8.276305199250168e-07	4.7460705388053864e-08	-0.0007138247266237	-0.000214668492634	4.608256172975372e-08	5.095457403394e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.1695703728842	-2.976537177809746	8.859773570883608	950955.6909812356	1088.851816086542	-4.604952725497242	21.205589604064475	1185598.2773949606	883.3827949872058	-0.9950123467559706	780365.1624794076	0.990049570196824	891.8554342972604	796.4540856122725	1.428018	28.304665	0.2158671089906245	0.1292354909724795	-0.0514734078	-0.1532558263	-0.0517918158	0.0051577846	0.1686301391	0.0369529824	0.0960057758	-0.0711099629	-0.0785563308	-0.1410243076	-0.1318600514	-0.0066411147	-0.0086186914	0.0128683046	-0.1198378904	0.0736510977	0.0938909089	0.0962581167	0.0016955676	0.0812193638	0.0959396233	0.1069606685	0.0429260431	-0.0615355518	-0.0811727219	0.0689121943	0.0358826797	-0.1308580997	0.0027162457	0.0072171109	0.0254772539	-0.0301224104	-0.0722662572	-0.040967805	0.125524486	-0.0719705232	-0.1260480778	-0.0725039372	0.1862449896	-0.0019468111	-0.1557766918	-0.1928287002	-0.113832242	0.1398869997	-0.0822978944	0.165460292	0.0410804872	-0.1396451815	-0.0153651464	0.1278108204	-0.0591271517	0.1426449454	-0.0445702169	0.0147586765	-0.0663763436	0.1260934334	-0.0145965378	0.132090189	0.0175546369	-0.0032745692	-0.0704595069	-0.0930660975	0.0572433948	0.0179179091	-0.0896953455	0.0573352562	-0.1578985204	-0.0152513293	0.0049954299	-0.0889561321	-0.0708422967	0.005222996	0.0400655104	0.1483600545	-0.0831336268	-0.0883921229	0.0477947644	-0.0675454717	0.1734481843	0.0336001407	-0.2355015914	-0.0443671046	-0.0483732688	-0.0205704493	-0.0882837445	0.1379997114	0.0777244895	-0.0846377417	-0.0499849731	-0.1510806272	0.0086446834	-0.0217828482	0.0208874922	-0.0332085439	0.0071405517	0.0801277618	0.0032780483	-0.1815770758	-0.171237734	-0.0974547381	0.0982979333	-0.0513833022	-0.0649298067	0.1412553413	-0.1106314363	0.1012320179	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0357692401448588	0.0108911045544317	0.0012794385405405	0.0001186161584155	0.0033687858006175	0.0947603586517686	1.1348717770442089e-05	0.0089795255718118	-0.1339440758344778	0.0839408015211092	0.0070460581600062	0.0179410154511523	-0.0009792303325948	-0.0002584055979018	9.588920442737227e-07	6.677345302698673e-08	-0.0006526556953876	0.0002570863119557	4.259594567218717e-07	6.609337179498349e-08	-0.0007038197512149	1.0004975408799937e-05	1.0009953293069143e-10	4.953622422002037e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.2051301599838	0.0355597870996007	0.0012644984585689	951025.045890351	1090.724160330636	1.8723442440941651	3.505672968392551	1189679.1939289712	882.9549554410316	-0.4278395461741411	779609.4533378741	0.183046677270495	891.0369662636205	794.5283880557877	1.26707	25.114521	0.2585146018003509	0.152880167343853	-0.0136795567	-0.1069951874	-0.0367051069	-0.0577009041	0.0469011527	0.0177894859	0.0915389516	-0.0328416381	-0.1174007199	-0.0945780302	0.0412126489	-0.1195038266	-0.1941710158	0.0097195483	-0.0353257789	0.0193527562	0.1479784143	0.0134640977	-0.1350996047	0.110357488	-0.0700377793	-0.0640946007	-0.0519055705	0.3181055529	0.1219545228	0.038927603	-0.0724791104	0.1014465341	-0.13523492	0.0418349582	-0.027331521	0.0893908165	0.081422858	-0.0753142712	0.1060323282	-0.2618195264	0.0263940391	-0.002920416	-0.0405644754	0.1343536654	0.0672816725	-0.1461926941	-0.082917142	0.131055108	-0.0316354349	-0.0417074314	-0.0427263	0.1776980303	-0.012885935	0.0481247005	-0.0079481832	0.1217037021	0.0705103745	0.1508869023	-0.0522732005	-0.0022050509	-0.1698411734	-0.1809257115	0.0884168503	-0.1021992086	0.0695290897	-0.0225196644	-0.0977271318	0.1652403584	-0.0646788989	-0.1430175861	-0.0486853247	0.0013835104	0.2622076222	-0.1796422518	0.0653757631	-0.0832331522	-0.1311457559	-0.0147707631	-0.0070199024	-0.2081671078	-0.0816293881	-0.0443512148	0.0408747505	-0.1530198108	0.0456410044	-0.2402681817	-0.0497343778	-0.0566710501	-0.0691260562	-0.0422545419	-0.0256783941	0.1945486533	0.0081463874	-0.1531011728	0.0575697078	-0.0200848843	0.0680692373	-0.0094785073	-0.0083328738	-0.0635199603	-0.0138093009	-0.0451067703	0.0228007826	0.0165851587	-0.0181072538	-0.1015670028	0.1608999884	0.0478655557	0.119182888	-0.0558780239	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0466417961273322	-0.0108725559824734	0.0021754571459836	0.000118212473592	-0.1302041791589232	-0.1335729649595407	0.0169531282704489	0.0178417369680826	-0.1957314120570146	-0.0617873362225368	0.0038176749174768	0.0383107856658328	-0.0004100953748678	0.0005691349577269	1.6817821648796144e-07	3.23914600106914e-07	-0.0003808973584267	0.0002717583369609	1.4508279765643797e-07	7.385259370775406e-08	-0.0004990781531868	0.0002047415980281	4.1919121963100114e-08	2.49079002988347e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977.2519967672072	2.046866607223365	4.189662907766087	955021.4651854936	1096.309812801741	5.585652471104822	31.199513527959407	1201895.2056453882	882.8810134026216	-0.0739420384099958	779478.8838268402	0.0054674250442252	889.7892677507903	792.6676911035846	1.279603	25.362936	0.0794094288630107	0.0569571564180756	-0.0500098184	-0.050559657	0.0214723178	0.0243009179	-0.0565145671	-0.0612112012	-0.0694397197	0.0774401537	0.1114774958	0.0006938229	0.0365062223	-0.1552433204	0.0357623768	-0.0340742103	-0.002579945	-0.1191710276	-0.0538723185	-0.0920489025	-0.1054847728	0.0117296136	0.1031722809	-0.0577462057	-0.1157932048	0.0223338596	-0.1769724251	0.0136251223	-0.0877596097	-0.0018079097	-0.0910062723	0.0559348057	0.0689829771	-0.1161358183	0.1469957071	0.0891136764	-0.0479184419	0.0800249089	-0.0284657935	0.0070362318	-0.1041517386	-0.0198269641	-0.1160097248	-0.0432221219	-0.0078182672	0.0988383762	-0.0539747387	-0.0233968553	0.1489517698	0.0818302788	0.0488620564	0.0144891909	0.0715499383	-0.1434658013	0.0676326125	0.0870705651	0.0533390452	0.0382621208	0.070003887	0.0334900052	-0.1274824895	-0.2095226004	-0.1332335341	0.0704990962	-0.0019106565	0.0339736606	0.0806397923	-0.027685982	0.0075285211	0.1563187357	0.1309196056	0.0164638549	-0.0897953055	0.0047466697	-0.0178108667	0.0029962324	0.0759644216	0.0369390848	-0.0780965769	0.0286990554	-0.0343752014	0.0835221192	-0.0517718178	0.1085394658	-0.0310083893	-0.0651513238	-0.0896736673	-0.0132610255	0.0155198764	-0.1398653419	0.0283690408	-0.0684531166	0.1022429526	-0.0705133714	0.0116025503	-0.0549153932	0.0569537266	0.0360067017	0.0009351849	0.0173695121	0.1159613769	-0.0246887402	0.0348456062	0.0532577186	-0.114483675	-0.0222837735	-0.1495769219	0.0558891379	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0518671455927659	-0.0052253494654337	0.0026902007919411	2.730427703590828e-05	-0.0763415686431301	0.0538626105157931	0.0058280351028937	0.002901180811576	-0.1940159741329807	0.0017154379240339	2.942727271213802e-06	0.0376421982187694	-0.000742085386813	-0.0003319900119452	5.506907213213999e-07	1.1021736803137405e-07	-0.0003408145473347	4.008281109199997e-05	1.161545556749565e-07	1.606631745036956e-09	-0.0004991259493046	-4.7796117800028536e-08	2.284468876754205e-15	2.4912671326921814e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977.6721677747732	0.4201710075660685	0.1765436755990852	955842.8676414244	1098.8488123509792	2.538999549238269	6.446518711032136	1207468.7124051575	882.9268960974886	0.0458826948669184	779559.9038523454	0.0021052216882507	890.5993386318809	799.393749240007	0.93825	18.597002	0.0506385794306516	0.0280372419300211	-0.0792057466	-0.0362480142	-0.0133746426	0.0893330059	-0.0264754704	-0.0978561767	0.1113951429	-0.0300665259	0.011390276	0.0595126603	-0.0008975825	-0.1040912683	0.1294834797	-0.05829131	-0.0860810086	-0.0684605963	-0.0226559081	0.0175447184	-0.0806969183	-0.0236713923	0.1506182205	0.0858778982	-0.1669565769	0.0189159377	-0.0320910171	0.0804066674	-0.0418738245	0.0475987281	0.12652258	-0.0859067014	-0.0576277658	-0.1326773184	0.1564300441	-0.0239556647	-0.1251051299	0.0802426071	0.0010856244	0.1036907373	0.1618403078	-0.0634005317	-0.0175822236	-0.2742850661	-0.0398083499	-0.0819856627	0.1053393604	-0.0726249025	-0.0351667359	-0.0781706329	0.0695902337	0.0867027082	0.073219078	-0.0135328721	-0.0475527594	0.0390187026	0.0525213551	0.118421141	0.0271546201	0.1015992851	-0.0779726527	-0.1149945289	0.1922485308	0.1576846179	-0.0514287147	-0.0112703475	0.0692163686	0.0773269362	0.0449325893	0.1138444203	0.0033792662	0.0450902065	-0.1349333216	0.0175699862	0.1015479009	-0.1040776899	-0.2036131935	-0.0382691483	0.0355062446	-0.2057110642	0.1486250815	-0.0074538964	0.0689808645	0.1340650958	-0.0410571045	-0.0828110248	-0.0889508964	0.0297463132	-0.011128071	-0.0280260895	0.0054074979	-0.0525220986	0.1320397044	-0.0325835233	-0.0544818481	-0.0340032466	0.0568941867	-0.0723985057	-0.0236920571	0.0216166532	0.0153290204	0.1063807308	-0.0105222051	-0.1182434347	-0.033128238	0.1119976566	-0.0349239487	-0.1188914613	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0492572929258727	0.0026098526668932	0.0024262809063852	6.811330942889565e-06	-0.0939068941449932	-0.0175653255018631	0.0088185047679589	0.0003085406599864	-0.195227356349136	-0.0012113822161552	1.4674468736173231e-06	0.0381137206670725	-0.0003941442472018	0.0003479411396112	1.5534968760227365e-07	1.2106303663394058e-07	-0.0005779020343872	-0.0002370874870525	3.339707613488645e-07	5.6210476516869376e-08	-0.0004991141950535	1.1754251100009812e-08	1.3816241892208191e-16	2.491149797039032e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
