global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
923.3345955902346	n/a	n/a	852546.7754137821	993.4739999389648	n/a	n/a	986990.5885547262	888.6841721342182	n/a	n/a	789759.5578018808	917.9879155656404	670.1850246256048	n/a	n/a	n/a	n/a	-0.0434282822	0.0136927882	-0.1060602614	0.0468723783	-0.0753213573	0.0359415498	-0.0423296455	0.0866951371	-0.1783848782	-0.0319822045	0.178444833	-0.0243421006	0.0401956409	-0.0114299869	0.1443324571	-0.0740914951	0.0724553527	-0.0316596006	0.0910154459	-0.0640611931	0.0984377541	-0.1136454181	0.0200903648	-0.0441922357	0.117884899	-0.0678070188	0.0755749493	-0.2096967774	0.0856496879	-0.1457099537	0.0480876463	-0.0519102826	0.0257446291	0.1086101323	-0.0932985535	0.030658232	0.0198886679	-0.0506962312	-0.0434027343	0.0121509899	0.0085016762	0.0532717026	-0.0968441476	-0.0088834764	-0.0416045832	0.1019986273	0.0346658384	-0.0027930875	0.0144268459	-0.0808726992	-0.1301868372	0.1110871588	-0.1489186575	0.1741341965	-0.1409237569	0.1329919858	-0.0187851932	0.2084804813	-0.0051344691	0.1289803983	-0.0645372732	0.0852838471	-0.1455261994	0.0861565675	-0.0699419278	0.0688109769	-0.0402110907	0.1964256334	-0.0849248607	0.0672081771	-0.0038631344	-0.015880358	0.07502136	0.0266968642	-0.0344898121	-0.0136927753	-0.0210244628	0.1126683413	-0.0412071608	0.1674741453	-0.0372457471	0.1036847423	-0.0890669997	0.161792333	-0.0320208852	0.0980420566	-0.0653405465	0.0318816895	-0.0279748178	0.055142803	-0.0314748702	0.1045479157	-0.1435355863	0.0675950064	-0.0633545526	0.1205157757	-0.2748734587	0.0875691672	-0.1258913756	0.0256386493	-0.028548384	0.0988893592	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0569155389179769	n/a	0.0032393785703237	n/a	-0.2017651236739936	n/a	n/a	0.0407091651311819	-0.4517227174240048	n/a	n/a	0.2040534134369273	-0.0011687869939152	n/a	1.3660630371453297e-06	n/a	-0.0022975970512606	n/a	5.278952209961405e-06	n/a	-0.0015528452927907	n/a	2.411328503342235e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0
923.3993449141608	0.0647493239262075	0.0041924749489009	852666.3501879013	978.350067138672	-15.123932800292778	228.73334334777172	957168.853870244	888.7370831632275	0.0529110290092376	0.0027995769908163	789853.6029894814	916.3631342988856	672.7712423597063	1.14916	24.117424	0.2732263439658837	0.1260332885919995	-0.061300436	0.0584375998	-0.1582687535	-0.0909543374	-0.0750545204	0.0842426866	0.2114440303	-0.0145856835	0.0700481857	-0.0735936149	0.2633985491	-0.0537668832	-0.0336889197	-0.0276815011	0.1104033928	-0.175317827	0.1409029602	0.0730755116	-0.0021622252	-0.1020576431	-0.0919878017	0.0318682244	0.0997029952	-0.2227275515	0.1236160593	0.1373067152	-0.0131432095	-0.1144306141	0.0689703412	-0.0458411796	0.1905263629	0.0362187612	0.0009371663	-0.0672605885	-0.1426752129	0.0136445654	0.201169185	0.0277649771	0.0361808488	0.1356156758	-0.0166304115	0.1229633262	0.1498683179	0.1045571967	0.0184480376	-0.0640831878	0.0813795852	0.0419364885	0.1908410775	-0.2086725333	0.1054142685	0.1210431283	-0.0059369888	0.1451871117	-0.1349171768	0.0382817569	-0.0337403242	0.1397304798	-0.0492786841	-0.0602657313	0.0863688006	-0.0903369012	-0.0641108109	-0.118152723	-0.132339049	0.1978266496	-0.0062969417	-0.0546760602	-0.1582927185	-0.066474702	0.1253221708	-0.0036657636	0.1871193391	0.049202224	0.0191716859	0.004201679	-0.0068282673	0.096860847	-0.0576391268	0.2524516698	-0.0500008772	0.293605472	-0.0424427773	0.1786055283	-0.0550005246	-0.0524483439	0.1142543936	-0.0633401106	0.0366116129	0.0625542449	0.129277419	-0.0998871174	0.034279164	-0.2598569216	-0.077393301	-0.1325948272	-0.0955969206	-0.0261559119	0.1134540196	0.1262679668	0.0698404286	-0.1341050163	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0659376365431825	-0.0090220976252056	0.0043477719129008	8.13982455587407e-05	-0.2198269430699895	-0.0180618193959959	0.0003262293198935	0.0483238848994964	-0.5260111808508867	-0.0742884634268818	0.0055187757983271	0.2766877623801442	-0.0020375915100776	-0.0008688045161624	4.151779161940314e-06	7.548212873041821e-07	-0.0033629550232097	-0.0010653579719491	1.1309466488131356e-05	1.1349876083954997e-06	-4.9928510546193294e-05	0.0015029167822445	2.492856165361335e-09	2.2587588543521822e-06	0.0	0.0	0.0	0.0	0.0	0.0
923.9550092883428	0.5556643741820153	0.3087628967350907	853692.8591890216	984.3219459533692	5.97187881469722	35.66333657742948	968889.6932854276	889.0507370321315	0.313653868903998	0.0983787494784464	790411.2130173761	916.884709855622	669.947891606913	1.047734	21.988798	0.1029215834491468	0.0680496443384822	-0.0765418814	0.1004718802	-0.0110759621	-0.1433784654	-0.0555404853	-0.0780594888	0.1379086563	-0.0328238338	0.0432673723	-0.1017217114	0.0812859874	-0.070050794	-0.0353385993	0.0089778214	0.1145343791	-0.0189991126	0.0314082979	-0.0234916009	-0.0993685509	-0.1687908105	-0.0629909862	0.233712347	0.0119715818	-0.0714106651	-0.0321325444	-0.1347956377	-0.0590728666	0.0453445802	0.1348150888	-0.0178495367	-0.0520807339	0.1743174067	-0.0985756601	0.0513920772	-0.0209901552	0.0626332956	-0.078132905	-0.0931001539	-0.1852077022	0.1805574107	0.0075142183	-0.0108527357	0.014933241	-0.1780928951	0.0678452999	-0.1312219129	0.0764707606	-0.0680375645	0.0983302755	-0.1216819629	0.0710751161	0.0333983916	0.1562233817	0.082173243	0.1089426246	-0.10861397	-0.1536639498	0.172811531	0.0707995264	-0.160744802	-0.0427346666	-0.0728655254	-0.1551401713	0.0185452028	0.1288237192	-0.0090127662	0.0292745074	-0.0865824598	-0.0268004374	-0.0839391316	-0.0206888745	0.0945266396	-0.1199028245	0.0190360693	-0.0888721323	-0.001122278	-0.0649482283	0.0088634004	-0.0579011306	0.1956107178	-0.0612186358	0.2357805035	-0.0718217137	0.0616437338	-0.0680305303	0.0961906698	0.0950964272	-0.0868401903	0.0360822144	0.0475231579	0.0788444629	-0.0466861655	0.0647304335	-0.2133765451	0.0477020619	0.0523735555	0.0602296331	-0.0409356844	0.0537085031	-0.1689028467	0.1085002136	-0.1282998587	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0588260081775047	0.0071116283656778	0.0034604992380998	5.0575258011513226e-05	-0.2092479569458873	0.0105789861241022	0.0001119149474139	0.0437847074860279	-0.4609865727693432	0.0650246080815435	0.0042281996561583	0.2125086202736249	-0.0022905414940375	-0.0002529499839598	5.246580335907542e-06	6.398369438531358e-08	-0.0032429920408358	0.0001199629823739	1.0516997376924348e-05	1.4391117140040653e-08	-1.871425932352681e-05	3.1214251222666486e-05	3.502235020282101e-10	9.743294793917363e-10	0.0	0.0	0.0	0.0	0.0	0.0
925.9935990241158	2.03858973577303	4.155848110799153	857464.145433635	989.277887954712	4.955942001342805	24.56136112067373	978670.7395961356	888.8451513077471	-0.2055857243843775	0.0422654900706492	790045.7030032917	917.1293824199602	679.1253261956301	1.05901	22.225443	0.241089056566037	0.1138671979289539	-0.0561854126	0.1172632325	0.0210754599	0.0730343683	-0.0409550451	-0.1294268256	-0.024210526	0.0076012089	-0.2057285518	-0.0592205765	-0.0135959086	-0.0373158101	-0.0413381417	0.0988257278	0.1452479267	0.0527804645	-0.0026452085	-0.1715273513	-0.1079066977	-0.1224178922	0.0979838861	-0.0016702298	-0.0860958922	0.0292907619	-0.0076894959	-0.0344446642	0.0212985222	0.0469225156	0.2371327844	0.0636267153	0.0457397126	-0.0410298259	-0.1577479918	0.0332943099	0.0338619704	-0.1153812109	-0.1566760518	-0.1379809831	0.0173992964	-0.2307126244	0.291558893	0.0284903489	0.0839263984	-0.0472682181	-0.1025378518	-0.040326063	0.0142680491	-0.1395896763	-0.0029324217	-0.0868398684	-0.1794051481	-0.0040452494	-0.0779649417	0.0466576361	0.1996613846	-0.0916867439	-0.103474898	0.1051220576	0.1259575002	0.1273829456	-0.1545154009	-0.2005735671	-0.0097433025	-0.0300347221	0.0958654232	-0.0126662664	0.0866287865	0.0525109651	0.0204271808	-0.0310027059	0.1199888413	0.1036837557	-0.3023097868	-0.1146909206	-0.1068085707	0.141234578	0.0135940339	0.0445143077	-0.043862264	0.1085997004	-0.0592611066	0.1052828147	-0.0385218548	0.0076019218	-0.0163339713	0.1434766453	0.0106321183	0.0031509857	-0.040721727	0.0171038928	0.0419900882	0.0518692719	-0.0345880542	0.1533528848	-0.0124367867	0.1517607212	0.2004457709	-0.1962343213	-0.1327371307	-0.0959933046	0.1323753798	-0.0073571225	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0301137131408921	0.0287122950366125	0.0009068357191319	0.0008243958862694	-0.1437265485209451	0.0655214084249422	0.004293054961988	0.0206573207497435	-0.3801839201650097	0.0808026526043335	0.0065290686678966	0.1445398131520344	-0.0025020723341936	-0.0002115308401561	6.26036596553701e-06	4.4745296337145626e-08	-0.0025569539963361	0.0006860380444997	6.538013739379151e-06	4.7064819850097284e-07	-0.0004421993846707	-0.0004234851253471	1.9554029580314574e-07	1.79339651390311e-07	0.0	0.0	0.0	0.0	0.0	0.0
927.9161496207832	1.9225505966674064	3.6962007967462	861028.3807270598	986.5586965179444	-2.7191914367675736	7.394002069790101	973298.0616751856	889.2656370693035	0.4204857615563924	0.1768082756716592	790793.3732722742	916.7699731445311	684.6489825186792	1.102649	23.141285	0.1765042133831151	0.0932165282568476	-0.0530977777	0.1194183273	-0.1310894789	0.1576883716	-0.0907346772	0.0121804313	0.036646511	-0.0405054079	-0.2166366096	-0.036945711	0.199854225	0.0084251653	0.021711728	-0.0926763063	0.1848905444	-0.0026877051	-0.0517260754	0.0198068639	0.1174468873	0.1170563281	0.0843139692	-0.0223167217	-0.0086669291	0.1304673719	-0.0580292794	0.0774590587	0.0572814783	0.1040949529	0.0714031825	0.026665582	0.1064304218	-0.1505457279	-0.0078861281	-0.1385892622	-0.224475235	-0.0738751968	0.063670461	0.0902253894	0.135361593	-0.0630895894	-0.013451222	0.0225176858	0.0980723506	-0.2048710828	0.0035134672	0.0797552895	0.0126130294	0.0106342023	0.0571869084	-0.0643461318	-0.1817966208	0.1568548692	-0.1161717916	-0.0111222363	-0.083400121	0.0937805385	-0.041268294	-0.2112776137	0.1274663889	0.1118457013	-0.0201365416	-0.0776278748	0.108010691	0.0195198927	-0.1056476785	0.1151456673	0.062959776	0.0566737773	0.0002593247	-0.0806481181	0.0871754885	-0.030195318	0.1289158428	-0.223079871	0.1007960464	-0.002303689	0.1750915331	-0.031679995	-0.0214019461	0.1648777092	-0.0594792342	0.132459049	0.0453489769	0.1558014804	-0.0226761409	0.1112096877	-0.0419423712	0.0823374983	-0.0347476262	-0.0759168638	-0.0921949519	0.1172150923	-0.0084519213	0.1880399719	-0.0420835604	0.0837164221	-0.1251704183	-0.0701267371	0.0177071108	0.104685418	-0.1438069642	0.1103949965	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.017562348717675	0.0125513644232171	0.0003084360924812	0.0001575367488843	-0.1508251840704133	-0.0070986355494681	5.0390626664173485e-05	0.022748236149874	-0.4542807612096595	-0.0740968410446498	0.0054903418527961	0.2063710100052276	-0.0019741991563367	0.0005278731778569	3.897462308880538e-06	2.786500919007425e-07	-0.001770231081726	0.00078672291461	3.1337180827088043e-06	6.189329443726104e-07	-0.0007827507395193	-0.0003405513548485	6.12698720218011e-07	1.1597522528921707e-07	0.0	0.0	0.0	0.0	0.0	0.0
928.1436956752406	0.2275460544573206	0.0517772068990939	861450.7198216936	984.3373519134522	-2.2213446044922875	4.934371851906997	968920.0223719872	890.5532425180467	1.287605448743193	1.6579277916331592	793085.0777594069	917.3428862208946	691.5253594782446	1.103192	23.152691	0.0818811661008225	0.0432191009941031	-0.0205082559	0.1808990652	-0.1341565	-0.0133021236	-0.0266690584	0.0599212074	0.1962731393	-0.1691731698	0.0867771052	0.0610746322	0.0439787403	0.0108722102	-0.0532290673	-0.120221212	0.0660844905	-0.3159108182	0.0519085606	0.0524730304	0.1695732354	-0.1585494831	0.1492307229	-0.1120101416	-0.000775705	-0.0003240816	0.0538162992	0.0431625836	-0.011708732	0.105313126	-0.0817699008	-0.1455275709	-0.144132277	-0.099966699	-0.0591317905	0.0048853677	0.0634902442	0.1546073532	0.0152105184	-0.0994749667	0.0359577355	0.0987283616	-0.0679140243	-0.1985122259	-0.0632217788	0.1484470416	-0.0610330748	0.0583445763	0.04044181	0.0740640535	0.1538629919	-0.0929225567	0.1677911405	0.2009869548	0.1481089174	0.0331329007	0.0090487603	0.100906696	-0.1036236677	0.092793801	-0.2432569931	0.0532952713	-0.0454150245	0.1710996428	0.054515989	-0.0493900825	0.0082180048	-0.009275509	-0.2485468565	0.155407753	0.027377684	0.1457108764	-0.0741581175	-0.0910146999	0.0019970166	-0.0504742999	-0.0230660613	-0.0856660807	0.0194650387	-0.1466586272	-0.0228449945	0.1559950465	-0.0444419905	0.15238188	-0.0159455578	0.0570192459	-0.0432961551	0.0067611531	0.0737761759	-0.0180912446	0.044768709	-0.0839484613	-0.0410926078	-0.060884525	0.1138176029	0.0493702764	-0.0298387398	-0.089938892	0.1269615057	0.2360477515	-0.1636195893	-0.0276125252	-0.0052312371	0.0662334929	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0320730719364377	-0.0145107232187626	0.0010286819434399	0.0002105610883315	-0.1533796759136549	-0.0025544918432416	6.525428577187906e-06	0.0235253249833778	-0.4232558130830313	0.0310249481266282	0.0009625474062599	0.1791454833085779	-0.0014460857958681	0.0005281133604685	2.0911641290114766e-06	2.7890372150543725e-07	-0.0017360172819855	3.421379974050012e-05	3.0137560033523225e-06	1.170584092683046e-09	-0.0006692578414846	0.0001134928980346	4.47906058388626e-07	1.2880637904314802e-08	0.0	0.0	0.0	0.0	0.0	0.0
923.620947006472	-4.5227486687686	20.45525552084814	853075.6537491321	992.2817501831056	7.944398269653448	63.11346386687269	984623.0717464472	887.4934939930388	-3.059748525007876	9.362061036287876	787644.701879972	916.770512934666	670.2235771451677	1.39228	29.219788	0.3227771759402139	0.2131080173718477	-0.048954991	0.0297881517	0.1362552726	-0.0102110526	-0.0292480191	-0.1726033658	-0.0068937234	0.0448182796	0.0107073314	0.1040230206	-0.0256330162	-0.0439041084	-0.1071120483	0.0843366572	-0.117284717	-0.0870738737	-0.0225625452	0.2287811159	0.0025378084	-0.0859891556	0.1525455468	-0.1133556163	0.299979553	0.0666374877	-0.1716294467	-0.041187203	0.0396604366	0.0848577329	0.0494699525	0.1844871981	-0.0264142895	0.036962673	0.1719949367	0.0029281015	0.1030930302	0.0983552648	-0.0648737375	0.1459837578	0.0455595356	-0.0736871663	-0.0277399194	0.1640084401	-0.0870058968	0.0327194843	-0.0809455118	-0.0486991849	0.0121737111	-0.1290854315	-0.0062864259	0.0532616786	0.1255980782	0.0609383019	-0.215513725	-0.0457082821	0.2233780151	-0.0535231598	-0.2340071673	-0.077403689	-0.0609399862	-0.0972781612	-0.1497672644	0.0627656529	0.0485346887	0.0849102712	0.0154493672	0.1499928529	0.0681943861	-0.1625077553	0.1291176881	0.0643064196	-0.1372796287	-0.0238362402	0.1150663572	-0.0519217761	-0.0114841952	-0.0372515783	-0.1591678526	-0.0033535623	-0.0369271249	-0.0237637034	-0.0249850441	-0.1596966295	-0.0189173856	-0.1149098605	0.027773881	0.157476945	-0.1289079472	0.0010058356	0.0017866621	0.0102404838	-0.050384973	-0.118646764	-0.0496659531	0.2471394555	-0.1181654656	0.1236091002	0.0995079614	-0.1268965631	-0.0456136545	-0.2928782275	-0.0458466065	-0.0873782122	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0261780165321425	0.0058950554042952	0.0006852885495571	3.475167821971006e-05	-0.0676425633770918	0.085737112536563	0.0073508524661072	0.0045755163802238	-0.2298046979318257	0.1934511151512055	0.037423333953245	0.0528101991915376	-0.0009608666866505	0.0004852191092176	9.232647895147102e-07	2.354375839499213e-07	-0.0017082943362682	2.7722945717299817e-05	2.9182695393260105e-06	7.685617192443522e-10	-0.0004283220394565	0.0002409358020281	1.8345976948417559e-07	5.8050060698923816e-08	0.0	0.0	0.0	0.0	0.0	0.0
924.74774526271	1.1267982562380894	1.269674310261199	855158.3923684661	986.6731091308594	-5.608641052246185	31.45685445294119	973523.8242819568	888.4060651185677	0.9125711255288708	0.8327860591490298	789265.3365394566	916.634846981273	661.8902724185547	1.316063	27.620222	0.0284427194906115	0.0191035157079861	-0.0181461566	-0.0550119515	-0.0301573611	0.0554172401	-0.035939311	0.0522987353	-0.1021467191	-0.0138162319	-0.0964899245	-0.0198743695	-0.1381305996	-0.0124527143	0.0797724812	-0.061301939	0.0411951415	0.096725538	-0.2206379889	-0.0107735834	0.1862535323	0.1205859165	-0.2614457142	-0.0189103717	-0.0636225571	-0.0530745671	-0.1032671193	-0.013123266	0.072412365	0.0278681153	0.0381966352	-0.1274577525	0.1480945077	0.150770007	0.0274777114	-0.1420898818	0.1543069117	0.046051356	0.004449811	-0.0056724733	-0.0854418662	-0.0293593617	-0.0562254814	0.0190119407	-0.1477624444	-0.0121125844	-0.1789959282	-0.0900014952	0.030461318	0.0434050319	-0.0488130068	0.0833314841	-0.2048409945	-0.0087896019	0.0567651889	-0.0644372267	-0.2065689352	0.1163858346	0.0502332571	-0.094467862	-0.1079264362	-0.0484233734	0.0924941968	-0.1576841832	-0.2126842857	0.168456748	0.0207082871	-0.1431292418	-0.0079635061	-0.1663208324	0.1006457046	0.1485293946	-0.0265707289	0.2367558498	-0.0354671796	-0.0544104315	0.0599280913	-0.0325781451	0.0011489547	-0.297344416	-0.0300590608	-0.0451458391	-0.0260420374	-0.1878328851	-0.0055911693	-0.0383260246	-0.0349528866	-0.1176097711	-0.1006232044	0.077931724	-0.1342467498	0.0305185699	-0.033492336	0.0131027845	0.0166308336	0.0498078753	-0.0479048347	0.0601141163	-0.0512911157	0.0836920834	-0.0114525491	0.2409639831	-0.0156806356	-0.0587809371	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0228640903435461	0.0033139261885963	0.0005227666272378	1.0982106783465045e-05	-0.0707401969081189	-0.003097633531027	9.595333492543418e-06	0.0050041754585994	-0.2291737002088041	0.0006309977230216	3.981581264584553e-07	0.0525205848673948	-0.0009930552188049	-3.2188532154400025e-05	9.861586675956478e-07	1.0361016022548444e-09	-0.0016759690327414	3.23253035268002e-05	2.808872198708144e-06	1.0449252480997612e-09	-6.48326341783707e-05	0.0003634894052781	4.20327045450644e-09	1.3212454774944813e-07	0.0	0.0	0.0	0.0	0.0	0.0
924.8488549841632	0.1011097214530991	0.0102231757723233	855345.4045655177	987.3078240203856	0.634714889526208	0.4028629909862664	974776.7393718688	887.803833116545	-0.6022320020226744	0.3626833842602384	788195.64609643	915.32812061983	668.3993703705924	1.182814	24.823721	0.1419547584952316	0.0673008391669878	-0.0263152917	0.0248654006	-0.0989540372	-0.1649026675	-0.0051086482	0.0546106702	0.1431494634	-0.0872646943	0.1402621751	0.107086682	-0.0950869819	-0.0123212652	0.0742714937	-0.0121185237	0.0518710565	0.1654583791	0.1198120852	-0.1326288605	0.0734686546	0.0947300154	0.0046551197	-0.1286415656	-0.0869150898	0.0047058886	0.0901276467	0.2490682904	0.0970029405	0.1536434237	-0.239504239	-0.0494161331	-0.2099835557	-0.0024588793	0.0382042746	-0.0848953794	-0.0108866874	-0.0318358236	-0.0465927725	-0.0505099183	-0.1223493323	-0.0786733823	0.0205460992	-0.0461144454	-0.0699723874	0.0667306077	0.0983291137	-0.0071590682	0.029405388	0.0744345348	0.0929506126	-0.0714239377	0.0534389746	-0.1875434042	0.1296629637	-0.1134759085	-0.0326887783	0.1237990777	0.1597828323	0.1005316599	-0.1018617537	0.0416947372	0.1221991898	0.0815352249	0.2723349156	0.0944323399	-0.0563387868	-0.12408907	0.0390821451	0.1883899229	0.2094277426	-0.139824925	-0.0864159722	0.0465748926	-0.0249124432	-0.0723583376	0.0574288942	0.0284209005	0.042473473	-0.0241654665	-0.0317697013	-0.0450025449	-0.065463185	-0.1376703684	-0.0720184786	-0.0797228738	0.0314750086	-0.1935177134	0.0717561392	-0.0106866449	0.0090409316	-0.1555710211	0.0257298176	-0.1434960854	0.023865153	-0.1497705541	0.1063657846	-0.0535851975	0.1038293735	0.0635449814	0.0949072952	0.0320459168	-0.0735642293	0.012819206	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0123937494026478	0.0352578397461939	0.0001536050242556	0.0012431152635682	-0.0782292733210852	-0.0074890764129662	5.608626551924814e-05	0.006119819204345	-0.1909192753919484	0.0382544248168557	0.0014634010180684	0.0364501697161866	-0.001584934169661	-0.000591878950856	2.5120163221590037e-06	3.503206924665176e-07	-0.002175050700214	-0.0004990816674726	4.730845548501412e-06	2.490825108072311e-07	6.327509787724332e-05	0.0001281077320556	4.003738011374722e-09	1.6411591012432995e-08	0.0	0.0	0.0	0.0	0.0	0.0
923.2473207728408	-1.6015342113223596	2.5649118300359324	852385.6153142288	981.5288301086424	-5.778993911743214	33.39677063196513	963398.8443344402	887.6450180089955	-0.1588151075494579	0.0252222383859458	787913.67799619	914.9615920481964	660.87234549863	1.065129	22.353857	0.0839250900825688	0.0559277707182032	-0.0298175546	0.0089021569	0.1181257201	-0.0875899364	-0.0081915839	-0.0971466933	-0.0323917365	0.0448955085	0.0227517505	-0.013586973	-0.0969100362	-0.034796814	-0.0650053187	0.1335896072	-0.0440817197	-0.0443664775	-0.0140720745	-0.1024843555	-0.0753127972	0.0166084574	-0.0484615582	0.0691895818	0.0064027893	-0.0546166434	-0.0924024739	-0.1559566934	0.1252441156	-0.0250017792	0.0565429004	0.0716209224	-0.1082588499	0.0780729422	-0.1251345543	-0.0132109193	-0.0916642732	0.0877654953	-0.0103697877	0.1871517086	0.0537828405	0.0179427228	-0.0429155531	-0.0233496579	0.0097534322	0.0895132968	0.2990493311	0.0233238771	0.0214437451	-0.1188114542	-0.0250498757	0.0052494426	0.0147251315	-0.0806489768	0.0629221482	0.0878871924	0.0733301379	-0.00052392	0.0294741184	-0.1177571341	0.0303431989	-0.0864259067	-0.0396768435	-0.0152565247	0.0401853143	0.0608729935	0.177104814	-0.0332668929	-0.10138226	-0.0561219865	0.0233811786	-0.1318928184	0.1108071801	-0.1501335356	-0.0564255097	0.1089567042	0.1520439134	-0.0854460353	0.0574734426	-0.0223755082	-0.0285117651	-0.037863206	-0.0184007974	-0.1427999727	-0.0228591195	-0.1262420288	0.0368853397	-0.0080668903	0.0243138116	0.0494398217	0.0703894366	0.0164229409	0.040814051	-0.0891783649	-0.0612101321	-0.085839816	0.1460432729	-0.1127401445	0.0272532801	-0.1613231548	-0.1163203423	-0.0729773042	0.0449007437	0.0652044227	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0121533463176035	-0.0002404030850442	0.0001477038267156	5.779364329881688e-08	-0.0977592612880471	-0.0195299879669618	0.0003814204299896	0.0095568731675846	-0.1994139098946732	-0.0084946345027248	7.215881533488273e-05	0.0397659074594808	-0.0005678521782844	0.0010170819913766	3.224560963823381e-07	1.03445577718259e-06	-0.0021540457622233	2.100493799070012e-05	4.639913145752158e-06	4.41207419993157e-10	0.0001383894590667	7.511436118945669e-05	1.915164238077384e-08	5.642167256900157e-09	0.0	0.0	0.0	0.0	0.0	0.0
