global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
855.8171001310819	n/a	n/a	732422.9088767744	1138.8977941117196	n/a	n/a	1297088.1854325407	792.341809314416	n/a	n/a	627805.5427876423	881.868017369225	675.7033718465601	n/a	n/a	n/a	n/a	-0.0581950446	0.0632098816	-0.1070429656	-0.1887336799	0.123352125	-0.2044997907	0.1054932284	-0.0851494906	0.1811882893	-0.1336723697	-0.0605427139	0.0443721858	0.0652165102	-0.0021916444	0.0062980618	-0.2853777076	0.0446895723	-0.0159961249	0.0769849382	-0.0849505258	0.0375532153	-0.0089307895	0.0361797705	-0.0010442926	0.0197612664	-0.0407103556	0.0567544564	-0.1712294228	0.048351012	-0.0442662213	0.0865348965	-0.0921180918	0.0219340426	-0.0950902879	-0.0903708358	0.083224876	-0.0257093562	-0.0552141116	-0.1320522948	0.0241848498	0.1621800957	-0.1011059731	-0.0109471391	-0.140883722	-0.0379353571	0.2524921947	-0.0503946457	0.0198783498	-0.0538467254	0.0986059804	-0.1451746303	0.1551178585	-0.0564840562	0.1396825237	-0.1090649036	0.0666390215	-0.1749648373	0.0002532206	-0.0592038022	0.0079827914	-0.1652306024	0.1323812709	-0.2211275976	0.0095209592	-0.1069411168	0.2955681109	-0.0349096586	0.0630591306	-0.0360021462	0.1081305506	-0.0162483219	0.0048559304	-0.0685734511	0.0663540527	-0.0265378535	0.0514561292	0.0011842922	-0.059684636	0.0114855728	-0.0350109681	0.0840287632	-0.0199590316	0.18615366	-0.0224101965	0.001145746	-0.1145054779	0.1431605084	-0.0373953907	0.0177320158	-0.1704337041	0.1381787613	-0.1454085533	0.0292700637	-0.0243048473	0.1802939964	-0.1570555447	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0434628847553426	n/a	0.0018890223512561	n/a	-0.0531987851654491	n/a	0.0028301107430796	n/a	-0.0201422522467709	n/a	n/a	0.0004057103255725	0.0008553269148494	n/a	7.315841312657927e-07	n/a	0.0011482602530752	n/a	n/a	1.3185016087923223e-06	-0.000567992262225	n/a	n/a	3.226152099474732e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.1728163797591	0.3557162486771403	0.1265340495729371	733031.8915076486	1124.2945060490065	-14.60328806271309	213.25602224257867	1264038.1363319794	793.2891929088221	0.9473835944061192	0.8975356749498583	629307.7435859303	878.3609211422148	682.1825824200529	1.057976	21.415548	0.1160967689842387	0.0580083988898202	-0.0266272868	0.0266220425	-0.0417027604	0.040724567	0.1425004618	0.0286694261	0.0017544547	-0.0940048064	-0.0894361723	0.0139840464	0.0014093627	-0.0278104827	0.0767158761	0.0632661408	0.0187030862	-0.0456587514	0.0159327325	0.0931932824	0.1599148224	0.0648721458	0.0978670724	-0.0267686742	0.0475189927	-0.0937980535	-0.0136004309	0.0583265444	-0.1022766271	-0.0853538241	-0.091259785	-0.1885914529	-0.0956689589	-0.0577882296	-0.0485569699	-0.004249193	0.0727475169	-0.1120960976	-0.0324696922	0.0623986869	0.0208662829	-0.0649540668	-0.0272851016	-0.0347656995	-0.282049334	-0.0222011928	0.026277421	0.0313776338	0.14129099	0.0858258274	0.0291292609	0.0552287724	0.0343502904	-0.073860089	-0.0802335839	0.1111036674	0.1097140227	0.0921127846	-0.0776074788	-0.0222651067	-0.0487027295	-0.0583580726	0.0590421737	0.1663529966	-0.0297230174	-0.0857499752	-0.0452192029	-0.0181875989	0.1526033042	-0.1562221953	0.0389872447	-0.0778931507	-0.1286528531	0.0035709914	-0.0234696082	0.0347044502	-0.0556587354	0.0377744754	-0.0485118512	-0.0603544862	0.053632211	-0.0248595971	0.1056014382	-0.15891027	0.0847037661	-0.1058780999	0.009127736	-0.0043775432	0.19026426	-0.0657541795	-0.0241586179	-0.2132815177	0.0664210961	-0.1049857116	-0.1032946483	-0.0336227319	0.1247203428	-0.0882537695	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0432993584770571	-0.0001635262782855	0.0018748344445246	2.6740843689907744e-08	-0.036111904206308	0.0170868809591411	0.0013040696254055	0.0002919615009118	0.0133613642188663	0.0335036164656372	0.0011224923162765	0.0001785260537892	0.0005774275422758	-0.0002778993725735	3.3342256657867085e-07	7.722806127680054e-08	0.0008575495015721	-0.0002907107515031	8.451274103949717e-08	7.353911476465571e-07	0.0001702525193218	0.0007382447815468	5.450053574810824e-07	2.8985920335419882e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.0301508045698	1.857334424810688	3.4496911655868483	736215.7396897128	1130.4507336886425	6.156227639635972	37.89913875101789	1277918.86129719	793.0919830219743	-0.1972098868477587	0.0388917394705058	628994.8935337276	877.9404994465056	695.5256881899047	0.945449	19.137785	0.0411600849904132	0.0194190263511533	0.0111289629	0.0600654847	0.0540315206	-0.0089980579	0.035605503	0.0073490743	-0.1074843463	-0.0495212081	-0.199122835	-0.0277386076	0.0029815858	-0.033088953	0.1250056886	0.1038941503	-0.0239575094	0.0540479176	0.0975371359	0.0039606468	0.0898285555	0.0264375988	0.0145399145	-0.0044425697	-0.0965639333	-0.0242299615	0.0715775955	-0.029074541	0.0395410455	-0.1603966315	0.0856934135	-0.0459809706	-0.1406058951	0.0577969771	0.0944388828	0.120626666	0.0992651813	-0.2786716945	0.1326613809	-0.0017965608	0.0614419745	-0.0770214673	0.1072258564	0.1493535998	-0.0543870894	-0.0655174857	0.0457114478	0.0053821116	0.1184806155	0.081213567	0.095789652	-0.0372683996	0.0108962657	-0.1272038084	0.0164797153	0.049191519	0.0764002204	-0.0757406085	0.0439844497	0.0293745386	-0.0568961605	-0.1337611711	-0.0524885512	0.1403681212	-0.1161675293	-0.0346924777	-0.0641380559	-0.1293525017	-0.0403395564	-0.1092237777	-0.0453894168	0.0493191592	0.0855323461	-0.0182610497	-0.0085357706	0.0535368384	-0.0317989976	0.0223852556	-0.0830299225	-0.0078100312	0.0802186905	0.0195982662	0.1015978024	-0.1994137465	-0.0035899379	0.0208558248	0.0352842075	-0.0613940487	0.1295004955	-0.1049617662	0.0784627279	-0.1756004261	0.0907072962	-0.0795452652	-0.0255588622	0.0079115437	-0.037780379	-0.0341636599	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.036998510612733	-0.006300847864324	0.0013688897875605	3.970068380935753e-05	-0.0465780247790093	-0.0104661205727012	0.002169512392314	0.0001095396798423	0.0196221712807442	0.0062608070618778	3.919770506606017e-05	0.0003850296057708	0.0003378985014808	-0.000239529040795	1.1417539730297021e-07	5.737416138417278e-08	0.0008140423242688	-4.35071773033e-05	1.892874476900782e-09	6.626649057009501e-07	0.0002498624910537	7.960997173189999e-05	6.337747599153915e-09	6.24312644355603e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.838882209818	1.8087314052482952	3.2715092963314727	739322.9033598293	1127.4205254128894	-3.0302082757530115	9.18216219444204	1271077.0411222756	795.0721876394308	1.9802046174564796	3.9212103269959617	632139.7835577503	878.0761156536284	704.1284182465192	0.987375	19.98646	0.0827262455738552	0.0430540657807879	0.0455186552	0.0410673478	0.0942555068	0.0299633162	0.0309619876	0.0826188621	0.0215837936	-0.0564872818	-0.2185805994	0.0267133732	0.0297439188	0.0436987693	0.0269163453	-0.0534999286	-0.0362035892	0.020103396	-0.0310897055	-0.0675407126	-0.0513602867	0.1051450265	-0.0319194372	0.0373052426	-0.0621832695	-0.0672779716	-0.0209631735	-0.0026473833	-0.0480065533	-0.1205175518	-0.0165217907	0.1624564127	0.1224279973	0.0477260519	-0.0130173189	0.133227727	0.1447481096	0.097730166	0.0347155832	0.0049963535	0.0794288546	0.0302378431	-0.0766794302	-0.0576546858	-0.001580554	-0.0525197118	0.0546808479	-0.0430066279	0.0864132581	0.0536865276	-0.0168532663	-0.1039344763	0.0325211153	-0.0429160749	-0.0453211798	-0.0710569771	-0.0585407263	-0.0163210989	0.0915521461	0.053434096	-0.0268707331	-0.2249733776	0.0363336823	-0.0358305338	0.081173597	0.0318178216	-0.0540364973	0.1074135811	-0.0474211625	-0.0702813624	-0.0537621894	-0.0206738755	-0.0683874446	0.0065853065	-0.0003986553	0.0632928967	-0.0035306732	-0.017267849	0.0566101176	0.0485546248	-0.0162205315	-0.0101664124	-0.0225164719	-0.1273721326	0.0121305399	0.0585898127	0.0325469959	-0.0528743439	0.0645875304	0.0468059115	0.0047960117	-0.1302498835	0.0770795777	-0.0490009525	-0.0130573229	0.0128186165	0.0132821772	0.0624467867	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0180901598978806	-0.0189083507148524	0.0003272538851308	0.0003575257267558	-0.0500216542062901	-0.0034436294272808	0.0025021658895336	1.1858583632434325e-05	-0.0099009562338778	-0.029523127514622	0.0008716150582446	9.802893434516366e-05	0.0005849441723805	0.0002470456708996	3.421596848019081e-07	6.103156351028285e-08	0.0004440723905116	-0.0003699699337572	1.36877751884307e-07	1.9720028801468697e-07	0.0002498696447388	7.153685100021179e-09	5.117521051026502e-17	6.243483936189414e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.2431636634915	-2.595718546326566	6.737754771743701	734865.8416477917	1129.2031585405457	1.782633127656254	3.177780867817519	1275099.7732579447	793.3320189131067	-1.7401687263241	3.028187196076441	629375.6922327459	880.05697757176	700.2228809884451	1.024674	20.741457	0.0898951221471881	0.0516109360346103	0.0240988588	0.0415711088	-0.0348069115	0.0074183171	-0.0492184953	0.0752770637	0.0944676048	0.0941192616	-0.0262235322	0.1165313928	-0.0233407484	-0.0166407655	0.1149956373	-0.0295549747	0.0406564136	-0.0837130084	0.0497518749	-0.1025464095	0.0434074929	0.156586531	0.0986095214	0.0401762497	0.0439058424	-0.0513412337	-0.1471285274	-0.0686329009	-0.0255333518	0.1767814279	-0.138966402	0.1256635757	-0.0215112263	-0.0926978736	-0.0275472334	-0.0438931451	-0.1065541662	0.0739168903	0.1380149438	-0.1639439682	-0.0135412092	-0.0103807592	-0.196710435	0.1614295283	0.0310573341	0.0429290241	-0.0129006303	-0.0188582997	-0.0002798303	-0.0105663114	0.0322060017	0.0363511079	-0.0824467192	-0.1550078892	-0.1231279544	-0.0340811526	-0.0918681791	-0.1050156543	0.0606379968	-0.0144119619	0.0433727769	-0.0165806771	0.0639296639	-0.1176830083	-0.0148484976	-0.0224988953	-0.0171280232	0.1004593894	0.1504098604	0.2192947801	0.1638146456	0.0672555046	0.1223784697	0.0509821623	1.06749e-05	0.0411350203	-0.0006782547	0.0686882776	0.0331437434	-0.0067513497	-0.0718793467	-0.0474172459	-0.0419083223	-0.091285142	0.0368629969	-0.0597920906	0.0412955183	0.0373935751	0.0628294805	0.1135088344	-0.085983386	-0.0331806036	-0.0336076152	-0.1346857523	-0.0122121018	-0.0204170994	0.0323674674	0.1893396681	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0037948450609519	-0.0142953148369287	1.440084903663103e-05	0.0002043560262869	-0.0367034412296618	0.0133182129766283	0.0013471425980992	0.0001773747968908	0.0356827439282483	0.0455837001621261	0.0020778737204706	0.0012732582142489	0.0004659538679576	-0.0001189903044228	2.1711300706464854e-07	1.4158692546654402e-08	0.000570537594948	0.0001264652044364	1.599344793314045e-08	3.2551314724904816e-07	0.000161367270168	-8.850237457080001e-05	7.832670304670188e-09	2.60393958814723e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.3640998278184	0.120936164326963	0.0146255558421182	735073.1996735655	1125.300454433609	-3.902704106936653	15.23109934630022	1266301.112748487	793.2344730116619	-0.0975459014448461	0.0095152028886876	629220.9291740889	877.3384562674023	689.5176191700315	1.159234	23.465216	0.1310050440092939	0.06922374282956	-0.0068725706	0.0263146856	0.1305157482	0.0188539988	0.0143368594	-0.0267997197	-0.145126104	-0.0429704638	-0.1715217322	0.0145245011	0.0111098187	0.0106140545	0.2354200189	0.0717470635	0.01890062	0.1258536212	0.0786795823	-0.0808075403	-0.0769767877	-0.0521935394	0.0167824291	-0.0596692889	0.0486620959	-0.0299628644	0.1036705683	-0.1008120256	-0.0054493943	0.0609787178	-0.0401420136	-0.0537382939	0.2035261942	-0.1164718836	0.1164626273	-0.1560497363	0.0105367114	-0.0947976727	0.031912851	0.0194573321	-0.0702250426	0.0135758112	-0.2039668606	0.004841015	-0.02829596	-0.0319078311	0.0591962385	-0.0262075447	0.0699277359	0.1374208749	0.1982584484	-0.1078348055	0.0494880801	-0.0516617232	-0.0534491551	0.0455902523	-0.1011211969	0.0050340981	-0.0381278365	-0.1440493852	0.0600402494	0.0181717898	0.104790844	-0.0036597178	-0.0083032512	-0.0046147621	-0.0563974799	0.0145392214	-0.0798757663	0.1280259738	-0.0220773559	0.0165815013	0.2330356994	0.0902625464	-0.0034114759	0.0127581924	0.047895945	0.0739926189	0.1303682533	0.0472392978	-0.0650436218	0.001616381	0.0644424015	-0.1784148663	-0.0260681899	0.0309388116	-0.1076881898	0.0711594984	-0.117726893	0.0677178217	0.0665133167	0.0415391948	-0.0131524406	-0.0081070599	0.0290364194	0.0056010759	0.0242959934	0.1723855176	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0142163260983352	-0.0180111711592871	0.0002021039277342	0.0003244022865291	-0.0365701752084817	0.00013326602118	0.001337377714779	1.775983240117467e-08	0.0197588758075966	-0.0159238681206517	0.0002535695759239	0.00039041317318	0.0010049598348061	0.0005390059668485	1.0099442695735038e-06	2.905274322982864e-07	-0.0005095795376279	-0.0010801171325759	1.1666530200839846e-06	2.596713051690644e-07	-0.0001582444045711	-0.0003196116747391	1.0215162262953227e-07	2.504129157806197e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.1239179238199	3.7598180960014815	14.136232115020206	741534.4020204698	1133.5250850173663	8.224630583757289	67.64454823927576	1284879.1183636277	795.6120880912961	2.377615079634211	5.6530534669039945	632998.5947169922	880.2853679974874	710.3345051830255	1.167175	23.625971	0.0712086341740235	0.035980549770794	0.0540741645	0.0472236455	0.0582847597	-0.0735563478	0.020913719	0.0280445733	-0.1262849468	0.0017493599	-0.1269099657	-0.053192571	0.0664804428	0.0471666714	0.0707678035	-0.1257569114	-0.0340519485	0.0258917146	-0.0041476334	-0.1063298506	-0.1104522969	-0.0435458415	-0.0389317507	-0.039770998	-0.0749610207	0.0199325906	-0.0407824014	0.0943211196	-0.0640094533	-0.0775464997	0.0874289816	0.0477991044	0.1013075695	0.0249368441	0.1107791004	-0.0372998083	0.1305652533	-0.0008681694	0.0014552172	0.1710323735	0.1391113862	0.1872223555	0.1220650199	0.0035394283	0.0142555198	-0.0603491784	0.0739319214	-0.0026565335	-0.0085848918	0.0287983842	0.0365255709	-0.2253257224	0.054898926	0.0949790299	-0.0615315744	-0.0429038125	-0.1143866032	0.0904630034	0.1096691198	0.013856017	0.0318810073	-0.1649801064	-0.0006030544	0.0049838214	0.0914912911	0.1559155936	0.0090954596	-0.0440276163	-0.0614052978	-0.0251396288	-0.0413749313	0.0426980324	-0.0782631447	-0.0943031626	0.0068200031	0.0537784961	0.0434233782	0.0379877298	0.078832168	-0.0108879032	0.052872805	-0.0264680332	0.0749775725	0.0268947233	0.0341924453	0.101896466	0.0346551591	0.0180304488	-0.1253338208	0.1144689063	-0.0007567802	0.064257015	-0.0016160203	0.0473439834	0.0271684605	-0.0164778281	-0.0533943209	0.1645236093	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.014378731319411	-0.0001624052210757	0.0002067479143558	2.6375455832679205e-08	-0.0161859576257654	0.0203842175827163	0.000261985224263	0.0004155163264595	0.0113077365677156	-0.0084511392398809	7.142175445185638e-05	0.0001278649062848	0.0006519934423784	-0.0003529663924277	4.25095448904436e-07	1.2458527418342516e-07	-5.906485426399044e-05	0.0004505146833639	2.029634799264837e-07	3.4886570092264293e-09	-0.0001989807713865	-4.0736366815400006e-05	1.6594515813188228e-09	3.9593347381566575e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.6374878313796	-2.486430092440287	6.182334604592613	737258.3355093827	1128.1984498605789	-5.326635156787461	28.373042093524177	1272831.742267813	793.9380568689088	-1.6740312223872706	2.8023805335274194	630337.6381447787	880.80015314193	709.4327900525435	1.043184	21.116144	0.0549402843994885	0.031723887272715	0.0450845313	0.0671982178	-0.0447879143	0.0113257839	-0.0028298097	0.0960827218	0.0908478255	0.0646887191	-0.0858246593	0.1085128441	-0.0365745362	-0.021942768	-0.0006912795	8.8968e-06	-0.0458021653	-0.0797609079	0.1382176278	-0.0079592971	0.0744849571	0.0316789466	-0.013970907	-0.1108599502	0.0067840583	0.0196971617	-0.1673360855	-0.0312631835	-0.0651429897	-0.0021010158	-0.0729718702	0.0028233007	-0.0749920639	0.0136914186	0.0590829601	0.0544461289	0.1312659135	0.127690058	-0.0834579617	0.1180650183	-0.2604850823	0.0957696635	-0.0340994734	-0.0631752528	-0.1466993641	0.0451857429	-0.0216408932	-0.0038459753	0.0551008173	-0.0778946782	-0.0325150713	0.0127583719	-0.0549866423	-0.1437654589	-0.0538667011	0.1053972304	-8.51073e-05	-0.0277236318	0.0472965705	-0.0496737785	0.0772159042	0.013849941	0.001430152	-0.0554307537	-0.0638664108	-0.0774413347	0.1123924602	0.0016213195	0.0806261786	0.076446111	-0.0400513887	-0.1698399393	-0.057748518	0.0312106128	0.0027568468	0.038052774	0.0656406811	0.0303306714	-0.0409144879	-0.0620072683	0.0721329049	-0.0614762667	0.0553414143	-0.0167013307	-0.0141493972	-0.0248297753	0.0668131588	0.1228724174	-0.0476972888	0.0054480745	-0.0481634184	0.1050579569	-0.1062807136	0.0090044597	-0.0315633057	0.084398514	-0.0610277823	0.2433799959	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0185521684420422	-0.0041734371226311	0.0003441829539019	1.741757741655618e-05	-0.0366590742865753	-0.0204731166608099	0.0013438877275486	0.0004191485058071	0.0339482269031776	0.0226404903354619	0.0005125918026301	0.0011524821098696	0.0006519781901198	-1.525225859998723e-08	4.250755603918901e-07	2.3263139240088445e-16	-0.0002120646873011	-0.0001529998330371	2.34089489093834e-08	4.497143160011332e-08	-0.0001989310510705	4.972031600000183e-08	2.4721098231400386e-15	3.9573563080013886e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.7615216103845	-1.8759662209951105	3.5192492623146747	734040.3049121414	1130.6072190482662	2.4087691876873123	5.802168999551794	1278272.6837640542	792.7039170558883	-1.2341398130205334	1.5231010780823573	628379.5001157486	879.9466715040661	690.6120908468672	1.008013	20.404209	0.0838775633100568	0.0405184539415537	-0.0069679131	0.0202531709	0.0074564219	-0.0191498851	0.0096136385	0.0085780523	-0.0389544279	0.0765915905	-0.1170014949	0.1607743614	-0.0486680355	-0.0577039168	0.1035754174	0.0793453705	-0.1312992694	-0.0585162908	0.0883222609	0.0485966973	-0.038112079	-0.0032940568	0.0150616192	-0.0608543047	0.027382395	0.0284116322	-0.059983675	0.1174143969	0.0665715501	0.064469957	0.0995136565	-0.0196180073	-0.0671394569	0.1609109152	0.0679379192	0.0749227085	0.0390624023	0.0330948412	-0.1250572485	0.0100847438	0.0105813879	-0.02311135	-0.1473565296	-0.0230569974	0.2425205768	0.1421184045	-0.002605911	0.0157660469	0.0656644668	-0.0459161813	0.0829173617	-0.1016445907	-0.1550346092	-0.0771480964	0.0215271427	0.1011123229	-0.0410390778	0.0554066869	-0.0060302812	0.0604287429	0.0054247734	-0.007663143	0.0804116249	-0.0851398706	0.0551184766	-0.009522541	0.1158371813	-0.1274339427	-0.0169482456	-0.0907688927	0.0418016566	-0.0191331518	-0.102430934	-0.0309459299	0.0138042558	0.0194053645	0.0409991921	0.0153756732	-0.0607224369	-0.0544985001	0.027956339	-0.0086669674	0.0810050315	0.0407583115	0.0263256569	0.1488709325	0.1295280851	0.0478285731	-0.0398222279	-0.0530446499	-0.0503607067	0.0492822072	-0.0449872487	0.059689446	1.99189e-05	0.061033011	-0.0459571624	0.1402847232	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0020820648196178	0.0164701036224244	4.334993913090103e-06	0.0002712643133333	-0.0269949057086478	0.0096641685779274	0.0007287249342187	9.33961543026012e-05	0.0533420000830204	0.0193937731798427	0.0003761184381511	0.0028453689728569	0.0001850051231751	-0.0004669730669447	3.422689560103392e-08	2.180638452517393e-07	-0.0001709942312038	4.10704560973e-05	1.6867823640402463e-09	2.9239027104978613e-08	6.001578448474332e-05	0.0002589468355552	6.705346364407423e-08	3.601894387319157e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.5776730240817	2.8161514136971846	7.930708784868651	738873.7759614951	1127.3139460581654	-3.2932729901008315	10.845646987327672	1270836.7329772322	795.113017664244	2.409100608355743	5.803765741180012	632204.7108591404	879.3912577674503	700.3573270955133	1.063757	21.532581	0.1221268094360339	0.073413950385625	0.0099469758	0.0442401379	0.0112444661	0.0099184052	0.0736159983	0.01462562	0.0460647614	-0.0861816751	0.1511849157	-0.0406648636	0.0434063121	0.0252791327	-0.0458051789	0.128585877	-0.0237659303	-0.0634338769	-0.0201975774	0.123062047	-0.1192067795	-0.1930611762	-0.1810874784	0.0699832289	0.1569553119	0.0883911065	0.1118010088	-0.0801468794	0.0499039953	0.0417989335	-0.0836045151	0.0980542699	0.0793045151	-0.0015277622	-0.2184812857	-0.1787682977	-0.0552260132	-0.1706907951	-0.0166717977	-0.0435379274	0.1410349285	-0.0544971376	0.0505239935	0.0972550234	-0.0152070987	0.0661914745	0.0231619751	0.0343960713	0.0802891998	0.0212150327	-0.0831046108	0.1427554493	-0.116390101	0.1592753803	0.1251633293	-0.0779666821	-0.0850706341	-0.160337606	-0.007234535	-0.0646389918	-0.0258365266	0.0434012608	-0.0364703928	0.0707911386	0.1524853778	-0.1591729352	0.1295424405	0.0087958675	-0.1485117582	0.0101279306	0.0927667182	0.096190509	0.0286709889	-0.0090812686	-0.0063275468	0.0144902566	0.0502175646	-0.0372653087	-0.0697509867	0.0119618956	0.0476935901	0.072086165	0.0421048078	0.1501592979	0.0814282886	0.0400439381	0.0198348346	-0.0596885928	-0.0737708873	-0.1089028343	-0.053677767	0.0726760912	0.0169332279	-0.004066754	0.0827182442	0.1044844106	-0.0766097673	-0.049507831	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0003766218477352	0.002458686667353	1.4184401619147618e-07	6.045140128219402e-06	-0.0193908665177957	0.0076040391908521	0.0003760057043109	5.782141201601469e-05	0.0013010390228487	-0.0520409610601717	0.0027082616280663	1.6927025389751003e-06	0.0010379770846004	0.0008529719614253	1.0773964281555462e-06	7.275611669777235e-07	-0.0002596029869559	-8.860875575209998e-05	7.851511595935312e-09	6.739371083642519e-08	-0.000198865948691	-0.0002588817331757	6.701975177207675e-08	3.954766554877144e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
