global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
922.2188171809576	n/a	n/a	850487.5467626444	1083.884405821068	n/a	1174805.4051820894	n/a	867.8245620196491	n/a	753119.4704445958	n/a	900.717978214872	677.692775248818	n/a	n/a	n/a	n/a	-0.0170071594	0.0670422117	-0.0385594909	-0.0236716078	0.0406729315	-0.0302921778	0.0458870281	-0.0122367508	0.0057734136	-0.029211593	0.0628165323	-0.0776342896	0.0001297707	0.027096044	-0.0427295591	0.0072627937	-0.0526724138	0.0257905454	0.0019435195	-0.0112932173	0.0266950365	-0.0997472081	0.0167757582	-0.0305692227	0.0599854195	-0.0340563582	0.0333468806	-0.0696906431	-0.0116638353	-0.0604246161	0.0251940339	-0.0610422163	0.0397726012	-0.0012332466	0.0421808949	-0.0539635827	0.0217585694	-0.1291694466	0.0644475098	-0.0002161166	0.1222043767	-0.0063447264	0.132371647	-0.1495356038	0.1213345173	-0.123907225	0.1005644403	-0.1243861659	0.1922858689	-0.130821051	0.0555012415	-0.0322991461	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0244561170998451	n/a	n/a	0.0005981016636013	0.681311532806518	n/a	0.464185404735167	n/a	-1.0599026518599004	n/a	n/a	1.123393631419649	0.0514655821944895	n/a	n/a	0.0026487061506177	-0.0024768916592636	n/a	6.13499229172959e-06	n/a	0.0094401218427727	n/a	8.911590040639424e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.9706673610306	0.7518501800730064	0.5652786932758121	851874.8528088662	1078.1011295213225	-5.7832762997454665	1162302.0454751514	33.44628475919762	867.0577976731303	-0.7667643465188121	751789.2245057789	0.5879275630924209	899.6381934714202	679.7550148134934	0.8621299999999998	30.694305	0.2268248731654117	0.116842213610108	-0.0113415966	0.0609646943	-0.028183701	-0.0058741582	-0.0206172334	-0.0065027237	0.0312617128	-0.0616800745	-0.0025508014	0.0121882361	0.0185625804	-0.0705807162	-0.0042860188	0.0069835191	-0.0284314517	0.0418976739	0.0273968223	-0.0311513145	-0.0058625246	-0.0514447567	0.0328567044	-0.0416566558	-0.0247256713	0.0047783511	0.0367275645	0.0217457465	-0.0135641429	-0.0218204157	-0.0094165133	-0.0640071108	0.0239904137	-0.0601347996	0.0429436963	0.011706635	0.0331345536	-0.0688638071	0.0577784699	-0.0557093388	0.0801572021	-0.0068123862	0.0664426905	-0.001923023	0.0593429682	-0.083275579	0.105362074	0.029710865	0.0630464715	-0.0162951052	-0.0200234282	-0.0288293895	-0.0015911974	0.0712260718	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0357174142496887	0.0112612971498436	0.000126816813497	0.0012757336806838	0.6379556356468328	-0.0433558971596852	0.4069873930535544	0.0018797338185212	-1.0370292435523822	0.0228734083075181	0.0005231928076024	1.075429651982826	0.0497163205690007	-0.0017492616254887	3.0599162344077e-06	0.0024717125309196	-0.0029359858582469	-0.0004590941989833	8.620012959825786e-06	2.1076748354011795e-07	0.0102184514292679	0.0007783295864952	0.0001044167496123	6.057969452137903e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.7461551692152	-0.2245121918153927	0.0504057242737516	851460.4668795693	1073.5229114511394	-4.578218070183084	1152451.4414105308	20.96008069815092	866.309211182207	-0.7485864909232305	750491.6493791378	0.5603817343927558	897.5871668030866	681.2787778957828	0.566528	20.170034	0.1542945710982879	0.0782088285952025	-0.0012423303	0.059898312	-0.0151062861	0.0085705187	-0.0479884688	0.0093351248	0.0249445203	-0.0426385036	-0.0032859815	0.0274648882	0.0091919255	-0.0574766486	-0.0087572763	-0.0282282262	0.0179774308	0.0243739836	-0.0262269282	0.0369811489	-0.0049955285	-0.0571906656	0.0060585701	-0.0108111483	0.0068699042	0.011478159	0.0109188186	-0.0846197871	-0.0673873937	0.0394252133	-0.0155452989	-0.0578472023	0.0323566519	-0.052064677	0.0667750916	0.0180677783	0.0347439018	-0.052073269	0.0445763597	-0.0361358393	0.0917239951	-0.041104896	0.0666627759	-0.0112469361	0.0268675061	-0.1129391947	0.0830577742	0.0100199561	0.0472264472	-0.0145668369	0.0305678436	-0.0068151853	-0.0215325393	-0.0171011039	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0131592789446699	-0.0225581353050188	0.0005088694684395	0.0001731666223436	0.6091087931115595	-0.0288468425352732	0.3710135218458206	0.0008321403242548	-1.0326071312727263	0.0044221122796559	1.955507701388388e-05	1.0662774875552894	0.0497188922307528	2.5716617520973872e-06	6.6134441672006026e-12	0.0024719682446532	-0.0019024914222933	0.0010334944359536	3.619473611899584e-06	1.06811074914705e-06	0.0092851679074068	-0.0009332835218611	8.621434306873717e-05	8.710181321774606e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.516711678711	0.7705565094958047	0.5937573343263581	852883.1167498594	1074.2106904930831	0.6877790419437133	1153928.6075696263	0.4730400105370121	866.1790526494073	-0.1301585327997827	750266.1512486247	0.0169412436605921	898.6802927407282	687.5046665116378	0.571429	20.34453	0.2026696045631129	0.1006607861244859	0.0006933007	0.0664368822	-0.0223849058	-0.036684812	-0.0521603612	0.0032349583	0.0378227729	-0.0405646618	0.0023734059	0.0372229392	0.0337757627	-0.0349360307	0.0115916066	-0.0234149857	0.0215696247	-0.0033882095	0.0157566553	-0.0012517259	-0.0088321704	-0.0583651292	-0.0106321208	-0.028965746	0.0082350117	0.0297112472	-0.0221584665	-0.0272156796	-0.0469512256	0.0582382567	-0.0241500774	-0.0603922692	0.0236370105	-0.0535631597	0.0574618451	0.0005543462	0.0514693218	-0.051683949	0.0490768779	0.0116339808	0.0336313624	0.0114291473	0.0237856536	0.0105908372	-0.0276326484	-0.0479431314	0.0210616218	0.0383273469	0.0032667154	-0.013448039	-0.0251344842	-0.0051929275	-0.0323357773	0.0461671375	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0084361377858073	-0.0047231411588626	2.2308062406541947e-05	7.116842074112568e-05	0.6187252903691842	0.0096164972576247	0.3828209849424313	9.24770195059034e-05	-1.0868452476364467	-0.0542381163637204	0.0029417732666844	1.1812325923099292	0.048728471397834	-0.0009904208329188	9.80933426279574e-07	0.0023744639247695	-0.0004429924434472	0.0014594989788461	1.9624230495132068e-07	2.130137269252809e-06	0.0095170850913	0.0002319171838932	9.057490863504472e-05	5.378558018495276e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.462357481382	-1.054354197328962	1.1116627734251998	850936.8009701091	1073.4107721655407	-0.7999183275424002	1152210.6858010225	0.6398693307382307	865.1222508689367	-1.0568017804705503	748436.5089485354	1.1168300032057257	897.7434836370742	684.5417944837843	0.527374	18.776037	0.2342476243622308	0.1170867069178497	0.0106566045	0.0749499638	-0.0221678649	-0.0218989278	-0.038489909	0.0036072846	0.0239133182	-0.0233976649	0.0282308987	0.0439470281	0.0205250957	-0.0410448042	-0.0069733522	0.0538452739	-0.0459954129	0.018862553	0.0133052808	-0.0290689843	-0.0261455531	-0.0542982871	-0.0099707399	-0.0297873971	0.0012678435	-0.0277219109	0.0578258525	0.0199946622	0.0061309366	-0.0165481971	-0.0283120382	-0.062506573	0.0355451083	-0.0403311772	0.0645621185	0.0130344315	0.0664775363	-0.0367317232	0.03303799	0.0001814326	0.0045617228	-0.0152460024	0.0348445254	0.0027810678	-0.0616152646	0.0018808115	-0.0021009287	0.0314419257	-0.0156668044	0.012585729	0.0533476967	-0.0101395846	-0.0252229388	0.0250369811	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0158401331350148	-0.0242762709208221	0.0005893373298211	0.0002509098177349	0.6225844857900569	0.0038591954208726	0.3876114419464695	1.4893389296484446e-05	-1.057722693533961	0.0291225541024857	0.0008481231574522	1.1187772964167375	0.0493701084309487	0.0006416370331147	4.116980822642422e-07	0.0024374076064836	0.0013719577708408	0.001814950214288	1.8822681249704568e-06	3.294044280344058e-06	0.0084338802603417	-0.0010832048309582	7.11303362457814e-05	1.1733327058113985e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.8625229027684	-0.5998345786135815	0.3598015217005328	849830.5111326573	1075.130332651718	1.7195604861772154	1155905.2321877936	2.956888265622021	865.2532950487602	0.1310441798234478	748663.2645927368	0.0171725770656001	898.0165704060676	683.4209985427963	0.545187	19.41024	0.2290698749412861	0.130302489080013	0.007520488	0.061093643	-0.0070234229	-0.0220748351	-0.0182875478	0.0046791401	0.0193288803	-0.0445610776	0.021652838	0.0401245401	0.0457848527	-0.0413711507	0.0200506133	0.0423574384	-0.0435848415	0.0246652834	0.061306893	0.022043647	-0.0301519516	-0.0497149207	-0.0160539844	-0.0498001771	-0.0006984319	-0.0007882141	0.05593675	0.0443771213	-0.001652216	-0.0298879636	-0.0240582831	-0.0516546556	0.0269620038	-0.0276332473	0.088258114	0.0106703993	0.0548459381	-0.0162360086	0.0302701008	-0.0021132517	0.0354546815	0.0407889311	0.0344697951	0.0057666137	-0.0749091295	-3.65205e-05	-0.0512666428	0.0608877882	-0.017443214	0.0260423798	-0.0629596993	0.0082439437	-0.0088965211	0.0101982372	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0393836673260068	-0.023543534190992	0.0005542980022024	0.0015510732520455	0.5974725307045077	-0.0251119550855491	0.3569734249464488	0.0006306102882186	-1.0539486950128063	0.0037739985211546	1.424306483767768e-05	1.1108078517191975	0.0471607044242469	-0.0022094040067018	4.881466064829985e-06	0.0022241320417911	0.0009178194175374	-0.0004541383533034	8.423924832086922e-07	2.0624164394112386e-07	0.0075646148774751	-0.0008692653828666	5.722339824451763e-05	7.556223058502176e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.5460607522352	-0.3164621505331979	0.1001482927200964	849247.1420879625	1078.045224353095	2.9148917013769733	1162181.5057505148	8.496593630756346	865.4929719646126	0.2396769158524421	749078.0845201376	0.0574450239925386	898.2344002101732	677.2376956488724	0.530574	18.889986	0.2162513275637015	0.1582597077969584	0.0202022375	0.0567654384	0.0065022146	-0.0194541603	-0.0413316707	0.001670765	0.0306342885	-0.0337352331	0.0262175846	0.0375245581	-0.0059076707	-0.0237361005	0.0218389038	-0.0015322053	-0.0612500545	-0.03018453	0.0933581904	0.0486828717	-0.034237751	-0.0487923979	-0.0055941929	-0.0010652392	2.7856e-05	0.0354594624	0.0529962309	-0.0006153098	-0.0064128505	0.0510572845	-0.0297499109	-0.0396515768	0.011548574	-0.0301293335	0.1133051673	0.0452576011	0.0366681794	0.0175253752	-0.0028333256	0.0205626487	0.0625959862	0.0384688824	0.0388584336	-0.0394536794	-0.0880744008	0.0093876084	-0.1217402889	0.0520362893	-0.0427603108	0.0572701075	-0.0066935182	0.0402597917	0.0313506585	-0.0344919689	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0348179877787373	0.0045656795472695	2.084542972835506e-05	0.0012122922729602	0.6291724910914525	0.0316999603869447	0.3958580235462238	0.0010048874885338	-1.018306872227399	0.0356418227854073	0.0012703395314663	1.036948886025548	0.0445300248490348	-0.002630679575212	6.920475027438099e-06	0.0019829231130556	0.0008980648110514	-1.975460648599996e-05	8.065204048487869e-07	3.902444774167116e-10	0.0073281717622916	-0.0002364431151835	5.370210137764798e-05	5.590534671767792e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.3496828999909	1.8036221477556185	3.2530528518745894	852574.6369115136	1075.988104214326	-2.0571201387688234	1157750.4004107397	4.231743265328263	864.8178453910102	-0.6751265736023697	747909.9057067493	0.4557958903840759	897.5927218377302	684.4041955335084	0.534013	19.0124	0.1042799759235105	0.0470603820140508	0.0241427182	0.0638416405	0.0158138163	-0.01158763	-0.0415487535	-0.0297390958	0.0422681143	-0.0103050961	0.0296981541	0.0543591772	0.0005592135	-0.0157946969	0.0360687192	0.0111796014	-0.0446130156	-0.0145439101	0.0494124313	0.0422244153	-0.0341074308	-0.0581147875	-0.0112205506	0.0054484926	0.0262480286	0.0390093043	0.0174008049	0.0136152981	-0.0384341686	0.0916728691	-0.0345415805	-0.0491642008	0.0150026237	-0.0347808337	0.0833035147	0.0285893748	0.0339499258	-0.0072637095	-0.0006699269	0.014923955	0.0510993171	0.0542150055	0.0289963219	-0.0025144722	-0.0935741732	0.0193085733	-0.074817312	0.0383523822	-0.0487896452	0.0708665114	-0.0863956984	0.0666522128	0.0256433726	-0.0151888634	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0103629940830529	0.0244549936956844	0.0005980467166559	0.0001073916463653	0.5994512283670304	-0.0297212627244221	0.3593417751907415	0.0008833534579341	-1.0304236540566478	-0.0121167818292489	0.0001468164018976	1.061772906839454	0.0443565241392824	-0.0001735007097524	3.010249628458749e-08	0.0019675012337187	0.0005669196718973	-0.0003311451391541	3.2139791438414226e-07	1.0965710318538829e-07	0.0075832646668682	0.0002550929045765	5.750590300777167e-05	6.507238996532612e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.6101754686975	-0.7395074312933048	0.5468712409380219	851209.5358783809	1073.1975986206728	-2.790505593653279	1151753.0856851786	7.786921468210239	864.5762989725702	-0.2415464184400662	747492.176745107	0.0583446722612235	897.1772276652608	688.160968870712	0.492492	17.534136	0.0561734335592002	0.035063046212633	0.0255113857	0.0626890189	0.0118544923	-0.0153988145	-0.0616161422	0.0051988067	0.0430117392	-0.0084191977	0.0357598657	0.045903925	0.0087616542	-0.0184527075	0.0655550719	0.0118205407	-0.0451841264	0.0163873518	0.018265575	-0.0065580447	-0.0423654744	-0.0441083156	-0.015914153	3.76355e-05	0.0506884814	0.0489668092	0.0368696582	0.0231015667	-0.030083154	0.0092659392	-0.0381919352	-0.0462230702	0.0170687858	-0.029009269	0.1075293412	0.0447078335	0.0247250886	0.0162127665	-0.0002973905	0.018442983	0.0738928911	0.0287005365	0.0413450702	-0.0274443174	-0.0902258082	0.0082368446	-0.1288375102	0.0277740619	-0.0339542957	0.1039100175	0.0080043775	0.0598753775	0.0257598686	-0.0513459948	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0122257414757172	-0.0018627473926643	3.469827848877648e-06	0.000149468754631	0.5994816909843763	3.0462617345961007e-05	0.3593782978254872	9.279710555664443e-10	-1.0222920343354929	0.0081316197211549	6.612323928947607e-05	1.0450810034658005	0.0441555179832853	-0.0002010061559971	4.0403474748730803e-08	0.0019497097683722	0.0011681159430467	0.0006011962711493	1.364494856399881e-06	3.614369564439428e-07	0.0077040343162824	0.0001207696494142	5.935214474645682e-05	1.4585308219628804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.938806555902	0.3286310872044851	0.1079983914772018	851816.0406468328	1074.873146520794	1.6755479001212734	1155352.2811115126	2.807460765600809	865.7534785082611	1.1771795356909251	749529.0855491541	1.385751659249502	898.7927546355268	685.1679790666605	0.554778	19.751705	0.0483528202349692	0.03334714879841	0.0369342467	0.0772501515	-0.0031303908	-0.011266128	-0.0565967228	-0.0347611784	0.0367370239	-0.0683262299	0.0628356333	0.0261315889	0.0119754049	-0.0385303991	0.0192370323	0.0165299696	-0.0416483854	0.0209097419	0.0322709658	-0.0664112699	-0.0598343793	-0.0364778515	0.0094125918	-0.0266959182	0.0147816533	0.0061914792	0.0243049509	0.0497436967	-0.0055626165	-0.0286649925	-0.0461741624	-0.0528057629	0.0263487701	-0.0243134106	0.0806692524	0.0405173672	0.0270790517	0.0109705876	-0.0115167698	0.0231679442	0.0425841677	0.0643407557	0.0150604687	0.0349963846	-0.1149955448	0.0396241537	-0.0790552869	0.0303389366	-0.053934746	0.0925394572	-0.0770217656	0.0493980859	-0.0110337058	-0.0330337172	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0199905024005886	-0.0077647609248714	6.029151222040977e-05	0.0003996201862279	0.5969236887060987	-0.0025580022782776	0.3563178901384954	6.5433756556735295e-06	-1.0148389042751376	0.0074531300603553	5.554914769657189e-05	1.0298980016303618	0.0435849944033855	-0.0005705235798997	3.254971552216814e-07	0.0018996517371431	0.0011606814515097	-7.434491536999861e-06	1.3471814318786642e-06	5.5271664413722556e-11	0.0076704538482899	-3.3580467992499856e-05	5.8835862238745336e-05	1.1276478305953074e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
