global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
995.6627865236028	n/a	991344.3844679454	n/a	1028.9147037443568	n/a	n/a	1058665.467581337	924.069822621217	n/a	853905.0370792074	n/a	933.4716223401332	770.8473753561566	n/a	n/a	n/a	n/a	-0.0382158229	0.1926461058	-0.1295297825	0.0226354365	-0.2226693931	0.1337548383	-0.0416199654	0.1174849809	-0.07291375	-0.1167387288	0.1412684018	-0.0402339758	0.1261421346	0.0970935653	-0.0659021651	0.0243370489	-0.1614946389	-0.0025654916	0.0631460936	-0.0657043936	0.1834236601	-0.1001834819	0.1004686368	-0.0033208398	0.1367385757	-0.0227957263	0.0005561829	-0.0245252779	0.0333724279	-0.0489126514	0.056351044	-0.0211311643	0.1243992506	-0.0198985881	0.0195698034	-0.0637849541	0.183946105	-0.0125442449	-0.0481302107	0.0844456806	-0.0417986156	-0.0668684746	0.0305822098	0.1392136466	0.1220315959	-0.0475856996	0.0522319538	-0.1625583744	0.0129714037	-0.0756421366	0.1864943201	-0.0686908172	0.1361616809	-0.0547006325	0.0195075288	-0.0002187076	0.0432531825	-0.1027337436	0.0355552498	0.058083446	-0.1259202119	0.0596607599	-0.0167486262	0.0171124941	-0.1085287798	0.0169952997	-0.0515169881	0.0611313652	-0.0099284059	0.0593741584	-0.0196928839	0.0206049124	0.1331301841	-0.0298994691	-0.1047087259	0.0335647418	-0.0912184807	0.1577655193	-0.1459980201	-0.0029928573	0.1125052019	-0.0692603506	0.0139753892	-0.0922892202	0.030403334	-0.1225282181	0.0222709245	-0.0840951601	0.0271727519	-0.159069446	0.1331102191	0.0790089079	-0.126977885	0.1189100343	-0.0420086402	0.0064471139	-0.0689471319	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0589588340635316	n/a	n/a	0.003476144114131	-0.0732039585277561	n/a	0.0053588195441334	n/a	-0.1119586702864268	n/a	0.0125347438523048	n/a	0.0021249231355012	n/a	n/a	4.515298331788251e-06	-0.0022776511998594	n/a	n/a	5.187694988220965e-06	0.0008059222423046	n/a	n/a	6.495106606412745e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990.0427419659948	-5.620044557608026	980184.6309195452	31.58490082949959	1017.2899117078938	-11.624792036462964	135.1357898910127	1034878.7644626544	921.854101825623	-2.2157207955939384	849814.9850527262	4.909418644027435	931.4082820168212	759.3662954489558	1.27306	27.87104	0.0911415314502511	0.0531030817093846	-0.0067808691	0.0625323794	0.0419090506	-0.0104344379	-0.0694371324	-0.1282372498	-0.027550516	-0.1305329452	0.0806099397	-0.0831878964	-0.033258158	0.1932079192	-0.0305036032	0.0053411344	-0.0180167514	0.0343973641	0.1061911257	0.0715071888	-0.0295586049	0.0102451401	0.1284350339	-0.0286612028	-0.05501766	-0.1756106953	0.0019363122	-0.0223619834	-0.0368504875	-0.0633816018	0.0461507246	0.0579082562	-0.0714065436	-0.0531454343	0.0541540738	0.1645361466	0.0407116008	0.0907434029	-0.0269270297	-0.0604146938	-0.14754357	-0.0305074781	0.1092792836	-0.068566378	-0.0504153961	0.0651476234	-0.0070018324	-0.002086315	0.018471467	0.1021159025	0.0689590749	0.0535829907	0.0146443405	0.229473061	0.1527850276	-0.1146671172	0.0805802038	-0.0176456869	0.0030367937	0.0423036945	0.0769024806	-0.029487001	-0.1409588582	-0.0240611855	0.0058489825	0.0242853518	-0.0907496652	0.0221355843	-0.0127093953	0.0056578499	0.0325600612	-0.1881382763	-0.1206727538	0.0186225566	0.1196534133	-0.0019169651	-0.063547687	0.0073616237	-0.1201255164	-0.0426951686	0.0427542044	0.0448325497	0.1023007184	0.0317341993	0.0398646152	-0.0150010296	-0.0174368529	-0.0195838754	-0.1186789904	0.1283083289	-0.03725969	0.04160028	0.0959997248	-0.0562218709	0.0201446978	0.0599707418	0.0166523391	0.1578113663	-0.0117121398	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0603135739818725	0.0013547399183409	1.8353202463463192e-06	0.0036377272064668	-0.0998396044160188	-0.0266356458882627	0.0099679466099471	0.0007094576318849	-0.1061413547686243	0.0058173155178024	0.0112659871921189	3.384115983366576e-05	0.0030251758374969	0.0009002527019957	8.104549274505588e-07	9.151688847775071e-06	-0.0023219818789101	-4.433067905069976e-05	1.9652091050961508e-09	5.3915998459868784e-06	0.0010080154637751	0.0002020932214705	4.0841670164324574e-08	1.01609517520973e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.6370447023332	-0.4056972636615228	979381.480247168	0.1645902697424471	1013.9842190977002	-3.305692610193546	10.92760363308822	1028163.996579173	922.8530928426012	0.9989910169781524	851657.8309691547	0.9979830520030432	932.4548184419098	735.6690091371788	1.028966	22.5271	0.3206296999466988	0.1711911668939378	-0.0386649489	0.0044880671	0.0109032903	-0.0143041615	-0.0247415377	0.0066085097	0.0141915103	-0.0128369701	-0.1262601713	0.1206293835	-0.1535891215	-0.0531572672	-0.0642885985	0.0788233628	-0.0138895504	0.0209385142	0.0900878214	-0.1120571151	0.0358086455	0.0966293782	-0.0948934126	-0.0910017308	0.0029451609	-0.0544991602	-0.0226982053	0.0807799369	0.0916307973	0.0546670418	-0.0304223664	0.0457660581	-0.005006639	0.0939167825	0.0799185168	-0.1030340684	0.0846593133	0.0032206781	-0.2462323751	0.0508008565	0.0492998104	0.2358144567	0.0876329437	0.0095719363	0.1061568191	0.0488515286	0.0773270258	0.0214947564	0.0647337028	0.0610192096	-0.1216193878	0.1006760593	-0.0956734928	-0.0769348694	-0.0886440117	-0.0528996564	0.0189517745	-0.0273509298	-0.1312827873	0.0529843451	-0.1360342783	0.0717247508	0.0254272591	-0.0343863285	-0.1528263723	-0.1950076712	0.1218133029	0.0722794263	0.0737451436	-0.0454625282	0.0124365785	-0.0967000223	0.1234069012	-0.0557318615	0.0551825063	-0.0299057638	-0.0184818704	-0.0375772671	-0.0506197691	-0.0609512378	0.0345305139	-0.0484385085	-0.0675679303	0.0094808357	-0.0588661226	-0.0217367647	-0.1585991274	0.1482719275	0.0858646841	0.038929515	-0.07618836	0.0649542307	0.1288890736	0.0214903291	0.0010225915	-0.0969854266	-0.0291153897	0.0837317306	0.0277739854	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0529513112030315	-0.007362262778841	5.42029132247076e-05	0.0028038413581202	0.018869445883638	0.1187090502996568	0.0003560559879555	0.0140918386230464	-0.0051585459456333	0.100982808822991	2.6610596273209757e-05	0.0101975276777807	0.0019777202432514	-0.0010474555942455	1.0971632219161938e-06	3.911377360566377e-06	-0.0023243229223182	-2.3410434080999194e-06	5.480484238608086e-12	5.402477047213816e-06	0.0001863005405245	-0.0008217149232506	6.752154150927395e-07	3.4707891399720873e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990.4594298601276	0.8223851577943151	981009.882198849	0.6763173477603805	1016.2754655431528	2.2912464454525434	5.249810273798915	1032815.821864952	922.874891038855	0.021798196253826	851698.0645099785	0.0004751613599203	932.2312942922932	755.7950284488602	1.053701	23.068621	0.2308350746775679	0.1023850278325627	-0.0268480669	0.0589621164	-0.1308364099	-0.0080162591	-0.0573236278	0.0087378444	-0.1167008875	0.0207098577	0.1238169604	0.1857001414	0.0906781841	-0.0066744782	-0.0385742403	0.0796998882	-0.0225785935	-0.0269378989	-0.053891649	-0.0926308244	0.0066654594	-0.059740322	0.0043010798	0.0167491012	0.004739422	-0.1636197399	-0.0872255996	0.0142121855	0.0313361061	0.0918851153	-0.1967036401	0.0140061848	-0.1749647263	0.0027051588	-0.0732653543	0.0469624803	0.0539332916	0.0653462546	-0.024721748	0.0316312552	-0.0714632814	0.0529852136	-0.0244017647	-0.0966562591	0.1321223038	0.0918571753	0.0822029942	-0.0170449816	0.0182213277	-0.1104902372	-0.0581495118	-0.0240027881	-0.0568942559	0.0920772086	-0.0265689366	0.0489147859	0.0455651937	-0.2221031939	-0.0832247293	0.053429106	-0.0300532176	0.0968461926	0.0586276043	-0.0096491623	-0.1060426352	0.0355727851	-0.0131261392	0.0068787676	-0.0723458505	0.0495048096	-0.0507241293	-0.1614803183	-0.072096376	-0.0648491065	0.0268218206	-0.0307391899	0.0018110827	-8.2668e-05	-0.0160065593	0.1361403499	-0.1049945335	-0.2050305326	0.0091930308	-0.1210222235	-0.0006139349	0.058000323	-0.0064197239	0.062829125	-0.0677008399	-0.0302765419	-0.0462896298	0.0013971888	0.0194346964	0.0646543047	-0.0429454788	0.0629863192	-0.1337315659	-0.0220132872	-0.0061016672	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.1025561405032107	0.0496048293001792	0.0024606390898999	0.0105177619549142	-0.0413382627775149	-0.0602077086611529	0.0017088519694628	0.0036249681822262	0.0417054696430625	0.0468640155886958	0.0017393461981484	0.0021962359570975	0.001743541794732	-0.0002341784485194	5.4839545750953296e-08	3.039937989977284e-06	-0.0015749051164133	0.0007494178059048	5.616270478073143e-07	2.48032612570479e-06	0.000685874708651	0.0004995741681265	2.4957434945928453e-07	4.704241159670942e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988.1782235080416	-2.2812063520859738	976496.201415509	5.203902420797395	1009.2856016002718	-6.989863942881016	48.85819793998814	1018657.4255976224	921.6998127033564	-1.175078335498597	849530.5447374023	1.3808090945581533	930.6207237915517	748.6566569399808	1.157418	25.339289	0.0564307185004684	0.0315354775472734	-0.0246085317	-0.0340982355	0.1308426656	0.0746708481	0.0306173305	0.031291692	0.0590608363	-0.0574274922	0.0085635078	-0.0484218864	-0.0431392448	-0.1348922284	-0.1659636008	0.0187585337	0.052177319	-0.0082091357	0.0706629154	0.0699845003	-0.0269462626	-0.06691984	0.0648945078	0.0143693176	0.1510838178	-0.0544872515	0.1496205734	0.0377449819	0.0463077841	-0.0586679244	0.0052578535	0.098900233	0.0583279657	0.0282375162	-0.1188133316	-0.1210368483	-0.0346838683	-0.0258288458	-0.0135431319	0.0262414875	-0.0504314199	-0.1155749611	-0.024711517	-0.0574571873	-0.033038241	0.0497546561	-0.0078990754	0.0465940221	-0.0543057542	0.0536845489	0.0645293613	0.020356925	0.163585925	0.0062509509	0.003463455	-0.0836062925	-0.0053282283	-0.0336416031	-0.120445775	-0.0645098007	-0.0959189936	-0.118097211	0.0350786687	-0.0153685437	-0.0793216654	0.1218859906	0.0816428038	-0.0126200472	-0.0768385279	-0.0269827581	0.0528654309	0.0577331701	-0.1051763246	0.0634895982	-0.0315274612	-0.0292354763	0.0531230032	-0.043204579	-0.0600685039	-0.0644737323	0.0191760129	-0.0237542926	0.1713713381	-0.0731312888	0.0497344987	-0.017178433	0.0679949036	0.0635598733	0.0829574615	0.024640891	-0.0197736475	0.0478879526	0.1142772532	0.075300438	0.0264092356	0.0738913341	0.0127809421	-0.0207887002	0.0466327617	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0961639512134695	-0.0063921892897411	4.086008391588205e-05	0.0092475055129865	-0.0364904091500477	0.0048478536274672	0.0013315499599378	2.3501684793346917e-05	0.0201698152612124	-0.0215356543818501	0.0004068214476714	0.0004637844096544	0.0021241149591925	0.0003805731644605	1.4483593350747886e-07	4.511864359865356e-06	-0.0015741765407186	7.285756946999976e-07	5.308225429075841e-13	2.478031781348778e-06	0.000777673392524	9.179868387299991e-05	8.426998360814976e-09	6.047759054397873e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988.294050264886	0.1158267568443989	976725.129788973	0.0134158376010915	1012.7566516751148	3.471050074842992	12.048188622067542	1025676.0355121896	924.2022732330158	2.502460529659402	854149.841849074	6.262308702503214	933.495872333325	743.2322900967462	0.994178	21.765484	0.1550838795233665	0.0788546354668898	-0.0509120879	0.0130931511	0.0309123781	-0.0484823881	0.0204119191	-0.0124103846	0.0111469087	-0.0912843992	-0.0367591315	0.1068862121	0.0050569978	0.0136242039	0.0131475286	0.087906671	0.1052861938	0.1178556264	0.0590121042	-0.0433708313	0.1145979997	-0.0369885961	-0.1305530494	0.0080488696	-0.0978130394	0.040575949	-0.0211871888	0.0495125614	0.0180306811	-0.0537466463	0.1458743323	-0.0920959149	0.001182272	0.0634266645	0.0265364497	0.030308984	0.0371378232	-0.0072237434	0.0495622521	-0.0418642618	0.0069578081	0.0767039946	-0.1255091163	0.0391087889	-0.0522132548	0.0986949177	0.0429888044	0.1247061184	0.0874433617	0.1095905716	-0.0883384738	-0.0731935545	-0.0790897085	0.0779932833	-0.0838720826	0.0202217365	0.0448555453	0.0238836561	-0.0234826474	-0.0713844816	0.0373447324	-0.0305609509	-0.1292378718	0.0764469382	0.0468613714	-0.0307446883	0.0442508928	0.0099233324	0.0777880689	0.0490769674	-0.011670707	0.1529313596	-0.0538836062	0.0073565591	-0.0977234151	-0.0484494148	-0.0007928092	-0.0356815561	-0.0396153052	-0.0969389059	0.0825018577	-0.1205712752	-0.0409537713	-0.0337142618	-0.0809959074	0.0365761744	-0.0618940816	0.1372086637	-0.0559947118	0.0054623181	-0.0162725915	-0.003086419	0.0326459839	-0.0291372651	0.0196595021	0.0399592624	-0.0671592816	-0.0510800247	0.0563040379	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0712811697239317	-0.0248827814895378	0.000619152814656	0.0050810051572119	0.0066022561757677	0.0430926653258154	4.358978661046273e-05	0.0018569778048827	0.0215168135070058	0.0013469982457934	0.0004629732634952	1.814404274170501e-06	0.0009737984399721	-0.0011503165192204	1.3232280943913368e-06	9.482834016920956e-07	-0.0013452830281242	0.0002288935125943	5.239224010780269e-08	1.8097864257590171e-06	0.0004416547350944	-0.0003360186574295	1.1290853814079085e-07	1.9505890503130467e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.5412772734628	-0.7527729914231713	975237.7743189024	0.5666671766161899	1012.2552115174592	-0.5014401576555656	0.2514422317096385	1024660.613244256	921.1249123236324	-3.077360909383401	848471.1041032196	9.470150166601034	930.3565422401502	741.4984076599636	1.083099	23.712242	0.1009870545532749	0.0574732244218029	-0.0385225713	-0.0234199204	-0.0353051212	-0.008843815	0.0294201408	0.0094603845	-0.0730356892	-0.0039643109	0.0687635594	-0.0783550246	0.0474719986	-0.154582767	0.0231614734	-0.0555741842	0.081015599	0.0269714121	-0.0734602751	0.0646111223	-0.0710704614	0.0022606127	0.0740500356	-0.0085798998	0.1385074049	-0.0646868633	-0.1601888325	-0.1844881853	0.1039288287	-0.0043936424	-0.0188036425	-0.0875817755	-0.0425578826	-0.0498496391	0.0306485747	-0.0342595149	0.0050285969	-0.120708615	-0.0798856539	0.0150525856	0.014686147	-0.0933257495	0.0318983839	0.1188840967	-0.0183658368	-0.1277234351	-0.0547211454	0.0580934492	0.0023910545	-0.0807682063	0.1289731754	-0.0013962894	0.0166191554	-0.1236872953	0.0618357953	-0.0474869061	-0.055130628	-0.1010569043	-0.0457653711	0.0748994245	0.0651432786	0.0672942416	0.030953107	-0.1108081001	-0.0342607419	-0.002302899	-0.0182962557	-0.0178688489	0.0744451507	-0.0517450012	-0.0083900047	0.2212401896	0.0897842695	0.0443113124	0.0639414494	-0.0307267946	-0.0081461077	0.003662453	0.0288997647	0.1257017832	-0.0897867654	-0.1105590455	0.0161782342	-0.0040882863	0.0709586556	-0.0346347659	0.083491282	0.0940140572	0.0723029791	0.0260323088	0.0299870944	0.002665204	0.0197418866	0.0598347516	0.0533056441	0.0530940762	-0.0206778643	-0.0156101474	-0.0056541047	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0666995800875867	-0.004581589636345	2.099096359586392e-05	0.0044488339838603	-0.0342316515238536	-0.0408339076996213	0.0011718059660505	0.0016674080180211	0.0255318697297894	0.0040150562227836	0.0006518763718989	1.612067647211331e-05	0.0017508555020725	0.0007770570621004	6.03817677760105e-07	3.0654949891375463e-06	-0.0015981116600194	-0.0002528286318951	6.392231710599849e-08	2.553960877889962e-06	0.0004428990609893	1.244325894900005e-06	1.5483469327186984e-12	1.961595782252037e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.943971527196	-0.5973057462667839	974058.4029338747	0.3567741545233196	1010.174521086646	-2.080690430813206	4.329272668877645	1020452.5630526346	919.4783762167564	-1.6465361068760558	845440.4843302029	2.711081151246558	929.4418744350368	747.0788501590459	1.089862	23.8603	0.1017295692041231	0.0499085731514373	-0.0217888851	-0.0279412171	0.0966445512	-0.0245532167	0.0467447255	0.0271313837	0.0413415438	-0.0765899078	-0.1167807275	-0.043916218	0.0031639961	0.1138671307	0.0297416409	-0.0555858389	-0.011331437	-0.0751234496	0.033909952	-0.0981318475	0.0954489975	0.1261015313	0.0325866447	0.0483664543	0.0881071316	0.0719122026	-0.0580902384	0.0089327636	-0.0840006794	-0.0048037717	0.1209068912	0.0206746597	0.0647777126	-0.0737281913	0.0593313524	0.0478667144	0.0032659771	0.0639696387	-0.0200836138	0.1196637065	-0.0556483246	-0.0390047621	0.0812610197	-0.0018312791	-0.0462719508	-0.1826201971	-0.0487530244	0.0037592442	-0.0591921349	-0.0083253894	-0.1362531024	0.0119893578	0.0284389176	-0.0031297047	0.0673598414	-0.0398183661	-0.1085635033	0.0670803479	0.0244915662	0.0752542246	-0.0293129493	-0.0052528073	-0.0399612188	-0.0419531708	0.184748056	-0.0004598637	-0.0610335386	-0.0530690192	0.0306160901	0.0427005165	0.0957788659	0.0135839552	0.01872758	0.0599719724	0.1090572428	-0.0145573382	0.013482194	-0.0501378122	-0.0521960062	-0.0765951421	0.0566751425	0.0245831186	0.0887760936	-0.0034285497	0.0428127102	0.0624635943	-0.0221629644	-0.0993105914	0.0111938184	-0.1283739294	-0.0974367826	0.0650957026	0.0071872147	-0.0815625562	0.1136900848	-0.0289766265	-0.1158339427	-0.0971878358	-0.0775524334	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0601879170325787	-0.0065116630550079	4.2401755741956106e-05	0.0036225853567205	-0.0495464026995904	-0.0153147511757368	0.0024548460204699	0.0002345416035747	-0.0015691453256039	-0.0271010150553933	2.462217052864569e-06	0.0007344650170326	0.0022599858493496	0.0005091303472771	2.5921371051850054e-07	5.107536039260434e-06	-0.0021430007981306	-0.0005448891381112	2.969041728315666e-07	4.59245242078839e-06	0.0004449223739607	2.023312971400021e-06	4.093795380235582e-12	1.97955918850825e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.8827052901444	0.9387337629483454	975912.2394113742	0.8812210776991604	1013.1957391520016	3.021218065355584	9.127758598430932	1026565.6058357708	921.3346270061256	1.8562507893692557	848857.4949205166	3.445666993033984	931.0078083792312	736.3361487172095	0.928526	20.328169	0.2754641618014332	0.1411996067095576	0.0022223571	-0.0587520765	0.0347833857	0.0178267405	0.0573649582	0.0018952625	0.0587459699	0.0280428617	0.0001399949	0.1072476984	-0.0570103163	-0.1144749062	-0.042548318	0.0092331809	-0.0606459271	-0.0499559024	0.1213997481	-0.0364576242	-0.0276189566	0.0599281144	-0.0991849014	0.0300353216	-0.0366739986	0.039914437	-0.1053063485	0.0790816057	0.0749180637	-0.0592840637	0.0355058459	-0.0738174111	-0.0249898827	-0.0088061032	-0.1122577715	-0.0335733184	-0.0120151169	-0.1339862618	-0.0130246223	0.0398540888	0.018301311	-0.0075929755	0.0736763785	0.0213424559	-0.0075027957	-0.0010951104	0.0067411518	-0.0335156293	-0.0513809321	0.0899003263	-0.0589214952	0.1136712533	-0.0706496047	-0.0545996403	-0.1090998206	0.0452999868	0.01108525	-0.0899161511	-0.0108006335	-0.1023790444	-0.0571612863	0.0534092059	0.0687878231	-0.0547315817	0.0876639524	0.0729840389	-0.0474650897	0.0060838745	0.1112516055	-0.0314864238	-0.0182934408	0.0116359584	-0.0294174399	0.0060184357	-0.014937671	-0.0044006809	0.0426439179	-0.056020752	0.0385522485	-0.080614521	0.0307751436	-0.0520234614	-0.1128740447	-0.0141195927	-0.061043454	0.0092430029	-0.0007300495	0.0812185509	0.1099916654	-0.0218770694	-0.0022404399	0.0661163171	0.0344942709	-0.0557953444	0.0525474722	0.0017097675	0.0246342719	-0.0716174015	0.0821957584	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0483630820343989	-0.0118248349981797	0.0001398267227341	0.0023389877038659	0.0682702725820547	0.1178166752816451	0.004660830118428	0.0138807689744206	0.0530940708415244	0.0546632161671283	0.0028189803585248	0.0029880672017341	0.0014498890350394	-0.0008100968143102	6.56256848555535e-07	2.1021782139274825e-06	-0.0017060948784299	0.0004369059197007	1.9088678266951465e-07	2.9107597342047355e-06	-0.000131263599118	-0.0005761859730787	3.319902755726484e-07	1.7230132453411014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990.0698442063836	2.187138916239178	980238.2964068524	4.783576638927886	1017.0155118723384	3.8197727203368	14.5906636350292	1034320.5513889544	923.220784975071	1.8861579689453265	852336.6178099862	3.557591883815959	933.5164304162192	745.8887267832771	0.8702229999999999	19.051748	0.1269834289708125	0.0635516038767954	-0.004451289	0.0119130438	-0.0588980245	0.0082961463	-0.0413943171	0.0291923946	-0.0278483541	0.0969948394	0.0166052064	-0.0739235552	-0.0205057413	0.0070961315	0.1511080082	0.0233791637	-0.0320738457	0.0452006087	-0.0690382189	0.0231633945	0.0432144867	-0.024546581	-0.0178822427	-0.0138560707	0.100436455	-0.0033745364	-0.105176292	0.0540714649	0.0005961592	-0.0387872062	0.0201686437	-0.078292603	0.0698394161	-0.0210841935	0.027185723	-0.0705443162	-0.1025936875	0.0532200123	-0.0659063079	0.0221118726	0.0732744519	-0.0016071408	0.0696285253	-0.0532304127	-0.0246077085	-0.1505141293	0.0427789835	-0.0368328588	0.0275321946	-0.0287743997	0.016057725	-0.0768657959	0.016405348	-0.0864919247	-0.0128643915	0.0776011371	-0.0731820143	-0.0294232361	-0.0696140838	0.0595503443	0.0373092774	0.0627459986	-0.068820858	0.0138639934	0.0956355905	-0.0239278879	0.0916960892	-0.0864599503	0.0697085648	0.0145574074	-0.0047017209	0.0848625054	0.0547329632	-0.0483253504	-0.0723586926	-0.0048522752	-6.63678e-05	0.0011812898	0.0449640093	0.0285148393	-0.0556568116	-0.0348399826	-0.0607564084	-0.0051272927	-0.036194994	0.0558533264	-0.0260639429	0.0465562516	-0.0078840103	-0.0367393727	-0.0158204002	-0.0237075389	-0.00759113	-0.0497966885	-0.0374170024	0.003196119	0.0939955314	-0.0651968492	0.0886115759	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0258109183255186	-0.0225521637088803	0.0005086000879521	0.0006662035048065	0.0174532634859616	-0.0508170090960931	0.0003046164063104	0.0025823684134724	0.0272934808488258	-0.0258005899926986	0.0007449340968452	0.0006656704439713	0.0017000022928441	0.0002501132578047	6.255664172968036e-08	2.8900077956751974e-06	-0.0015320004935126	0.0001740943849172	3.030885485973299e-08	2.34702551212285e-06	8.020816228103411e-07	0.0001320656807408	1.7441344029533644e-08	6.433349296500703e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
