global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
920.8222669641896	n/a	847913.6473370692	n/a	1086.6135603768485	n/a	1180729.029594851	n/a	879.3698407291816	n/a	n/a	773291.3167840663	897.1838455527637	786.6233041043766	n/a	n/a	n/a	n/a	-0.0427422442	0.0380409985	-0.097533715	0.0579816174	-0.1347008873	-0.1364461752	0.0768292286	0.1104988604	-0.0527789525	0.0989238421	-0.0560052727	0.0928580326	-0.1590655724	0.2766240534	-0.2499041619	0.019340256	-0.0752611991	0.0534755011	-0.1568684881	0.1045236441	-0.028086814	0.0680857315	-0.0030230546	0.1331459011	-0.0888724719	0.1177876354	-0.2201976643	0.0142427207	-0.0403007239	0.0690423396	-0.0098007554	0.0365883046	-0.0010130006	0.1447301991	0.0720254324	-0.0249040378	0.1341637906	-0.2078753695	0.0440334635	0.0016878355	0.0865947288	-0.1033817061	0.0049226281	0.0391896347	-0.1130330093	-0.0633924601	0.0354246126	0.0003821429	-0.0073445494	-0.0691052714	-0.0424056318	-0.065603013	0.0074422318	-0.0326810402	0.0519114583	-0.194379353	-0.0030288604	0.0688798172	-0.0458470372	0.2280645664	0.0835047673	-0.1237749944	0.1558002982	-0.0319154484	0.0743859573	-0.0994844262	0.1456230292	-0.0241047314	0.1277992674	-0.1309721486	0.2574204577	-0.0393909283	0.004431359	-0.1323461928	-0.0906883185	0.0920181765	-0.0402526038	0.1397225472	0.2537499366	0.0747464733	-0.0157092524	-0.0369610189	-0.047865117	0.0593781882	-0.0596385327	0.0151889067	-0.1173723051	0.0099028147	-0.041594452	0.0343176304	-0.0739793182	0.0739424733	-0.0251001405	0.1172966413	-0.1598164663	0.0420701264	-0.0804529318	0.1200392383	-0.0822187799	0.0926003306	-0.0685254316	0.0196712118	-0.1242512875	0.0945091168	-0.0497805154	0.0149593681	-0.0494769499	0.1284165234	-0.0206837364	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0001048255542031	n/a	1.0988396813987056e-08	n/a	-0.0035574374139883	n/a	1.2655360954443762e-05	n/a	0.0169828774340459	n/a	0.0002884181259398	n/a	0.0005229286723057	n/a	2.734543963194022e-07	n/a	-0.0004860763571188	n/a	2.362702249498832e-07	n/a	-0.0002918722977363	n/a	n/a	8.518943818586736e-08	0.0	0.0
925.2875454190864	4.465278454896861	856157.0417076779	19.9387116797661	1090.056637718564	3.44307734171548	1188223.4734343006	11.854781581034532	882.6505577544463	3.2807170252646074	10.763104199861054	779072.0071042351	898.9249903688444	788.138794507238	1.361183	23.45269	0.1105706961633756	0.0621707454649739	0.0518591043	-0.1116681355	-0.0412248323	0.1690114457	0.1497352202	0.0039288925	0.0652667791	0.0372274581	-0.1297109356	-8.6596e-06	-0.2639850059	-0.0221495003	0.0552293574	-0.0958295991	-0.0220921625	-0.1781889977	-0.0276782871	0.0912022482	0.1302477267	-0.0837230704	0.0733934417	0.0213831748	-0.0085949125	0.03726823	-0.1051656958	0.0536798751	0.0262644629	0.1241516911	-0.040519543	-0.1520235382	0.2168516598	-0.1679171546	0.0618652594	0.0197623282	0.0658142942	-0.0828519201	-0.029020257	-0.0808559439	-0.0381395027	-0.0749239476	0.0430194255	-0.1999596625	-0.0119819439	0.0678821523	0.0956279789	0.0540475981	-0.001404603	-0.0317254584	0.0406905553	-0.0316586061	0.1466198451	-0.0469027112	0.2212044352	-0.0549906504	-0.1447884068	0.0712223405	-0.0133114408	0.046070905	-0.0814623718	-0.031399632	0.0963146372	-0.0467222372	0.1014882963	-0.0317978102	-0.0189589114	-0.0344514582	-0.2489694394	0.0642297103	-0.0856126524	-0.0306448184	-0.0463547241	-0.1233958096	-0.1636713709	-0.0110091625	-0.1054596463	-0.0300683688	0.0243866751	-0.1084741878	0.0308041593	-0.1545017785	0.1114220192	-0.2087150215	0.0918230694	0.0255573276	0.0675255241	0.0815429286	0.1306234564	-0.0034508019	-0.1834919505	-0.1136914425	0.0320493504	-0.1260906664	-0.0994378903	0.1004989826	0.0829065225	-0.12516857	-0.0764347221	0.017481383	0.0042269767	0.1338684992	-0.0618393617	0.0543097219	-0.0810161459	0.0347311609	-0.0322189721	-0.0615840604	-0.0617848548	0.1449508948	-0.1517495043	0.1289999139	0.1287014744	0.1282045865	0.1275100165	4.6094409896113575e-05	-5.873114430698642e-05	2.124694623670933e-09	3.4493473116080636e-09	0.0240714998911357	0.0276289373051239	0.0005794371070089	0.0007633581766104	2.269174231628313e-05	-0.0169601856917296	5.149151693485943e-10	0.0002876478986979	-0.0005550889592838	-0.0010780176315895	3.0812375271877214e-07	1.162122014017835e-06	-0.0003998760229069	8.620033421190005e-05	1.599008336958396e-07	7.430497618243265e-09	-0.0004461111723792	-0.0001542388746429	2.3789630451108222e-08	1.990151781215443e-07	0.0	0.0
926.156089314408	0.8685438953215225	857765.1017741576	0.754368498100284	1081.7097385224845	-8.346899196079448	1170095.9584143818	69.67072618951174	883.9543435373614	1.3037857829151562	1.6998573677316868	781375.2814585676	900.7612944945416	817.6379301653651	1.312655	22.616568	0.2078056499003785	0.1041638864260243	0.1774416846	0.0464102935	0.1094764725	0.0001572982	-0.0312479102	0.1099885155	-0.1090699548	-0.1119213655	-0.109999422	-0.2298245293	0.0357063553	0.0129049331	0.0213433905	0.1121245466	-0.0247803244	-0.1887067379	0.026827977	-0.1196302783	-0.0408267224	-0.1667544188	-0.104134221	0.1596229757	-0.0138371899	0.1102746126	-0.0105148672	-0.043037855	-0.0240867367	-0.0621368921	-0.1281044793	-0.0354219196	-0.0117583924	-0.0167788881	-0.0810675121	-0.0072090719	0.0538910948	0.0397410481	-0.0565910122	0.0870180571	-0.0476955653	-0.0743411581	-0.0994123419	-0.230444015	0.1045950187	0.0076605075	0.1419522111	-0.0266167728	0.0325425094	-0.0410441312	0.0560963295	0.0554663351	-0.2267981303	0.0012348836	0.1781954701	0.0580328051	0.130892448	0.1317499275	-0.1147777764	0.1874915485	0.0441541405	0.0063181718	0.0203073777	-0.0082447314	-0.020588263	0.0886260161	-0.0467598862	-0.0441764646	0.0621800007	0.0470709419	0.0630662978	0.0534252203	0.1432486849	0.0874601159	0.1140476308	-0.0968305028	0.0087956315	0.0026014213	0.1341561508	0.0425512862	-0.1241717077	-0.0190995495	0.1589108895	-0.1639079558	0.1778615194	-0.0275260776	0.0945868274	0.1353772171	0.056772077	-0.0902675784	0.0537750624	0.1011179646	-0.0158973745	-0.116913149	0.0412731398	-0.1939229301	0.0437372433	0.0867948793	-0.0226353627	0.0902216952	0.0633486007	0.0843564981	0.0040098098	-0.2395168382	-0.0730107772	-0.0274974327	-0.2614118868	-0.0521791729	-0.0065818972	0.0506361825	-0.2879020383	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0193472184762413	0.0193011240663451	0.0003743148627674	0.0003725333902244	-0.0559616045009079	-0.0800331043920436	0.003131701178316	0.0064052977986277	-0.0389946186723904	-0.0390173104147066	0.0015205802854051	0.0015223505119975	0.0001010003640816	0.0006560893233654	1.0201073544615757e-08	4.304532002340684e-07	-0.0001129999482616	0.0002868760746452	1.2768988307124276e-08	8.229788220389573e-08	5.650155761595625e-09	0.0004461168225349	1.9902021934869045e-07	3.192426013029224e-17	0.0	0.0
919.835792276935	-6.320297037472983	846097.8847537367	39.94615464188976	1078.5818541027252	-3.127884419759312	1163338.8159996725	9.783660943373045	880.6657363258748	-3.2886072114865783	10.814937391441529	775572.1391383953	897.4675227916974	794.6384245821102	1.307188	22.522373	0.140269911242234	0.0871319953217293	0.0268053385	-0.0665751788	-0.039260065	-0.1626734355	-0.1762248565	-0.0681010391	-0.0153230465	-0.0420409354	-0.1146895045	0.1664307414	0.1338278927	-0.0083010284	0.2289066591	0.1203155635	-0.0557215184	-0.0171976449	0.1003756754	-0.0179119035	-0.1618903619	0.051313824	-0.0203972654	0.113055017	-0.0625215763	0.0508329022	-0.0518786312	0.1183896786	0.0430511018	-0.0574925026	-0.0279046642	0.0286082948	-0.0242905069	0.0836552876	0.0914138932	-0.014110601	0.0306235669	0.0249532348	-0.0677590205	-0.0447443013	0.022152155	-0.1981660095	-0.0402790316	0.0996817029	-0.0530683829	-0.0878507819	-0.0224882507	-0.201991468	-0.0093432361	0.0549566272	-0.0523558751	0.1152524393	-0.0407899847	0.0925079484	-0.0064148734	-0.0557543954	0.1634659762	-0.0569341365	0.0286542704	0.0460531077	-0.1138233964	0.1083715664	0.0536243446	-0.0815294649	-0.0984885391	-0.0640936213	-0.1106840959	-0.0108242501	0.0241075321	-0.0113583822	0.0324986699	-0.0290241553	-0.0011582286	0.0467130239	0.0970833601	-0.0726658955	0.107928571	0.1411783432	0.0860837776	-0.1867578469	0.1159689145	-0.0391982099	0.028932684	0.1427136295	0.0476998441	-0.0210685699	-0.0786660779	0.0324066746	-0.0736165718	-0.0528598865	-0.0368653277	0.0806548001	-0.0821939993	0.1044352899	0.0577641107	-0.0051970089	-0.1968728401	0.1485276701	0.0518460725	0.0494315067	0.08695138	-0.1001723014	-0.0430048439	-0.028213369	-0.0520836049	-0.0307835321	-0.0628099819	-0.0198621983	0.0198520625	0.042395637	-0.0345192664	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0109773841423361	-0.0083698343339052	0.0001205029626084	7.00541267770183e-05	0.004140880741275	0.0601024852421828	1.7146893313462195e-05	0.0036123087322868	0.0200022180329284	0.0589968367053188	0.0004000887262368	0.003480626741234	-0.0001550002313024	-0.000256000595384	2.4025071703797503e-08	6.553630483696248e-08	-0.0001130000964955	-1.4823389999469528e-10	1.276902180799231e-08	2.197328910763733e-20	-8.705442881170558e-09	-1.4355598642766185e-08	2.0608321239219028e-16	7.578473575732314e-17	0.0	0.0
918.4214682628552	-1.4143240140797388	843497.9933660988	2.0003124168026254	1089.7186779203869	11.136823817661709	1187486.7970085558	124.02884474563707	880.1442313620572	-0.5215049638176197	0.2719674272864168	774653.8679999065	897.4942215686192	780.3024558152981	1.214	20.91678	0.0543473730361174	0.0279894428608407	-0.1086363378	-0.1288790562	0.0821565589	-0.1017387596	-0.0428425672	0.0063279659	0.0719835006	-0.1353647416	0.1244247459	0.1357287252	0.0066972949	-0.0500067028	0.0459933541	0.0021089252	0.0035646202	0.0046089964	0.1335589816	0.0113973817	0.019665945	0.0868325564	-0.0232036952	0.0323693118	0.0366663622	-0.1348814267	0.0154225408	0.1411311877	-0.101409138	0.0452390653	0.0454784285	0.0296559942	0.0175407643	-0.0823708691	0.0117294044	-0.0294824203	-0.2173038796	0.0806761713	-0.049875732	0.2269530177	0.0524586907	-0.0489608428	0.1235832462	0.0555282689	0.0278571637	-0.0552704622	0.0115488897	0.1250815905	-0.1111223322	0.0672181595	4.98087e-05	-0.0770257783	0.092390214	0.1544368942	-0.0402630618	0.0185679131	-0.0194613821	-0.0380250586	0.0025491721	-0.0063328844	-0.0292955546	0.0745453707	0.0044553917	0.0074048853	-0.0377568467	-0.0687397145	0.0817184379	0.091524988	-0.0208714558	0.0068200182	-0.1140734735	0.086887095	-0.1475329054	-0.076895873	-0.184871827	-0.041455169	-0.017405621	-0.0047727564	0.2186073078	0.0274674757	-0.1409412922	0.1781679072	-0.0813031419	0.0990527195	-0.0195367014	-0.0515777166	0.0226676418	0.0258269035	-0.0347750345	0.0985115358	-0.0803843829	-0.1000863841	0.0663569912	0.0698966174	0.0441540664	-0.0223003073	-0.0296869396	-0.0396425424	0.0288384201	-0.0046156218	0.1082818309	0.0960062798	-0.0521537919	0.1572848097	0.0355496881	-0.1212264937	-0.157898675	0.059291484	0.0414749508	0.0253449776	0.0100038942	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0193469386486668	0.0083695545063306	0.0003743040350752	7.004944263444051e-05	-0.0124977461389477	-0.0166386268802227	0.0001561936585535	0.0002768439044592	0.0405908920259179	0.0205886739929895	0.0016476205154597	0.0004238934967896	2.000000810433874e-05	0.0001750002394067	4.0000032417361515e-10	3.0625083792415874e-08	-0.0001130003179576	-2.214621000012863e-10	1.2769071858518697e-08	4.904546173697973e-20	1.1868197713673102e-09	9.892262652537868e-09	9.785686038679554e-17	1.4085411697083544e-18	0.0	0.0
917.65024359806	-0.771224664795227	842081.9695755788	0.5947874835885103	1080.5927157084147	-9.125962211972135	1167680.617242087	83.28318629434338	879.4590668990315	-0.6851644630256715	0.4694503413932567	773448.2503509152	898.0008465026069	786.4183701840703	1.176365	20.268333	0.0833135569610924	0.0451938929304781	-0.1482751134	0.1162893381	0.0521412544	-0.0756686256	-0.0161454616	0.0766157554	-0.0316313326	0.0558981905	0.2096437643	0.0209290794	0.0890013222	-0.0188034771	-0.0058080001	0.0510408402	-0.1119614482	0.0309105607	-0.0459564938	-0.0948259193	0.0646601204	0.1098688436	-0.0539111599	-0.1108167241	0.0693782924	0.0846765142	0.0590411978	-0.0591725198	-0.1159312792	-0.2092785931	-0.0483630847	0.064998715	-0.0754039343	0.0330742393	-0.0768911927	0.1266744042	-0.0070011288	-8.21439e-05	-0.2416309783	0.1175560751	-0.0622514069	0.1263936735	-0.0670142611	-0.0411312123	-0.0678045213	-0.1640997337	-0.0962959581	-0.0792602472	0.0801346478	0.005794211	-0.0341149506	0.0183124681	0.1090752805	0.0111039738	-0.0621208944	0.1421531114	-0.0067009612	-0.0525987089	0.008462037	-0.1199294268	0.0154635777	0.0850706054	-0.1401594724	0.0589461078	-0.0066905922	0.0640277293	-0.2002960252	0.0106569097	0.1595014945	0.0097171023	0.0184513466	0.0089189603	0.1134353197	-0.0651591139	-0.0490231869	0.0396078809	0.1183383609	-0.1858727574	-0.0265248136	0.0224509469	0.0055149462	0.0986939318	0.0647165556	-0.0552230775	0.0896218935	0.0887975424	-0.0145869564	-0.0136332727	-0.1244042141	0.1540426676	0.1303105407	-0.0106645815	-0.0021692362	-0.0209086183	0.0641509579	0.0389788916	-0.0570779213	-0.0161167042	-0.0682783379	0.0636653028	-0.0344727129	-0.0595854821	-0.0629193596	-0.0124494085	0.0889657888	0.0924433466	-0.0207734824	-0.0275146442	0.1120040777	0.1269656978	-0.1742227612	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0048399164122088	-0.0145070222364579	2.3424790877168105e-05	0.000210453694169	0.0026445885000612	0.0151423346390089	6.993848334655948e-06	0.0002292902983197	0.030052553746799	-0.0105383382791189	0.0009031559867042	0.0001110565736851	0.0006869887051263	0.0006669886970219	4.719534809711104e-07	4.448739219550537e-07	-0.0001135668409686	-5.665230110000086e-07	1.2897427367587284e-08	3.209483219925159e-13	-0.0001949608292774	-0.0001949620160971	3.80101877206737e-08	3.8009724952531515e-08	0.0	0.0
918.3610240414556	0.7107804433956062	843386.970478471	0.5052088387136545	1085.0987316313244	4.506015922909683	1177439.257387909	20.3041794975156	879.5193118890859	0.0602449900543433	0.0036294588266479	773554.2199858511	897.7144086780467	776.3766386751644	1.115415	19.218187	0.032192813883149	0.0203800901638153	-0.1151434759	-0.0611824055	-0.1074920248	-0.0598930047	0.0059830482	-0.0466006377	-0.1216152004	0.0625506386	0.0289798432	0.0714169951	-0.0474881055	-0.0712751947	-0.0821673841	0.0630110631	0.0024879921	0.0338412426	-0.024561243	0.0584289787	-0.032755594	0.0821181057	0.1438529681	0.0380651397	0.1111169332	0.1031327362	0.0942037838	0.0001701832	0.0913188036	-0.0845698631	-0.0256270675	-0.0277222305	0.0407277736	-0.1295409866	-0.2022041617	-0.0382781638	0.0288229717	0.0307027413	0.0673173367	-0.0572214574	-0.0926532526	-0.0316878964	0.0832544303	0.0054589425	0.0584336577	-0.1061182755	0.0730541013	0.106501533	0.0358214082	0.218957412	0.0555106799	-0.0651502757	0.0183953433	-0.0133827765	-0.0315591496	-0.0255769932	-0.0210565134	-0.070315096	0.1275445612	0.0139463816	0.0971376301	0.007420213	-0.0496004615	-0.0968352147	0.0510373992	0.2315342453	-0.0537386204	0.0524964295	-0.023896838	0.054121848	-0.0374229391	0.1119735731	-0.0009080705	-0.03824469	-0.0902404682	0.128700761	-0.1030422929	0.0188918618	0.0445323991	-0.0327554249	0.0569101946	-0.0888911537	0.0845803745	-0.0645292942	-0.0267875108	-0.0518184437	0.0634472843	-0.0140726939	-0.0801095987	0.1201380151	-0.0773626032	0.0185735397	-0.038691166	0.1152360063	-0.0358233319	0.0527346441	-0.0260767276	0.0148446187	-0.0965135184	0.0593402636	0.0530739212	-0.0236963574	-0.1096873273	-0.0502173883	-0.0738507518	0.033444143	0.0067767913	0.1120224016	0.0321712638	-0.0572899188	-0.0317408764	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0034718717308948	-0.0013680446813139	1.2053893315786455e-05	1.8715462500715229e-06	0.0001352615354193	-0.0025093269646419	1.829568296398655e-08	6.296721815478933e-06	0.0350936180101371	0.005041064263338	0.0012315620250414	2.541232890710449e-05	0.0003339775656952	-0.0003530111394311	1.1154101438769166e-07	1.2461686456244358e-07	-0.0001970371932795	-8.347035231089999e-05	3.8823655535463045e-08	6.967299714905767e-09	-0.0002239668970125	-2.9006067735100013e-05	8.4135196545321e-10	5.016117095740778e-08	0.0	0.0
917.9014642567092	-0.459559784746375	842543.0980846109	0.2111951957561345	1083.9429814656576	-1.1557501656668592	1174932.3870686588	1.3357584454389724	878.7751713203395	-0.7441405687463885	0.5537451860541985	772245.801729092	896.6914708324427	779.9246567777531	1.144267	19.715294	0.0426955398354889	0.0204072151597381	-0.1480042682	-0.0690180421	0.1262991911	-0.0169497723	0.002091337	0.0322464363	-0.0993388514	-0.0711982995	0.1367628126	0.0042159252	-0.0245120956	-0.0241674948	-0.0096248373	-0.084369429	-0.0584685442	0.0636797941	0.0788183988	0.0556886666	0.0746394582	0.0704216613	0.0600512688	-0.0836010368	0.1263159441	-0.0768233798	-0.1583501622	0.0177590143	-0.0057525815	-0.0902496443	-0.0983026645	0.0048944873	-0.1266975648	0.0532825477	-0.0734818998	-0.0222094842	-0.0764395215	0.1252816894	-0.0571235978	0.0196647059	0.0297289099	-0.0480854996	0.1663957778	0.0037130248	0.0294564565	-0.0311024829	0.019054709	0.1017505652	-0.0690605952	-0.0001284078	0.0472965384	0.0316508298	0.0036463821	0.1094407218	-0.077802271	0.0383054215	-0.1310634836	-0.0297964778	0.0674703454	-0.0852769	0.1101421535	0.1439454013	0.1363437301	0.0157798595	0.0153694539	0.0134742733	-0.1027707194	0.139186803	0.0805255636	-0.00829054	0.1613011646	0.0719848924	-0.1177546848	0.0257785662	-0.0421418779	0.0228564842	-0.1427420681	-0.1542929937	-0.0117472244	0.0056869226	-0.0328828184	-0.1149508532	-0.044089488	0.0521822591	-0.0058277772	0.09356435	-0.0188813856	-0.0239867967	-0.0323263907	0.0950671523	-0.0532597791	-0.1407824734	0.0764969751	0.0113735948	0.0303596683	0.0432489349	0.030201565	0.0143059315	-0.05916301	0.0681744914	0.0409518282	-0.0101333375	0.0989431159	0.1285456892	0.1151057716	-0.0609964111	-0.1557214488	0.0094871312	0.016367141	-0.0447423194	0.055352186	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0008198116807847	-0.0026520600501101	6.720911919510349e-07	7.033422509389986e-06	0.0157014209756027	0.0155661594401834	0.000246534620653	0.0002423053197172	0.032665970621224	-0.0024276473889131	0.0010670656366266	5.893471844896598e-06	0.0002009996037497	-0.0001329779619455	4.0400840707536416e-08	1.7683138363178847e-08	-0.0001130000013946	8.40371918849e-05	1.27690003151796e-08	7.062249619899502e-09	1.1408282746353537e-08	0.0002239783052952	5.0166281242930585e-08	1.3014891522074781e-16	0.0	0.0
919.0099670079624	1.108502751253127	844579.319459976	1.2287783495357518	1083.1731989905948	-0.7697824750628115	1173264.1790115186	0.592565058913828	879.3490436606693	0.5738723403297854	0.329329462995585	773254.7405869337	896.7488026107329	783.1646390446646	1.171494	20.18441	0.0602365689977905	0.0310024005722347	-0.1624036902	0.1223790638	0.0098091275	-0.0393828114	0.1358859385	0.1111592881	-0.0324616196	0.1384340013	0.1685107833	-0.0765078635	-0.0359369163	-0.1104994652	0.0710977176	0.0670629741	-0.0342456685	0.0287244015	-0.1415891421	0.028996442	0.0628596452	0.0476459213	0.0968293136	0.0711825347	-0.069178488	-0.1982753418	0.0993394679	0.0121296464	0.024746901	0.0538460431	-0.1104709911	-0.0972817685	0.1189549422	0.0857932699	-0.0724500251	0.0920571957	-0.0374377491	0.2871976984	0.0914041052	-0.0936057267	-0.1637348987	-0.0761082024	-0.0827321505	0.1459014994	0.0921579322	0.0122764932	-0.0677650632	0.0820569473	0.0367735112	-0.082598089	-0.1063957673	0.0134773423	-0.0539964433	-0.100576979	-0.0447071211	0.1209697557	-0.0910812241	-0.0307147505	0.1031462438	0.1151146516	0.0647220064	0.037891455	-0.0460064825	0.0303662476	-0.1222248005	0.0170146662	0.0974516283	0.1632970141	-0.1301833867	0.0322400051	0.1963036555	0.1814762113	-0.0495930493	-0.0216297878	-0.0318823606	-0.1799498872	0.0277637915	0.0349051239	-0.1455946648	0.0698055341	0.0517798851	-0.1212878153	-0.0612366697	0.0197941972	-0.0527383133	-0.0683563768	-0.0102425578	-0.0471904855	-0.0307909662	0.1986299403	0.0340080925	0.0136619203	-0.0332250526	-0.0228806577	-0.0576680539	0.01912816	0.1231502739	-0.047394877	-0.1010132415	0.0201893272	0.0723488317	0.0289062194	0.0011414985	0.0152719683	0.1517770058	0.0269274967	0.066348995	0.0149492002	0.042988652	-0.1075566536	-0.0105023518	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.00817476725949	0.0073549555787053	6.682681974682965e-05	5.409537156472822e-05	-0.0100054590045886	-0.0257068799801912	0.0001001092098925	0.0006608436783159	0.0466650919167506	0.0139991212955266	0.0021776308035987	0.0001959753970468	0.0002549882572764	5.39886535267e-05	6.501901134885557e-08	2.914774709626056e-09	-0.0001135266339944	-5.266325998000052e-07	1.2888296626098458e-08	2.773418951721125e-13	-0.0002089855484581	-0.0002089969567408	4.36797279269352e-08	4.367495946433286e-08	0.0	0.0
920.1316379764064	1.1216709684440502	846642.2312051447	1.2581457614502136	1087.035519845145	3.862320854550262	1181646.2214050046	14.917522383493866	879.3736973635063	0.0246537028369857	0.0006078050635743	773298.0996147635	897.5044397400513	782.9729705536437	1.220869	21.03512	0.0480398170214427	0.0211744227145877	-0.0272100683	-0.1053636729	-0.0928806542	0.0518296124	0.0398272995	-0.0131998602	-0.1426225769	0.0378661443	-0.0303385553	-0.0401028207	-0.0954425713	-0.0407492518	-0.0337250066	0.0827002071	0.1544572272	0.0238645637	0.032074726	0.0877276787	-0.0435096674	-0.032379461	-0.0337394007	-0.0618388551	-0.0759338818	-0.0271812186	-0.0224264572	-0.1646707829	0.0099493023	-0.1059234049	-0.0647180474	-0.0155757884	-0.0925019089	0.0655062077	0.0259244683	0.0056461456	0.0704000477	-0.0560107014	0.2254698904	0.0319261263	0.0047793877	0.1162031616	-0.01641666	-0.0095241705	-0.1129692014	0.0898784675	0.0631973753	0.141161652	0.0420113764	-0.1942108634	0.0806698188	0.0346254184	-0.0551616414	-0.0078521389	-0.0127969999	-0.1083887021	-0.0126365306	-0.0129507621	0.012816174	0.0631045127	0.0190345077	-0.1272730365	-0.0561340542	0.1188849545	0.03171347	0.0905915801	-0.0470697845	0.0655381739	0.0488386319	-0.0296819862	-0.0214020661	-0.0160962794	0.2298990666	0.1556888628	0.1515669433	-0.0272874924	-0.0274279345	0.0138369019	-0.0961874691	0.071175044	-0.2125483774	-0.0298801558	-0.104353859	0.0385350682	-0.01067483	0.0508436299	-0.10653404	-0.0278473143	-0.1150686646	-0.0743782796	-0.0620741157	0.0110765596	-0.0096950693	0.0550608447	-0.0010349743	-0.059020499	0.0439095734	0.0831571718	-0.070825811	-0.001154911	-0.0801752773	0.035698585	0.0563661797	0.0014208795	0.0447049131	0.0735626529	0.1467333837	0.0452262259	-0.014740035	-0.1047614723	-0.0466640366	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0104775326732067	0.0023027654137167	0.0001097786909181	5.302728550609844e-06	-0.0026147262533129	0.0073907327512757	6.836793379763716e-06	5.462293060077928e-05	0.032591916361838	-0.0140731755549125	0.001062233012137	0.0001980542701993	0.0001220000534012	-0.0001329882038752	1.4884013029895653e-08	1.7685862369951757e-08	-0.0002570000483459	-0.0001434734143515	6.604902484979494e-08	2.0584620625677205e-08	1.5699345955087426e-08	0.000209001247804	4.3681521583652046e-08	2.464694634175199e-16	0.0	0.0
